timestamp,open,high,low,close,volume
2026-01-02 10:15:00+00:00,6935.75,6938.5,6935.75,6936.25,844
2026-01-02 10:20:00+00:00,6936.75,6937.0,6933.25,6933.5,791
2026-01-02 10:25:00+00:00,6933.75,6934.25,6932.75,6933.25,803
2026-01-02 10:30:00+00:00,6933.5,6933.5,6930.75,6931.25,743
2026-01-02 10:35:00+00:00,6931.25,6932.5,6931.0,6932.0,392
2026-01-02 10:40:00+00:00,6932.0,6934.0,6932.0,6933.5,378
2026-01-02 10:45:00+00:00,6933.5,6937.0,6933.5,6936.5,887
2026-01-02 10:50:00+00:00,6936.75,6937.0,6935.25,6935.75,415
2026-01-02 10:55:00+00:00,6936.0,6936.5,6935.25,6935.75,288
2026-01-02 11:00:00+00:00,6936.0,6938.0,6935.5,6937.0,628
2026-01-02 11:05:00+00:00,6936.75,6937.25,6936.0,6936.25,372
2026-01-02 11:10:00+00:00,6936.25,6936.75,6935.5,6936.25,439
2026-01-02 11:15:00+00:00,6936.0,6936.5,6933.75,6934.0,841
2026-01-02 11:20:00+00:00,6934.0,6934.5,6933.0,6933.5,528
2026-01-02 11:25:00+00:00,6933.5,6933.75,6932.0,6932.75,669
2026-01-02 11:30:00+00:00,6932.5,6934.0,6932.5,6933.75,466
2026-01-02 11:35:00+00:00,6934.0,6935.0,6933.25,6933.5,640
2026-01-02 11:40:00+00:00,6933.25,6935.0,6933.25,6934.25,267
2026-01-02 11:45:00+00:00,6934.5,6934.75,6933.75,6934.25,399
2026-01-02 11:50:00+00:00,6934.25,6934.75,6932.5,6932.5,378
2026-01-02 11:55:00+00:00,6932.75,6933.5,6932.0,6933.25,543
2026-01-02 12:00:00+00:00,6933.0,6933.5,6929.75,6930.75,1483
2026-01-02 12:05:00+00:00,6930.75,6931.5,6930.0,6930.25,498
2026-01-02 12:10:00+00:00,6930.0,6930.0,6928.0,6929.5,1133
2026-01-02 12:15:00+00:00,6929.75,6931.25,6929.5,6930.75,760
2026-01-02 12:20:00+00:00,6930.5,6931.0,6929.25,6929.5,597
2026-01-02 12:25:00+00:00,6929.75,6931.25,6929.5,6930.75,431
2026-01-02 12:30:00+00:00,6930.75,6933.0,6930.5,6931.0,1024
2026-01-02 12:35:00+00:00,6931.0,6931.0,6929.25,6930.75,625
2026-01-02 12:40:00+00:00,6930.75,6933.25,6929.75,6932.0,675
2026-01-02 12:45:00+00:00,6932.25,6932.75,6931.0,6931.25,399
2026-01-02 12:50:00+00:00,6931.5,6931.75,6930.25,6931.25,479
2026-01-02 12:55:00+00:00,6931.0,6931.75,6930.0,6931.25,452
2026-01-02 13:00:00+00:00,6931.25,6931.5,6930.25,6930.75,532
2026-01-02 13:05:00+00:00,6931.0,6931.0,6929.0,6930.0,722
2026-01-02 13:10:00+00:00,6930.0,6931.0,6929.5,6929.75,552
2026-01-02 13:15:00+00:00,6930.0,6931.25,6929.25,6930.75,535
2026-01-02 13:20:00+00:00,6930.75,6931.25,6928.25,6928.75,1024
2026-01-02 13:25:00+00:00,6928.75,6929.5,6927.75,6929.0,673
2026-01-02 13:30:00+00:00,6928.75,6929.25,6926.5,6927.75,1361
2026-01-02 13:35:00+00:00,6927.5,6929.5,6927.0,6927.5,1274
2026-01-02 13:40:00+00:00,6927.75,6929.75,6927.0,6929.25,792
2026-01-02 13:45:00+00:00,6929.0,6930.5,6927.0,6927.25,1127
2026-01-02 13:50:00+00:00,6927.0,6927.5,6926.0,6926.75,1200
2026-01-02 13:55:00+00:00,6926.5,6929.5,6925.75,6928.5,1509
2026-01-02 14:00:00+00:00,6928.25,6931.25,6927.75,6931.0,2234
2026-01-02 14:05:00+00:00,6931.25,6931.5,6928.0,6929.25,1984
2026-01-02 14:10:00+00:00,6929.5,6929.75,6926.5,6927.25,1610
2026-01-02 14:15:00+00:00,6927.0,6927.75,6925.75,6926.0,1486
2026-01-02 14:20:00+00:00,6925.75,6927.75,6923.75,6927.25,3232
2026-01-02 14:25:00+00:00,6927.25,6930.25,6926.25,6927.75,4527
2026-01-02 14:30:00+00:00,6927.75,6932.5,6915.5,6918.25,28437
2026-01-02 14:35:00+00:00,6918.25,6922.75,6913.25,6915.25,22619
2026-01-02 14:40:00+00:00,6915.5,6920.75,6911.5,6919.5,18554
2026-01-02 14:45:00+00:00,6919.75,6934.5,6918.0,6931.0,29156
2026-01-02 14:50:00+00:00,6931.0,6939.25,6929.75,6932.75,22209
2026-01-02 14:55:00+00:00,6932.75,6935.5,6930.25,6932.75,10472
2026-01-02 15:00:00+00:00,6932.75,6939.75,6932.75,6935.25,18165
2026-01-02 15:05:00+00:00,6935.0,6935.5,6927.5,6928.25,17153
2026-01-02 15:10:00+00:00,6928.25,6930.5,6911.25,6913.75,28922
2026-01-02 15:15:00+00:00,6913.5,6914.25,6904.5,6908.25,27294
2026-01-02 15:20:00+00:00,6908.5,6908.75,6889.5,6890.5,33045
2026-01-02 15:25:00+00:00,6890.5,6895.5,6885.0,6894.0,29489
2026-01-02 15:30:00+00:00,6893.75,6905.75,6890.25,6904.75,25708
2026-01-02 15:35:00+00:00,6904.75,6909.25,6899.25,6906.5,21733
2026-01-02 15:40:00+00:00,6906.5,6915.75,6905.0,6911.25,26053
2026-01-02 15:45:00+00:00,6911.25,6914.25,6902.5,6903.0,22361
2026-01-02 15:50:00+00:00,6903.0,6905.0,6889.25,6899.5,26660
2026-01-02 15:55:00+00:00,6899.25,6903.0,6880.25,6883.75,33100
2026-01-02 16:00:00+00:00,6884.0,6885.0,6877.25,6879.75,31465
2026-01-02 16:05:00+00:00,6879.5,6884.5,6876.0,6883.5,25124
2026-01-02 16:10:00+00:00,6883.25,6887.75,6873.25,6887.5,29573
2026-01-02 16:15:00+00:00,6887.5,6892.75,6881.75,6885.25,26542
2026-01-02 16:20:00+00:00,6885.0,6892.5,6881.0,6891.25,18324
2026-01-02 16:25:00+00:00,6891.25,6893.5,6887.0,6887.25,16642
2026-01-02 16:30:00+00:00,6887.25,6895.25,6884.5,6893.25,18670
2026-01-02 16:35:00+00:00,6893.25,6895.75,6887.0,6888.0,16228
2026-01-02 16:40:00+00:00,6888.0,6889.0,6883.0,6883.25,15454
2026-01-02 16:45:00+00:00,6883.25,6885.5,6880.25,6882.25,16749
2026-01-02 16:50:00+00:00,6882.0,6883.75,6871.25,6874.0,19302
2026-01-02 16:55:00+00:00,6874.25,6880.75,6873.0,6880.25,14503
2026-01-02 17:00:00+00:00,6880.0,6882.0,6875.0,6877.25,15671
2026-01-02 17:05:00+00:00,6877.25,6883.5,6877.25,6880.25,11085
2026-01-02 17:10:00+00:00,6880.25,6892.75,6880.0,6892.0,14672
2026-01-02 17:15:00+00:00,6892.25,6894.25,6890.25,6890.75,10370
2026-01-02 17:20:00+00:00,6890.25,6893.75,6889.5,6890.75,9459
2026-01-02 17:25:00+00:00,6890.5,6893.75,6887.75,6893.75,8484
2026-01-02 17:30:00+00:00,6893.75,6897.25,6890.0,6891.25,11300
2026-01-02 17:35:00+00:00,6891.25,6893.0,6886.75,6889.0,7724
2026-01-02 17:40:00+00:00,6888.75,6891.0,6886.0,6889.0,6769
2026-01-02 17:45:00+00:00,6889.0,6892.0,6878.5,6880.25,11642
2026-01-02 17:50:00+00:00,6880.25,6883.75,6878.5,6882.75,8902
2026-01-02 17:55:00+00:00,6882.5,6885.5,6878.75,6880.75,9164
2026-01-02 18:00:00+00:00,6880.5,6884.5,6879.5,6882.25,5833
2026-01-02 18:05:00+00:00,6882.25,6883.0,6876.25,6878.75,6933
2026-01-02 18:10:00+00:00,6878.75,6881.75,6876.25,6877.0,5386
2026-01-02 18:15:00+00:00,6876.75,6884.0,6875.0,6882.75,7083
2026-01-02 18:20:00+00:00,6882.75,6886.75,6879.5,6880.25,7347
2026-01-02 18:25:00+00:00,6880.0,6881.25,6876.75,6878.5,5787
2026-01-02 18:30:00+00:00,6878.5,6879.75,6876.5,6877.75,3933
2026-01-02 18:35:00+00:00,6878.0,6882.5,6876.0,6879.5,5304
2026-01-02 18:40:00+00:00,6879.25,6880.25,6876.0,6879.75,4550
2026-01-02 18:45:00+00:00,6880.0,6882.25,6869.25,6870.5,10770
2026-01-02 18:50:00+00:00,6870.5,6874.5,6866.5,6873.75,12802
2026-01-02 18:55:00+00:00,6874.0,6874.0,6869.25,6873.75,7033
2026-01-02 19:00:00+00:00,6873.75,6879.25,6871.75,6878.75,10068
2026-01-02 19:05:00+00:00,6878.75,6885.5,6878.5,6884.75,10923
2026-01-02 19:10:00+00:00,6884.5,6894.25,6882.5,6892.5,13145
2026-01-02 19:15:00+00:00,6892.5,6894.75,6889.25,6890.25,10706
2026-01-02 19:20:00+00:00,6890.25,6897.75,6887.75,6897.75,9643
2026-01-02 19:25:00+00:00,6897.5,6900.25,6894.5,6898.25,9532
2026-01-02 19:30:00+00:00,6898.25,6906.0,6897.75,6904.75,12044
2026-01-02 19:35:00+00:00,6905.0,6907.5,6901.75,6905.25,8974
2026-01-02 19:40:00+00:00,6905.25,6908.5,6904.0,6904.5,8314
2026-01-02 19:45:00+00:00,6904.5,6906.75,6902.5,6905.75,7698
2026-01-02 19:50:00+00:00,6906.0,6906.25,6901.0,6904.0,7345
2026-01-02 19:55:00+00:00,6904.0,6905.0,6898.0,6900.5,7957
2026-01-02 20:00:00+00:00,6900.5,6905.25,6897.75,6902.75,7628
2026-01-02 20:05:00+00:00,6902.5,6904.5,6900.25,6902.5,6040
2026-01-02 20:10:00+00:00,6902.25,6905.75,6900.75,6901.0,7133
2026-01-02 20:15:00+00:00,6901.0,6905.5,6899.5,6904.75,5878
2026-01-02 20:20:00+00:00,6905.0,6906.0,6901.75,6902.25,5528
2026-01-02 20:25:00+00:00,6902.5,6903.75,6899.0,6901.25,4829
2026-01-02 20:30:00+00:00,6901.25,6903.0,6898.5,6899.5,5703
2026-01-02 20:35:00+00:00,6899.25,6903.25,6899.0,6899.5,4688
2026-01-02 20:40:00+00:00,6899.5,6899.75,6894.5,6895.25,6864
2026-01-02 20:45:00+00:00,6895.0,6896.25,6889.25,6891.5,12100
2026-01-02 20:50:00+00:00,6891.25,6899.25,6890.0,6893.25,17453
2026-01-02 20:55:00+00:00,6893.0,6902.5,6890.75,6900.25,28450
2026-01-02 21:00:00+00:00,6900.5,6905.5,6900.0,6902.0,11767
2026-01-02 21:05:00+00:00,6902.0,6904.25,6901.75,6903.5,2227
2026-01-02 21:10:00+00:00,6903.75,6904.25,6900.25,6903.0,2694
2026-01-02 21:15:00+00:00,6903.0,6903.75,6901.75,6902.5,874
2026-01-02 21:20:00+00:00,6902.25,6903.0,6902.0,6903.0,831
2026-01-02 21:25:00+00:00,6903.0,6903.25,6902.5,6902.75,637
2026-01-02 21:30:00+00:00,6903.0,6903.25,6902.25,6902.75,670
2026-01-02 21:35:00+00:00,6902.75,6903.0,6901.5,6901.75,714
2026-01-02 21:40:00+00:00,6901.75,6901.75,6901.25,6901.25,659
2026-01-02 21:45:00+00:00,6901.5,6901.75,6900.0,6900.0,1032
2026-01-02 21:50:00+00:00,6899.75,6899.75,6897.75,6899.25,884
2026-01-02 21:55:00+00:00,6899.25,6901.25,6898.5,6900.75,880
2026-01-04 23:00:00+00:00,6911.25,6914.5,6904.5,6907.0,4173
2026-01-04 23:05:00+00:00,6906.75,6907.5,6900.5,6904.5,2793
2026-01-04 23:10:00+00:00,6904.5,6905.75,6899.25,6902.75,2242
2026-01-04 23:15:00+00:00,6902.75,6906.75,6902.5,6904.5,1735
2026-01-04 23:20:00+00:00,6904.5,6908.5,6904.25,6907.25,1718
2026-01-04 23:25:00+00:00,6907.75,6909.5,6907.0,6908.0,1600
2026-01-04 23:30:00+00:00,6908.0,6908.25,6903.0,6906.5,1983
2026-01-04 23:35:00+00:00,6906.75,6907.25,6905.25,6905.75,977
2026-01-04 23:40:00+00:00,6905.5,6906.0,6903.0,6903.0,1208
2026-01-04 23:45:00+00:00,6903.25,6904.75,6900.5,6904.25,2257
2026-01-04 23:50:00+00:00,6904.5,6907.0,6903.75,6905.75,1014
2026-01-04 23:55:00+00:00,6905.75,6907.75,6905.5,6907.25,539
2026-01-05 00:00:00+00:00,6907.25,6910.0,6905.75,6909.0,2237
2026-01-05 00:05:00+00:00,6908.75,6909.75,6905.0,6906.25,1639
2026-01-05 00:10:00+00:00,6905.75,6906.25,6903.5,6905.0,1048
2026-01-05 00:15:00+00:00,6905.0,6910.5,6904.5,6908.5,1595
2026-01-05 00:20:00+00:00,6908.75,6910.5,6907.5,6909.75,979
2026-01-05 00:25:00+00:00,6909.75,6909.75,6907.75,6909.0,726
2026-01-05 00:30:00+00:00,6909.0,6909.5,6907.25,6908.0,658
2026-01-05 00:35:00+00:00,6908.0,6908.25,6902.5,6904.25,1395
2026-01-05 00:40:00+00:00,6904.25,6905.75,6903.0,6905.25,865
2026-01-05 00:45:00+00:00,6905.25,6907.5,6905.25,6906.5,941
2026-01-05 00:50:00+00:00,6906.75,6908.25,6905.75,6907.5,575
2026-01-05 00:55:00+00:00,6907.0,6908.75,6906.75,6908.0,473
2026-01-05 01:00:00+00:00,6908.0,6912.25,6907.5,6908.0,2929
2026-01-05 01:05:00+00:00,6908.0,6910.25,6906.25,6909.25,1347
2026-01-05 01:10:00+00:00,6909.25,6909.75,6907.25,6909.0,751
2026-01-05 01:15:00+00:00,6909.25,6909.5,6906.75,6907.75,934
2026-01-05 01:20:00+00:00,6907.5,6909.5,6906.0,6908.25,991
2026-01-05 01:25:00+00:00,6908.25,6909.5,6907.25,6909.5,460
2026-01-05 01:30:00+00:00,6909.25,6909.75,6908.25,6908.75,502
2026-01-05 01:35:00+00:00,6908.5,6912.25,6908.5,6911.5,1183
2026-01-05 01:40:00+00:00,6911.75,6912.0,6910.25,6910.75,577
2026-01-05 01:45:00+00:00,6910.5,6911.25,6908.25,6909.0,973
2026-01-05 01:50:00+00:00,6909.0,6910.25,6907.25,6909.75,824
2026-01-05 01:55:00+00:00,6909.75,6910.0,6908.5,6908.5,387
2026-01-05 02:00:00+00:00,6908.75,6912.75,6908.75,6912.0,1162
2026-01-05 02:05:00+00:00,6912.0,6912.5,6911.25,6912.25,561
2026-01-05 02:10:00+00:00,6912.0,6912.25,6910.25,6910.5,517
2026-01-05 02:15:00+00:00,6910.75,6911.75,6910.5,6910.75,306
2026-01-05 02:20:00+00:00,6910.75,6911.25,6909.5,6910.25,347
2026-01-05 02:25:00+00:00,6910.25,6910.5,6909.25,6910.0,441
2026-01-05 02:30:00+00:00,6910.25,6910.75,6909.0,6910.75,379
2026-01-05 02:35:00+00:00,6910.5,6911.0,6909.0,6910.0,561
2026-01-05 02:40:00+00:00,6909.75,6910.5,6908.25,6910.5,693
2026-01-05 02:45:00+00:00,6910.25,6912.75,6910.25,6912.0,753
2026-01-05 02:50:00+00:00,6912.25,6912.75,6911.25,6912.5,519
2026-01-05 02:55:00+00:00,6912.25,6912.5,6911.0,6911.5,391
2026-01-05 03:00:00+00:00,6911.25,6911.75,6910.25,6911.75,417
2026-01-05 03:05:00+00:00,6911.5,6912.25,6911.25,6911.75,297
2026-01-05 03:10:00+00:00,6911.75,6911.75,6910.5,6910.5,476
2026-01-05 03:15:00+00:00,6910.5,6910.75,6909.5,6910.5,343
2026-01-05 03:20:00+00:00,6910.5,6911.25,6910.0,6910.25,281
2026-01-05 03:25:00+00:00,6910.5,6911.0,6909.75,6910.75,144
2026-01-05 03:30:00+00:00,6910.5,6910.5,6909.25,6909.75,342
2026-01-05 03:35:00+00:00,6909.75,6910.25,6909.0,6910.0,252
2026-01-05 03:40:00+00:00,6910.0,6910.25,6908.25,6908.5,493
2026-01-05 03:45:00+00:00,6908.5,6909.5,6907.5,6908.75,753
2026-01-05 03:50:00+00:00,6908.75,6909.0,6906.75,6907.5,512
2026-01-05 03:55:00+00:00,6907.5,6908.0,6907.25,6907.5,365
2026-01-05 04:00:00+00:00,6907.25,6907.75,6906.5,6907.0,299
2026-01-05 04:05:00+00:00,6907.25,6907.75,6906.75,6907.5,217
2026-01-05 04:10:00+00:00,6907.5,6907.5,6907.0,6907.25,184
2026-01-05 04:15:00+00:00,6907.0,6908.25,6906.5,6907.75,338
2026-01-05 04:20:00+00:00,6908.0,6909.25,6907.75,6908.0,446
2026-01-05 04:25:00+00:00,6908.25,6908.5,6906.25,6907.25,341
2026-01-05 04:30:00+00:00,6907.5,6908.75,6907.0,6908.0,244
2026-01-05 04:35:00+00:00,6908.0,6909.75,6908.0,6909.0,499
2026-01-05 04:40:00+00:00,6909.0,6911.0,6909.0,6911.0,384
2026-01-05 04:45:00+00:00,6911.0,6912.25,6910.75,6911.5,885
2026-01-05 04:50:00+00:00,6911.75,6912.25,6911.5,6911.75,318
2026-01-05 04:55:00+00:00,6912.0,6912.75,6911.5,6911.75,419
2026-01-05 05:00:00+00:00,6912.0,6912.0,6910.5,6911.75,626
2026-01-05 05:05:00+00:00,6911.5,6911.5,6908.5,6909.25,715
2026-01-05 05:10:00+00:00,6909.5,6909.5,6908.25,6908.75,268
2026-01-05 05:15:00+00:00,6908.5,6909.0,6907.25,6908.75,313
2026-01-05 05:20:00+00:00,6908.5,6910.5,6908.5,6910.0,360
2026-01-05 05:25:00+00:00,6909.75,6910.75,6909.75,6909.75,267
