combo,window,meta_threshold,primary_long,primary_short,require_meta_for_trade,max_trades_per_day,trades_count,total_pnl_usd,max_drawdown_usd,profit_factor,win_rate,avg_trade_usd,passes_constraints
m0.4_L0.43_S0.53_rm0,y2022,0.4,0.43,0.53,False,,30,-849.0929974658275,1568.3480156270743,0.7815711442740427,0.4666666666666667,-28.303099915527582,True
m0.4_L0.43_S0.53_rm0,y2023,0.4,0.43,0.53,False,,39,-694.6766100324654,1598.5542266972843,0.8183731749349175,0.41025641025641024,-17.812220770063217,True
m0.4_L0.43_S0.53_rm0,y2024,0.4,0.43,0.53,False,,88,3036.8825368034913,1051.3940103383866,1.5629525447243533,0.5795454545454546,34.510028827312404,True
m0.4_L0.43_S0.53_rm0,y2025_ytd,0.4,0.43,0.53,False,,42,3397.5384650787246,842.9675786330699,1.9980618807596928,0.5714285714285714,80.89377297806487,True
m0.4_L0.43_S0.58_rm0,y2022,0.4,0.43,0.58,False,,26,-1590.0662697977868,1472.7225630027388,0.5731843428282094,0.34615384615384615,-61.15639499222257,True
m0.4_L0.43_S0.58_rm0,y2023,0.4,0.43,0.58,False,,48,3030.058302524231,1183.900405825836,1.9957092161854944,0.6041666666666666,63.12621463592148,True
m0.4_L0.43_S0.58_rm0,y2024,0.4,0.43,0.58,False,,99,3055.6069274200813,1051.3940103383866,1.4965121874968204,0.5454545454545454,30.86471643858668,True
m0.4_L0.43_S0.58_rm0,y2025_ytd,0.4,0.43,0.58,False,,39,3595.9229413494854,645.8651709618571,2.187839224729977,0.5897435897435898,92.2031523422945,True
m0.45_L0.31_S0.48_rm0,y2022,0.45,0.31,0.48,False,,33,-1255.1286449026143,1553.919638423824,0.7049372974237628,0.42424242424242425,-38.03420136068528,True
m0.45_L0.31_S0.48_rm0,y2023,0.45,0.31,0.48,False,,52,184.5271355937408,1606.0008024965427,1.0434142794500796,0.4807692307692308,3.5485987614180923,True
m0.45_L0.31_S0.48_rm0,y2024,0.45,0.31,0.48,False,,152,3327.7664981558237,1357.0595871774858,1.3542968105076887,0.5328947368421053,21.893200645761997,True
m0.45_L0.31_S0.48_rm0,y2025_ytd,0.45,0.31,0.48,False,,14,-1077.8907328050652,1597.1128402394752,0.5943580098965021,0.42857142857142855,-76.9921952003618,True
m0.45_L0.31_S0.53_rm0,y2022,0.45,0.31,0.53,False,,31,-1575.4024895320886,1621.419638423824,0.6354306093941984,0.3870967741935484,-50.819435146196405,True
m0.45_L0.31_S0.53_rm0,y2023,0.45,0.31,0.53,False,,48,-267.9012991458786,1667.9398485112542,0.937733053414605,0.4791666666666667,-5.581277065539138,True
m0.45_L0.31_S0.53_rm0,y2024,0.45,0.31,0.53,False,,158,1251.8665277432972,1665.3044815188186,1.106963457431767,0.4936708860759494,7.92320587179302,True
m0.45_L0.31_S0.53_rm0,y2025_ytd,0.45,0.31,0.53,False,,59,3281.6042297497684,849.4422722667223,1.634042405534408,0.5084745762711864,55.62041067372489,True
m0.45_L0.31_S0.58_rm0,y2022,0.45,0.31,0.58,False,,28,-1586.365392875192,1366.0410006039456,0.5998662909720259,0.35714285714285715,-56.65590688839971,True
m0.45_L0.31_S0.58_rm0,y2023,0.45,0.31,0.58,False,,142,3062.8877196831154,1369.726957258703,1.2626969747395698,0.5633802816901409,21.569631828754332,True
m0.45_L0.31_S0.58_rm0,y2024,0.45,0.31,0.58,False,,151,686.379200960012,1665.3044815188186,1.0595877052102929,0.48344370860927155,4.545557622251735,True
m0.45_L0.31_S0.58_rm0,y2025_ytd,0.45,0.31,0.58,False,,42,3531.0226970480026,559.3082419803759,2.022863605937621,0.5476190476190477,84.0719689773334,True
m0.45_L0.33_S0.48_rm0,y2022,0.45,0.33,0.48,False,,32,-1002.952751230363,1621.419638423824,0.7535503241646874,0.4375,-31.342273475948843,True
m0.45_L0.33_S0.48_rm0,y2023,0.45,0.33,0.48,False,,59,161.0124622373908,1629.5154758529097,1.0330830144346934,0.4745762711864407,2.7290247836845896,True
m0.45_L0.33_S0.48_rm0,y2024,0.45,0.33,0.48,False,,148,3226.3334541568897,1357.0595871774858,1.351841334501226,0.527027027027027,21.79955036592493,True
m0.45_L0.33_S0.48_rm0,y2025_ytd,0.45,0.33,0.48,False,,12,-1264.6961116952152,1669.6128402394752,0.5088113260929916,0.4166666666666667,-105.39134264126794,True
m0.45_L0.33_S0.53_rm0,y2022,0.45,0.33,0.53,False,,30,-1352.6236350437694,1621.419638423824,0.6723022610314161,0.4,-45.08745450145898,True
m0.45_L0.33_S0.53_rm0,y2023,0.45,0.33,0.53,False,,48,-267.9012991458786,1667.9398485112542,0.937733053414605,0.4791666666666667,-5.581277065539138,True
m0.45_L0.33_S0.53_rm0,y2024,0.45,0.33,0.53,False,,153,1116.8518574953887,1620.1308498954677,1.097672241505224,0.48366013071895425,7.299685343107115,True
m0.45_L0.33_S0.53_rm0,y2025_ytd,0.45,0.33,0.53,False,,64,3014.6158483090153,849.4422722667223,1.5519145391863345,0.515625,47.103372629828364,True
m0.45_L0.33_S0.58_rm0,y2022,0.45,0.33,0.58,False,,26,-1562.3256472893327,1329.728021467694,0.5888807449724893,0.34615384615384615,-60.08944797266664,True
m0.45_L0.33_S0.58_rm0,y2023,0.45,0.33,0.58,False,,114,3023.3416536767286,1117.41015570303,1.3361362878281344,0.5614035087719298,26.52054082172569,True
m0.45_L0.33_S0.58_rm0,y2024,0.45,0.33,0.58,False,,145,487.64748784663345,1620.1308498954677,1.0433471674017645,0.4689655172413793,3.363086123080231,True
m0.45_L0.33_S0.58_rm0,y2025_ytd,0.45,0.33,0.58,False,,41,3156.7373181578528,687.4600000000064,1.9144409405660927,0.5365853658536586,76.99359312580128,True
m0.45_L0.38_S0.48_rm0,y2022,0.45,0.38,0.48,False,,33,-930.0132420086888,1568.3480156270743,0.7766973909418454,0.45454545454545453,-28.182219454808752,True
m0.45_L0.38_S0.48_rm0,y2023,0.45,0.38,0.48,False,,56,-185.0202935913885,1631.261207386502,0.9618616030136059,0.48214285714285715,-3.3039338141319377,True
m0.45_L0.38_S0.48_rm0,y2024,0.45,0.38,0.48,False,,123,3232.46679245254,1251.1305788986065,1.4271448669714495,0.5528455284552846,26.2802178248174,True
m0.45_L0.38_S0.48_rm0,y2025_ytd,0.45,0.38,0.48,False,,14,-1031.8929756859625,1769.4779194924195,0.6147560063769094,0.5,-73.70664112042589,True
m0.45_L0.38_S0.53_rm0,y2022,0.45,0.38,0.53,False,,31,-1279.6841258220952,1568.3480156270743,0.6969629061861806,0.41935483870967744,-41.28013309103533,True
m0.45_L0.38_S0.53_rm0,y2023,0.45,0.38,0.53,False,,48,104.15840325815213,1625.7871082805068,1.0253354855778838,0.5,2.169966734544836,True
m0.45_L0.38_S0.53_rm0,y2024,0.45,0.38,0.53,False,,101,3225.268046407716,1115.9171060052977,1.5210874784069353,0.5643564356435643,31.933346994135803,True
m0.45_L0.38_S0.53_rm0,y2025_ytd,0.45,0.38,0.53,False,,43,3242.5584650787246,842.9675786330699,1.911057236141575,0.5581395348837209,75.40833639717964,True
m0.45_L0.38_S0.58_rm0,y2022,0.45,0.38,0.58,False,,26,-1575.5228163254715,1342.92519050384,0.586842770248209,0.34615384615384615,-60.59703139713352,True
m0.45_L0.38_S0.58_rm0,y2023,0.45,0.38,0.58,False,,56,3133.1232530499747,917.9225532817582,1.9162319017060885,0.625,55.94862951874955,True
m0.45_L0.38_S0.58_rm0,y2024,0.45,0.38,0.58,False,,153,1196.199845549293,1660.9831311214803,1.0983787501917008,0.49673202614379086,7.818299644113027,True
m0.45_L0.38_S0.58_rm0,y2025_ytd,0.45,0.38,0.58,False,,40,3440.9429413494854,687.4600000000064,2.081288775624091,0.575,86.02357353373714,True
m0.45_L0.43_S0.48_rm0,y2022,0.45,0.43,0.48,False,,33,-679.6233511678731,1606.4313029163459,0.8325722281656148,0.48484848484848486,-20.594647005087065,True
m0.45_L0.43_S0.48_rm0,y2023,0.45,0.43,0.48,False,,12,-1336.5114010298919,1544.0314010299044,0.1344014116951126,0.08333333333333333,-111.37595008582433,True
m0.45_L0.43_S0.48_rm0,y2024,0.45,0.43,0.48,False,,111,3039.558187181403,1100.1826948538728,1.4475056331297544,0.5675675675675675,27.38340709172435,True
m0.45_L0.43_S0.48_rm0,y2025_ytd,0.45,0.43,0.48,False,,14,-741.8929756859625,1769.4779194924195,0.7060138023763752,0.5714285714285714,-52.99235540614018,True
m0.45_L0.43_S0.53_rm0,y2022,0.45,0.43,0.53,False,,30,-849.0929974658275,1568.3480156270743,0.7815711442740427,0.4666666666666667,-28.303099915527582,True
m0.45_L0.43_S0.53_rm0,y2023,0.45,0.43,0.53,False,,39,-694.6766100324654,1598.5542266972843,0.8183731749349175,0.41025641025641024,-17.812220770063217,True
m0.45_L0.43_S0.53_rm0,y2024,0.45,0.43,0.53,False,,88,3036.8825368034913,1051.3940103383866,1.5629525447243533,0.5795454545454546,34.510028827312404,True
m0.45_L0.43_S0.53_rm0,y2025_ytd,0.45,0.43,0.53,False,,42,3397.5384650787246,842.9675786330699,1.9980618807596928,0.5714285714285714,80.89377297806487,True
m0.45_L0.43_S0.58_rm0,y2022,0.45,0.43,0.58,False,,26,-1590.0662697977868,1472.7225630027388,0.5731843428282094,0.34615384615384615,-61.15639499222257,True
m0.45_L0.43_S0.58_rm0,y2023,0.45,0.43,0.58,False,,48,3030.058302524231,1183.900405825836,1.9957092161854944,0.6041666666666666,63.12621463592148,True
m0.45_L0.43_S0.58_rm0,y2024,0.45,0.43,0.58,False,,99,3055.6069274200813,1051.3940103383866,1.4965121874968204,0.5454545454545454,30.86471643858668,True
m0.45_L0.43_S0.58_rm0,y2025_ytd,0.45,0.43,0.58,False,,39,3595.9229413494854,645.8651709618571,2.187839224729977,0.5897435897435898,92.2031523422945,True
m0.5_L0.31_S0.48_rm0,y2022,0.5,0.31,0.48,False,,33,-1255.1286449026143,1553.919638423824,0.7049372974237628,0.42424242424242425,-38.03420136068528,True
m0.5_L0.31_S0.48_rm0,y2023,0.5,0.31,0.48,False,,52,184.5271355937408,1606.0008024965427,1.0434142794500796,0.4807692307692308,3.5485987614180923,True
m0.5_L0.31_S0.48_rm0,y2024,0.5,0.31,0.48,False,,152,3327.7664981558237,1357.0595871774858,1.3542968105076887,0.5328947368421053,21.893200645761997,True
m0.5_L0.31_S0.48_rm0,y2025_ytd,0.5,0.31,0.48,False,,14,-1077.8907328050652,1597.1128402394752,0.5943580098965021,0.42857142857142855,-76.9921952003618,True
m0.5_L0.31_S0.53_rm0,y2022,0.5,0.31,0.53,False,,31,-1575.4024895320886,1621.419638423824,0.6354306093941984,0.3870967741935484,-50.819435146196405,True
m0.5_L0.31_S0.53_rm0,y2023,0.5,0.31,0.53,False,,48,-267.9012991458786,1667.9398485112542,0.937733053414605,0.4791666666666667,-5.581277065539138,True
m0.5_L0.31_S0.53_rm0,y2024,0.5,0.31,0.53,False,,158,1251.8665277432972,1665.3044815188186,1.106963457431767,0.4936708860759494,7.92320587179302,True
m0.5_L0.31_S0.53_rm0,y2025_ytd,0.5,0.31,0.53,False,,59,3281.6042297497684,849.4422722667223,1.634042405534408,0.5084745762711864,55.62041067372489,True
m0.5_L0.31_S0.58_rm0,y2022,0.5,0.31,0.58,False,,28,-1586.365392875192,1366.0410006039456,0.5998662909720259,0.35714285714285715,-56.65590688839971,True
m0.5_L0.31_S0.58_rm0,y2023,0.5,0.31,0.58,False,,142,3062.8877196831154,1369.726957258703,1.2626969747395698,0.5633802816901409,21.569631828754332,True
m0.5_L0.31_S0.58_rm0,y2024,0.5,0.31,0.58,False,,151,686.379200960012,1665.3044815188186,1.0595877052102929,0.48344370860927155,4.545557622251735,True
