entry_time,exit_time,direction,contracts,entry_price,exit_price,pnl,reason,stop_ticks,score,confidence
2015-06-11 18:45:00+00:00,2015-06-11 19:45:00+00:00,long,1,2110.75,2108.75,-15.95,TIME_EXIT,48,0.4409649771399751,0.08526311151374122
2015-07-08 18:50:00+00:00,2015-07-08 19:50:00+00:00,long,1,2041.75,2041.25,-8.45,TIME_EXIT,48,0.43895327909123366,0.07182036980520473
2015-08-24 14:00:00+00:00,2015-08-24 14:05:00+00:00,short,1,1880.75,1898.5,-94.7,CATASTOP,48,0.5493549206440935,0.09435251377547821
2015-08-26 18:30:00+00:00,2015-08-26 19:30:00+00:00,long,1,1897.0,1925.0,134.05,TIME_EXIT,48,0.4383443961301286,0.052986877914939334
2015-08-27 14:35:00+00:00,2015-08-27 15:35:00+00:00,long,1,1964.0,1970.75,27.8,TIME_EXIT,48,0.4393172937248703,0.08351318560457327
2015-08-27 17:45:00+00:00,2015-08-27 18:30:00+00:00,long,1,1981.5,1969.0,-68.45,CATASTOP,48,0.4379403629151718,0.1363049092920111
2015-08-27 18:50:00+00:00,2015-08-27 19:00:00+00:00,long,1,1969.25,1956.75,-68.45,CATASTOP,48,0.45822737215086473,0.10959452077114756
2015-08-31 18:20:00+00:00,2015-08-31 19:20:00+00:00,long,1,1968.0,1966.0,-15.95,TIME_EXIT,48,0.43520020008836247,0.08382626623379308
2015-09-02 18:35:00+00:00,2015-09-02 19:35:00+00:00,long,1,1933.75,1934.0,-4.7,TIME_EXIT,48,0.44415612770976726,0.08923250821476308
2015-09-09 18:50:00+00:00,2015-09-09 19:50:00+00:00,long,1,1952.25,1941.25,-60.95,TIME_EXIT,48,0.4367458999634189,0.07415473484578822
2015-09-10 18:40:00+00:00,2015-09-10 19:40:00+00:00,long,1,1958.0,1945.25,-69.7,CATASTOP,48,0.43668790125715645,0.08932969739793567
2015-09-17 18:10:00+00:00,2015-09-17 19:10:00+00:00,long,1,1982.0,1999.0,79.05,TIME_EXIT,48,0.45043745315613165,0.06647110448498528
2015-09-18 13:35:00+00:00,2015-09-18 14:35:00+00:00,long,1,1955.0,1959.25,15.3,TIME_EXIT,48,0.43800978180439143,0.0575552905343234
2015-09-25 18:25:00+00:00,2015-09-25 18:50:00+00:00,long,1,1931.0,1917.5,-73.45,CATASTOP,48,0.4383008101970685,0.0936281199917588
2015-09-29 18:50:00+00:00,2015-09-29 19:50:00+00:00,long,1,1873.75,1872.75,-10.95,TIME_EXIT,48,0.4372845153583446,0.059812800140240596
2015-10-02 18:15:00+00:00,2015-10-02 19:15:00+00:00,long,1,1920.75,1928.75,34.05,TIME_EXIT,48,0.43739573900011436,0.09315772633353148
2015-10-07 18:40:00+00:00,2015-10-07 19:40:00+00:00,long,1,1981.0,1983.5,6.55,TIME_EXIT,48,0.4362824520264517,0.08788405898193907
2015-10-08 18:50:00+00:00,2015-10-08 19:50:00+00:00,long,1,1998.75,2004.25,21.55,TIME_EXIT,48,0.4382124276776231,0.0733404942655475
2015-10-22 18:25:00+00:00,2015-10-22 19:25:00+00:00,long,1,2036.0,2044.75,37.8,TIME_EXIT,48,0.4374282849275874,0.1476682327567515
2015-10-28 18:10:00+00:00,2015-10-28 19:10:00+00:00,long,1,2062.75,2072.75,44.05,TIME_EXIT,48,0.4351095147924037,0.08124040670498978
2015-12-16 19:25:00+00:00,2015-12-16 20:25:00+00:00,long,1,2046.75,2059.25,56.55,TIME_EXIT,48,0.43775338308341477,0.06454476878366466
2016-01-06 19:50:00+00:00,2016-01-06 20:50:00+00:00,long,1,1976.75,1979.75,9.05,TIME_EXIT,48,0.43805626122057373,0.06732384686652676
2016-01-08 19:45:00+00:00,2016-01-08 20:45:00+00:00,long,1,1927.0,1918.5,-48.45,TIME_EXIT,48,0.4380836352262246,0.07138338557495394
2016-01-12 19:50:00+00:00,2016-01-12 20:50:00+00:00,long,1,1917.25,1931.5,65.3,TIME_EXIT,48,0.43796873274693937,0.06877887743864303
2016-01-13 19:20:00+00:00,2016-01-13 19:45:00+00:00,long,1,1896.0,1881.5,-78.45,CATASTOP,48,0.4366550491081668,0.0747135375174302
2016-01-14 19:25:00+00:00,2016-01-14 20:25:00+00:00,long,1,1915.0,1925.0,44.05,TIME_EXIT,48,0.4366730627450713,0.0819045732323867
2016-01-15 14:35:00+00:00,2016-01-15 15:35:00+00:00,long,1,1862.25,1877.25,69.05,TIME_EXIT,48,0.44879444596908996,0.05977344834011694
2016-01-19 19:15:00+00:00,2016-01-19 20:15:00+00:00,long,1,1865.25,1863.0,-17.2,TIME_EXIT,48,0.4419148003861331,0.0786957627101964
2016-01-20 19:50:00+00:00,2016-01-20 20:50:00+00:00,long,1,1834.0,1852.5,86.55,TIME_EXIT,48,0.43911093527436956,0.05718080034621037
2016-01-21 15:15:00+00:00,2016-01-21 16:15:00+00:00,long,1,1862.5,1870.25,32.8,TIME_EXIT,48,0.44168921802005195,0.07957616308735455
2016-01-21 18:30:00+00:00,2016-01-21 19:15:00+00:00,long,1,1869.25,1856.0,-72.2,CATASTOP,48,0.4372844742417125,0.09224969211321538
2016-01-22 19:35:00+00:00,2016-01-22 20:35:00+00:00,long,1,1895.0,1894.75,-7.2,TIME_EXIT,48,0.43562491376506407,0.09692408869517805
2016-01-25 19:50:00+00:00,2016-01-25 20:35:00+00:00,long,1,1884.25,1871.25,-70.95,CATASTOP,48,0.4362210358353231,0.07407260711342561
2016-01-26 19:40:00+00:00,2016-01-26 20:40:00+00:00,long,1,1890.75,1893.75,9.05,TIME_EXIT,48,0.4358668368268774,0.10043011573175942
2016-01-27 19:10:00+00:00,2016-01-27 19:40:00+00:00,long,1,1899.0,1882.75,-87.2,CATASTOP,48,0.4397128658212794,0.07804053311706005
2016-01-28 19:50:00+00:00,2016-01-28 20:50:00+00:00,long,1,1886.5,1887.25,-2.2,TIME_EXIT,48,0.4397250202791819,0.07804281022169479
2016-02-04 19:10:00+00:00,2016-02-04 20:10:00+00:00,long,1,1902.0,1903.75,2.8,TIME_EXIT,48,0.434864402850711,0.07592950094857193
2016-02-10 19:05:00+00:00,2016-02-10 20:05:00+00:00,long,1,1862.5,1863.0,-3.45,TIME_EXIT,48,0.4353090240593927,0.08213718933365799
2016-02-11 19:35:00+00:00,2016-02-11 20:35:00+00:00,long,1,1807.5,1827.75,95.3,TIME_EXIT,48,0.43643204530275276,0.061872159640149915
2016-02-26 19:45:00+00:00,2016-02-26 20:45:00+00:00,long,1,1943.75,1948.5,17.8,TIME_EXIT,48,0.4381017956498437,0.08124754469339346
2016-03-04 19:50:00+00:00,2016-03-04 20:50:00+00:00,long,1,1995.0,1997.75,7.8,TIME_EXIT,48,0.4349131270201506,0.11732448895692721
2016-04-11 18:50:00+00:00,2016-04-11 19:50:00+00:00,long,1,2046.75,2036.5,-57.2,TIME_EXIT,48,0.43503265336810126,0.08184670902675562
2016-05-18 18:30:00+00:00,2016-05-18 19:30:00+00:00,long,1,2037.0,2036.25,-9.7,TIME_EXIT,48,0.4416745797427862,0.09803144711785167
2016-06-15 18:35:00+00:00,2016-06-15 19:35:00+00:00,long,1,2070.75,2072.0,0.2999999999999998,TIME_EXIT,48,0.43486637396841904,0.07574077536965357
2016-11-09 19:05:00+00:00,2016-11-09 20:05:00+00:00,long,1,2153.75,2162.25,36.55,TIME_EXIT,48,0.43492399927257475,0.09511359653617485
2016-11-10 19:30:00+00:00,2016-11-10 20:30:00+00:00,long,1,2170.5,2166.5,-25.95,TIME_EXIT,48,0.4363663502358942,0.0878413607617316
2016-12-14 19:35:00+00:00,2016-12-14 20:35:00+00:00,long,1,2255.0,2257.5,6.55,TIME_EXIT,48,0.4449178255971179,0.08000503118662111
2017-06-09 18:50:00+00:00,2017-06-09 19:50:00+00:00,long,1,2419.75,2427.0,30.3,TIME_EXIT,48,0.43535938215695374,0.07344842024613374
2017-06-14 18:50:00+00:00,2017-06-14 19:50:00+00:00,long,1,2430.0,2434.5,16.55,TIME_EXIT,48,0.43625580180306056,0.07357829547651912
2017-12-01 16:35:00+00:00,2017-12-01 17:35:00+00:00,long,1,2612.75,2628.5,72.8,TIME_EXIT,48,0.4357453476514557,0.08367082613436799
2018-01-16 19:50:00+00:00,2018-01-16 20:50:00+00:00,long,1,2772.25,2781.5,40.3,TIME_EXIT,48,0.43978844899115743,0.0819588936574332
2018-01-25 19:45:00+00:00,2018-01-25 20:45:00+00:00,long,1,2837.0,2839.5,6.55,TIME_EXIT,48,0.43581640370911146,0.09388168806701719
2018-01-31 19:30:00+00:00,2018-01-31 20:30:00+00:00,long,1,2823.5,2821.5,-15.95,TIME_EXIT,48,0.4405170367810901,0.07190416018921708
2018-02-01 19:30:00+00:00,2018-02-01 20:30:00+00:00,long,1,2819.25,2816.75,-18.45,TIME_EXIT,48,0.4365847122350839,0.0936745999555263
2018-02-02 19:25:00+00:00,2018-02-02 20:05:00+00:00,long,1,2777.0,2763.25,-74.7,CATASTOP,48,0.43560227805404494,0.058773158629645716
2018-02-05 18:50:00+00:00,2018-02-05 19:35:00+00:00,long,1,2719.25,2706.5,-69.7,CATASTOP,48,0.4361178100852434,0.06377897144414063
2018-02-06 14:35:00+00:00,2018-02-06 15:35:00+00:00,long,1,2589.75,2622.5,157.8,TIME_EXIT,48,0.5425150558389029,0.06033968627024222
2018-02-06 15:40:00+00:00,2018-02-06 15:45:00+00:00,short,1,2622.25,2641.0,-99.7,CATASTOP,48,0.5558660689984998,0.055104673759891254
2018-02-07 14:35:00+00:00,2018-02-07 15:35:00+00:00,long,1,2686.75,2703.5,77.8,TIME_EXIT,48,0.44928242207433844,0.05335735278690956
2018-02-07 17:55:00+00:00,2018-02-07 18:15:00+00:00,long,1,2706.5,2691.5,-80.95,CATASTOP,48,0.44574197276798216,0.09469454389380594
2018-02-07 19:00:00+00:00,2018-02-07 20:00:00+00:00,long,1,2697.0,2691.5,-33.45,TIME_EXIT,48,0.4664290032289115,0.05956189471097845
2018-02-08 17:55:00+00:00,2018-02-08 18:55:00+00:00,long,1,2624.75,2643.5,87.8,TIME_EXIT,48,0.4435128951331495,0.053026586618365734
2018-02-09 17:20:00+00:00,2018-02-09 18:20:00+00:00,long,1,2551.75,2552.0,-4.7,TIME_EXIT,48,0.4420979665501802,0.05213487085427121
2018-02-09 19:00:00+00:00,2018-02-09 19:10:00+00:00,short,1,2566.25,2590.5,-127.2,CATASTOP,48,0.4993786468646502,0.05342639483890477
2018-02-12 16:00:00+00:00,2018-02-12 17:00:00+00:00,long,1,2633.0,2649.5,76.55,TIME_EXIT,48,0.45403580398374244,0.08149845069105055
2018-02-12 19:50:00+00:00,2018-02-12 20:50:00+00:00,long,1,2662.5,2654.75,-44.7,TIME_EXIT,48,0.4576637127303701,0.09376363759887263
2018-02-13 15:30:00+00:00,2018-02-13 16:30:00+00:00,long,1,2648.0,2647.0,-10.95,TIME_EXIT,48,0.43514906586210256,0.06179184974712432
2018-02-13 19:45:00+00:00,2018-02-13 20:45:00+00:00,long,1,2658.5,2663.0,16.55,TIME_EXIT,48,0.43886196677358624,0.08723874114663133
2018-02-14 15:15:00+00:00,2018-02-14 16:15:00+00:00,long,1,2667.5,2673.0,21.55,TIME_EXIT,48,0.4381813085846423,0.06585141992379223
2018-02-14 19:25:00+00:00,2018-02-14 20:25:00+00:00,long,1,2693.25,2697.75,16.55,TIME_EXIT,48,0.43669248436620967,0.09626474976904448
2018-02-15 19:30:00+00:00,2018-02-15 20:30:00+00:00,long,1,2720.75,2725.25,16.55,TIME_EXIT,48,0.43561144938737645,0.11440204173565482
2018-02-16 18:35:00+00:00,2018-02-16 19:35:00+00:00,long,1,2731.75,2735.25,11.55,TIME_EXIT,48,0.4395635808121956,0.09346972723358754
2018-02-16 19:45:00+00:00,2018-02-16 20:45:00+00:00,long,1,2735.5,2739.5,14.05,TIME_EXIT,48,0.44710404078211846,0.06049404900242483
2018-02-21 19:35:00+00:00,2018-02-21 20:00:00+00:00,long,1,2742.0,2729.75,-67.2,CATASTOP,48,0.4414159903472416,0.07507734156435475
2018-02-22 18:45:00+00:00,2018-02-22 19:45:00+00:00,long,1,2711.25,2712.0,-2.2,TIME_EXIT,48,0.4356243386257083,0.07193518137839738
2018-02-23 19:45:00+00:00,2018-02-23 20:45:00+00:00,long,1,2728.0,2744.0,74.05,TIME_EXIT,48,0.4354468547953947,0.09828471601479077
2018-02-27 19:25:00+00:00,2018-02-27 20:25:00+00:00,long,1,2759.75,2751.75,-45.95,TIME_EXIT,48,0.43630160260697703,0.0625708454062418
2018-02-28 19:35:00+00:00,2018-02-28 20:00:00+00:00,long,1,2753.5,2739.75,-74.7,CATASTOP,48,0.4409695494023257,0.0784447647086085
2018-03-01 18:05:00+00:00,2018-03-01 18:50:00+00:00,long,1,2692.25,2678.75,-73.45,CATASTOP,48,0.43513966060040077,0.060586126955212594
2018-03-01 19:10:00+00:00,2018-03-01 20:10:00+00:00,long,1,2668.75,2674.0,20.3,TIME_EXIT,48,0.4591155981535149,0.052552721282449366
2018-03-02 18:30:00+00:00,2018-03-02 19:30:00+00:00,long,1,2672.0,2675.0,9.05,TIME_EXIT,48,0.4362022045311935,0.05442260505641233
2018-03-02 19:35:00+00:00,2018-03-02 20:35:00+00:00,long,1,2675.25,2683.5,35.3,TIME_EXIT,48,0.45170994710122553,0.07571601302689995
2018-03-05 18:55:00+00:00,2018-03-05 19:55:00+00:00,long,1,2714.25,2721.0,27.8,TIME_EXIT,48,0.43757959046738854,0.10297538691252722
2018-03-06 19:30:00+00:00,2018-03-06 20:30:00+00:00,long,1,2723.0,2727.0,14.05,TIME_EXIT,48,0.438634640144353,0.08856379818497995
2018-03-09 15:25:00+00:00,2018-03-09 16:25:00+00:00,long,1,2769.0,2772.75,12.8,TIME_EXIT,48,0.43541395195996346,0.0709753599154429
2018-03-09 17:45:00+00:00,2018-03-09 18:45:00+00:00,long,1,2774.5,2778.0,11.55,TIME_EXIT,48,0.4365696895548524,0.06883492711698774
2018-03-09 18:50:00+00:00,2018-03-09 19:50:00+00:00,long,1,2783.25,2779.75,-23.45,TIME_EXIT,48,0.44978006888909444,0.07805482981554995
2018-03-12 18:50:00+00:00,2018-03-12 19:50:00+00:00,long,1,2785.5,2793.25,32.8,TIME_EXIT,48,0.43934083655021294,0.08678408862185938
2018-03-13 18:45:00+00:00,2018-03-13 19:40:00+00:00,long,1,2776.75,2763.5,-72.2,CATASTOP,48,0.43793996189472434,0.06462927342922614
2018-03-14 18:50:00+00:00,2018-03-14 19:50:00+00:00,long,1,2749.25,2752.25,9.05,TIME_EXIT,48,0.43669213498083387,0.0730171044389033
2018-03-15 18:05:00+00:00,2018-03-15 19:05:00+00:00,long,1,2746.0,2752.5,26.55,TIME_EXIT,48,0.43501665722052424,0.08241929480204652
2018-03-21 18:10:00+00:00,2018-03-21 18:50:00+00:00,long,1,2733.5,2716.0,-93.45,CATASTOP,48,0.4365392335343565,0.05793973553205101
2018-03-22 18:30:00+00:00,2018-03-22 19:15:00+00:00,long,1,2676.5,2662.5,-75.95,CATASTOP,48,0.43943274673047505,0.05572405708663142
2018-03-23 18:30:00+00:00,2018-03-23 19:00:00+00:00,long,1,2631.0,2608.75,-117.2,CATASTOP,48,0.4421116701314959,0.05417554071124098
2018-03-26 18:20:00+00:00,2018-03-26 19:20:00+00:00,long,1,2636.75,2653.25,76.55,TIME_EXIT,48,0.436170696153945,0.0636933684112993
2018-03-27 17:25:00+00:00,2018-03-27 17:50:00+00:00,long,1,2669.25,2654.0,-82.2,CATASTOP,48,0.4390430728821356,0.09711496059033498
2018-03-27 18:30:00+00:00,2018-03-27 19:00:00+00:00,long,1,2651.25,2638.25,-70.95,CATASTOP,48,0.4499756323091745,0.0775993777654706
2018-03-28 17:05:00+00:00,2018-03-28 18:05:00+00:00,long,1,2605.75,2612.75,29.05,TIME_EXIT,48,0.43731728558807004,0.05140347826840497
2018-03-29 18:05:00+00:00,2018-03-29 19:05:00+00:00,long,1,2640.75,2657.0,75.3,TIME_EXIT,48,0.4352111047945162,0.08430628812192686
2018-04-02 17:50:00+00:00,2018-04-02 18:50:00+00:00,long,1,2563.25,2563.25,-5.95,TIME_EXIT,48,0.43593493904839886,0.0500738786453383
2018-04-03 17:45:00+00:00,2018-04-03 18:45:00+00:00,long,1,2592.75,2581.0,-64.7,TIME_EXIT,48,0.4394483158951957,0.08288428394847458
2018-04-03 18:50:00+00:00,2018-04-03 19:50:00+00:00,long,1,2581.5,2608.75,130.3,TIME_EXIT,48,0.4517018151182614,0.07582308342132699
2018-04-04 13:35:00+00:00,2018-04-04 14:35:00+00:00,long,1,2574.75,2583.5,37.8,TIME_EXIT,48,0.4390809751259561,0.06217494870468987
2018-04-04 17:50:00+00:00,2018-04-04 18:50:00+00:00,long,1,2610.75,2632.25,101.55,TIME_EXIT,48,0.4373263108603636,0.08785573884535303
2018-04-05 17:20:00+00:00,2018-04-05 18:20:00+00:00,long,1,2663.75,2660.25,-23.45,TIME_EXIT,48,0.43587447894665715,0.09505351591775713
2018-04-05 18:25:00+00:00,2018-04-05 19:25:00+00:00,long,1,2660.25,2667.25,29.05,TIME_EXIT,48,0.4414918003959507,0.07630461748508449
2018-04-06 17:55:00+00:00,2018-04-06 18:25:00+00:00,long,1,2615.75,2601.75,-75.95,CATASTOP,48,0.44478521839600504,0.06488651365552739
2018-04-09 18:10:00+00:00,2018-04-09 19:10:00+00:00,long,1,2647.75,2644.25,-23.45,TIME_EXIT,48,0.43768793146552,0.10724627099809825
2018-04-10 18:20:00+00:00,2018-04-10 19:20:00+00:00,long,1,2659.25,2664.5,20.3,TIME_EXIT,48,0.4353224349558351,0.07142287082669535
2018-04-11 18:15:00+00:00,2018-04-11 19:15:00+00:00,long,1,2645.0,2639.5,-33.45,TIME_EXIT,48,0.44557059725244463,0.07000656257685745
2018-04-12 18:05:00+00:00,2018-04-12 19:05:00+00:00,long,1,2662.25,2668.75,26.55,TIME_EXIT,48,0.4368181027543454,0.07433655956385243
2018-04-16 18:30:00+00:00,2018-04-16 19:30:00+00:00,long,1,2679.75,2680.25,-3.45,TIME_EXIT,48,0.43695959756866415,0.13446482974571622
2018-04-23 18:35:00+00:00,2018-04-23 19:35:00+00:00,long,1,2662.75,2666.75,14.05,TIME_EXIT,48,0.4367476983209145,0.07192093884707867
2018-04-24 18:10:00+00:00,2018-04-24 19:10:00+00:00,long,1,2618.75,2630.0,50.3,TIME_EXIT,48,0.440518632608876,0.08024547054660414
2018-04-25 18:10:00+00:00,2018-04-25 19:10:00+00:00,long,1,2632.5,2641.25,37.8,TIME_EXIT,48,0.43595983856361903,0.07686431020490997
2018-04-30 18:50:00+00:00,2018-04-30 19:50:00+00:00,long,1,2655.0,2654.0,-10.95,TIME_EXIT,48,0.4350360004610251,0.06363708073977226
2018-05-02 18:30:00+00:00,2018-05-02 19:25:00+00:00,long,1,2653.0,2637.75,-82.2,CATASTOP,48,0.43686282748876115,0.09005424959851738
2018-05-03 18:25:00+00:00,2018-05-03 19:25:00+00:00,long,1,2625.75,2627.5,2.8,TIME_EXIT,48,0.43516994037060613,0.07489964303509478
2018-05-08 18:40:00+00:00,2018-05-08 19:40:00+00:00,long,1,2663.75,2668.75,19.05,TIME_EXIT,48,0.4362325730535966,0.060940353722378604
2018-06-08 17:50:00+00:00,2018-06-08 18:50:00+00:00,long,1,2778.75,2781.25,6.55,TIME_EXIT,48,0.4369267511110584,0.08516579149841336
2018-06-11 18:50:00+00:00,2018-06-11 19:50:00+00:00,long,1,2790.25,2789.75,-8.45,TIME_EXIT,48,0.4350589990510669,0.11533308645268331
2018-07-05 18:45:00+00:00,2018-07-05 19:45:00+00:00,long,1,2731.0,2736.75,22.8,TIME_EXIT,48,0.4372326679701448,0.09416678238094817
2018-09-14 18:50:00+00:00,2018-09-14 19:50:00+00:00,long,1,2908.25,2912.0,12.8,TIME_EXIT,48,0.4348991441019955,0.10162574484315579
2018-10-09 18:35:00+00:00,2018-10-09 19:35:00+00:00,long,1,2889.75,2887.25,-18.45,TIME_EXIT,48,0.43599340822317384,0.0814584295163836
2018-10-10 18:20:00+00:00,2018-10-10 19:10:00+00:00,long,1,2831.0,2814.5,-88.45,CATASTOP,48,0.43585689389943555,0.056591350006948926
2018-10-11 18:20:00+00:00,2018-10-11 18:35:00+00:00,long,1,2758.75,2746.5,-67.2,CATASTOP,48,0.45767276452389233,0.05437832463140635
2018-10-12 18:15:00+00:00,2018-10-12 19:15:00+00:00,long,1,2738.0,2756.25,85.3,TIME_EXIT,48,0.4654684197830177,0.052382543894130995
2018-10-15 18:10:00+00:00,2018-10-15 19:10:00+00:00,long,1,2770.5,2769.25,-12.2,TIME_EXIT,48,0.4387057084561875,0.08648156853644157
2018-10-16 18:50:00+00:00,2018-10-16 19:50:00+00:00,long,1,2806.75,2812.75,24.05,TIME_EXIT,48,0.4368858890811851,0.10996999804490876
2018-10-17 18:10:00+00:00,2018-10-17 19:10:00+00:00,long,1,2814.25,2813.75,-8.45,TIME_EXIT,48,0.43646675341902963,0.0792764069760396
2018-10-18 17:30:00+00:00,2018-10-18 18:30:00+00:00,long,1,2763.0,2767.5,16.55,TIME_EXIT,48,0.4355229730214616,0.05969409194911429
2018-10-19 18:05:00+00:00,2018-10-19 19:05:00+00:00,long,1,2774.25,2769.5,-29.7,TIME_EXIT,48,0.4356455572744788,0.05411404423054761
2018-10-22 18:20:00+00:00,2018-10-22 19:20:00+00:00,long,1,2759.5,2764.0,16.55,TIME_EXIT,48,0.43619828008181205,0.055779477052774806
2018-10-23 18:05:00+00:00,2018-10-23 19:05:00+00:00,long,1,2724.25,2749.5,120.3,TIME_EXIT,48,0.43738007273821805,0.06396172938290207
2018-10-24 17:45:00+00:00,2018-10-24 18:45:00+00:00,long,1,2700.5,2700.75,-4.7,TIME_EXIT,48,0.4401680125095596,0.05804090913368232
2018-10-26 13:40:00+00:00,2018-10-26 14:05:00+00:00,long,1,2664.25,2643.0,-112.2,CATASTOP,48,0.4419531879374338,0.06956730999171135
2018-10-26 17:45:00+00:00,2018-10-26 18:45:00+00:00,long,1,2670.25,2665.75,-28.45,TIME_EXIT,48,0.4456666344751203,0.05170752306298598
2018-10-26 18:50:00+00:00,2018-10-26 18:55:00+00:00,long,1,2666.0,2653.5,-68.45,CATASTOP,48,0.46857072323732163,0.05465017085856533
2018-10-29 18:10:00+00:00,2018-10-29 18:30:00+00:00,long,1,2672.0,2656.75,-82.2,CATASTOP,48,0.45541762201921215,0.05207144204928099
2018-10-30 17:05:00+00:00,2018-10-30 18:05:00+00:00,long,1,2651.0,2653.5,6.55,TIME_EXIT,48,0.4414703755403314,0.06330153305154074
2018-10-31 13:35:00+00:00,2018-10-31 14:35:00+00:00,long,1,2710.75,2728.75,84.05,TIME_EXIT,48,0.43701812853091304,0.055528536616568036
2018-10-31 15:50:00+00:00,2018-10-31 16:50:00+00:00,long,1,2715.5,2721.75,25.3,TIME_EXIT,48,0.4355107930793818,0.08844426106019193
2018-10-31 16:55:00+00:00,2018-10-31 17:55:00+00:00,long,1,2722.0,2730.0,34.05,TIME_EXIT,48,0.43587649219833535,0.0849243815765725
2018-10-31 18:05:00+00:00,2018-10-31 19:05:00+00:00,long,1,2727.75,2736.25,36.55,TIME_EXIT,48,0.4409708057464368,0.10283771964853555
2018-11-01 18:10:00+00:00,2018-11-01 19:10:00+00:00,long,1,2730.5,2734.0,11.55,TIME_EXIT,48,0.4351580296538708,0.08369802854064251
2018-11-02 18:45:00+00:00,2018-11-02 19:45:00+00:00,long,1,2717.25,2720.25,9.05,TIME_EXIT,48,0.44019366511682506,0.05205492446473137
2018-11-06 19:35:00+00:00,2018-11-06 20:35:00+00:00,long,1,2739.0,2747.75,37.8,TIME_EXIT,48,0.4366284040292714,0.09780064740811734
2018-11-08 19:35:00+00:00,2018-11-08 20:35:00+00:00,long,1,2801.5,2800.75,-9.7,TIME_EXIT,48,0.43831077584439915,0.06896196522844467
2018-11-13 18:55:00+00:00,2018-11-13 19:25:00+00:00,long,1,2735.25,2720.75,-78.45,CATASTOP,48,0.43569091215618466,0.054383999652006354
2018-11-14 18:50:00+00:00,2018-11-14 19:50:00+00:00,long,1,2695.25,2704.0,37.8,TIME_EXIT,48,0.44684336078857817,0.05847861267917809
2018-11-15 18:00:00+00:00,2018-11-15 19:00:00+00:00,long,1,2698.25,2724.75,126.55,TIME_EXIT,48,0.43491949225948756,0.05600722231847699
2018-11-15 19:25:00+00:00,2018-11-15 20:25:00+00:00,long,1,2722.75,2721.5,-12.2,TIME_EXIT,48,0.45000683539040826,0.06689501294906791
2018-11-16 18:40:00+00:00,2018-11-16 19:40:00+00:00,long,1,2730.0,2737.5,31.55,TIME_EXIT,48,0.44114414728181417,0.06989951606127193
2018-11-16 19:45:00+00:00,2018-11-16 20:45:00+00:00,long,1,2737.75,2743.25,21.55,TIME_EXIT,48,0.4501652141465793,0.06992904001576511
2018-11-20 19:05:00+00:00,2018-11-20 20:05:00+00:00,long,1,2643.75,2634.0,-54.7,TIME_EXIT,48,0.43698903241093195,0.05230149205794876
2018-11-27 18:45:00+00:00,2018-11-27 19:45:00+00:00,long,1,2672.75,2680.0,30.3,TIME_EXIT,48,0.4373130299501554,0.07474561154780796
2018-11-28 18:10:00+00:00,2018-11-28 19:10:00+00:00,long,1,2719.25,2733.25,64.05,TIME_EXIT,48,0.44216193108861557,0.0835116990886301
2018-11-28 19:20:00+00:00,2018-11-28 20:20:00+00:00,long,1,2729.75,2731.25,1.5499999999999998,TIME_EXIT,48,0.4362906711364506,0.09556679606131685
2018-11-29 19:45:00+00:00,2018-11-29 20:45:00+00:00,long,1,2747.25,2746.5,-9.7,TIME_EXIT,48,0.4365690730314741,0.09065166666121827
2018-12-03 19:15:00+00:00,2018-12-03 20:15:00+00:00,long,1,2780.25,2791.75,51.55,TIME_EXIT,48,0.4372935815967511,0.0779201941382312
2018-12-04 17:35:00+00:00,2018-12-04 18:35:00+00:00,long,1,2727.5,2714.75,-69.7,CATASTOP,48,0.44005107690589473,0.0823745271968131
2018-12-04 18:40:00+00:00,2018-12-04 19:40:00+00:00,long,1,2715.0,2725.0,44.05,TIME_EXIT,48,0.4358916532839736,0.056515675118183895
2018-12-07 16:30:00+00:00,2018-12-07 17:30:00+00:00,long,1,2653.25,2652.5,-9.7,TIME_EXIT,48,0.43514017398684374,0.07213008700196949
2018-12-07 19:05:00+00:00,2018-12-07 20:05:00+00:00,long,1,2637.75,2627.5,-57.2,TIME_EXIT,48,0.46107694241516256,0.06328571854843029
2018-12-10 19:10:00+00:00,2018-12-10 20:10:00+00:00,long,1,2627.5,2631.5,14.05,TIME_EXIT,48,0.43877979334185,0.05215250281446249
2018-12-11 14:35:00+00:00,2018-12-11 15:35:00+00:00,long,1,2674.75,2666.5,-47.2,TIME_EXIT,48,0.43537063692231387,0.06286623030209049
2018-12-11 15:40:00+00:00,2018-12-11 16:30:00+00:00,long,1,2666.5,2652.0,-78.45,CATASTOP,48,0.4384469162982679,0.08145058445170161
2018-12-11 17:15:00+00:00,2018-12-11 18:15:00+00:00,long,1,2637.5,2637.0,-8.45,TIME_EXIT,48,0.44079099146863415,0.07440466637710375
2018-12-11 18:45:00+00:00,2018-12-11 19:45:00+00:00,long,1,2631.25,2651.75,96.55,TIME_EXIT,48,0.44282835582063296,0.06305010333620897
2018-12-12 14:35:00+00:00,2018-12-12 15:35:00+00:00,long,1,2672.25,2675.0,7.8,TIME_EXIT,48,0.4351264358135776,0.0653278230752557
2018-12-12 19:00:00+00:00,2018-12-12 19:30:00+00:00,long,1,2676.25,2663.5,-69.7,CATASTOP,48,0.43802975136719086,0.10433346809665467
2018-12-13 19:35:00+00:00,2018-12-13 20:35:00+00:00,long,1,2641.5,2646.0,16.55,TIME_EXIT,48,0.44434618735506776,0.051501207468929444
