entry_time,exit_time,direction,contracts,entry_price,exit_price,pnl,reason,stop_ticks
2019-09-30 19:45:00+00:00,2019-09-30 19:55:00+00:00,long,5,2978.5,2979.25,-11.0,SESSION_FLAT,24
2019-10-01 13:35:00+00:00,2019-10-01 14:05:00+00:00,short,5,2988.25,2976.25,270.25,TARGET,24
2019-10-01 14:10:00+00:00,2019-10-01 14:25:00+00:00,short,5,2974.5,2962.5,270.25,TARGET,24
2019-10-01 14:30:00+00:00,2019-10-01 15:00:00+00:00,long,5,2967.5,2961.5,-179.75,STOP,24
2019-10-01 15:15:00+00:00,2019-10-01 16:15:00+00:00,short,5,2960.75,2948.0,289.0,MAX_HOLD,24
2019-10-01 16:25:00+00:00,2019-10-01 17:15:00+00:00,long,5,2951.0,2945.0,-179.75,STOP,24
2019-10-01 17:20:00+00:00,2019-10-01 18:20:00+00:00,long,5,2944.0,2943.75,-36.0,MAX_HOLD,24
2019-10-01 18:25:00+00:00,2019-10-01 19:25:00+00:00,long,5,2944.0,2948.75,89.0,MAX_HOLD,24
2019-10-01 19:30:00+00:00,2019-10-01 19:55:00+00:00,short,5,2948.5,2942.0,132.75,SESSION_FLAT,24
2019-10-02 14:20:00+00:00,2019-10-02 14:35:00+00:00,short,5,2907.5,2895.5,270.25,TARGET,24
2019-10-02 15:00:00+00:00,2019-10-02 16:00:00+00:00,short,5,2894.0,2887.75,126.5,MAX_HOLD,24
2019-10-02 16:05:00+00:00,2019-10-02 16:50:00+00:00,short,5,2887.5,2875.5,270.25,TARGET,24
2019-10-02 16:55:00+00:00,2019-10-02 17:55:00+00:00,long,5,2876.0,2880.0,70.25,MAX_HOLD,24
2019-10-02 18:00:00+00:00,2019-10-02 18:50:00+00:00,long,5,2880.25,2892.25,270.25,TARGET,24
2019-10-02 19:10:00+00:00,2019-10-02 19:15:00+00:00,short,5,2887.5,2893.5,-179.75,STOP,24
2019-10-02 19:20:00+00:00,2019-10-02 19:55:00+00:00,short,5,2892.75,2886.0,139.0,SESSION_FLAT,24
2019-10-03 13:35:00+00:00,2019-10-03 14:00:00+00:00,long,5,2882.75,2876.75,-179.75,STOP,24
2019-10-03 14:05:00+00:00,2019-10-03 14:10:00+00:00,short,5,2869.25,2857.25,270.25,TARGET,24
2019-10-03 14:15:00+00:00,2019-10-03 14:25:00+00:00,long,5,2858.25,2870.25,270.25,TARGET,24
2019-10-03 14:30:00+00:00,2019-10-03 14:40:00+00:00,long,5,2871.25,2883.25,270.25,TARGET,24
2019-10-03 14:55:00+00:00,2019-10-03 15:05:00+00:00,long,5,2874.5,2886.5,270.25,TARGET,24
2019-10-03 15:25:00+00:00,2019-10-03 15:50:00+00:00,short,5,2898.25,2886.25,270.25,TARGET,24
2019-10-03 15:55:00+00:00,2019-10-03 16:50:00+00:00,long,5,2888.25,2900.25,270.25,TARGET,24
2019-10-03 16:55:00+00:00,2019-10-03 17:55:00+00:00,long,5,2901.0,2906.25,101.5,MAX_HOLD,24
2019-10-03 18:10:00+00:00,2019-10-03 18:35:00+00:00,short,5,2905.5,2911.5,-179.75,STOP,24
2019-10-03 18:40:00+00:00,2019-10-03 19:20:00+00:00,long,5,2907.25,2901.25,-179.75,STOP,24
2019-10-03 19:25:00+00:00,2019-10-03 19:55:00+00:00,long,5,2903.0,2906.75,64.0,SESSION_FLAT,24
2019-10-04 13:50:00+00:00,2019-10-04 14:50:00+00:00,long,5,2924.75,2926.0,1.5,MAX_HOLD,24
2019-10-04 14:55:00+00:00,2019-10-04 15:50:00+00:00,long,5,2926.25,2938.25,270.25,TARGET,24
2019-10-04 16:10:00+00:00,2019-10-04 17:10:00+00:00,short,5,2936.0,2935.75,-23.5,MAX_HOLD,24
2019-10-04 17:15:00+00:00,2019-10-04 18:15:00+00:00,long,5,2935.75,2942.0,126.5,MAX_HOLD,24
2019-10-04 18:30:00+00:00,2019-10-04 19:30:00+00:00,short,5,2942.0,2945.75,-123.5,MAX_HOLD,24
2019-10-04 19:35:00+00:00,2019-10-04 19:50:00+00:00,short,5,2945.25,2951.25,-179.75,STOP,24
2019-10-07 13:45:00+00:00,2019-10-07 14:00:00+00:00,long,5,2938.25,2932.25,-179.75,STOP,24
2019-10-07 14:10:00+00:00,2019-10-07 14:55:00+00:00,short,5,2940.75,2946.75,-179.75,STOP,24
2019-10-07 15:00:00+00:00,2019-10-07 15:35:00+00:00,short,5,2947.25,2953.25,-179.75,STOP,24
2019-10-08 13:35:00+00:00,2019-10-08 14:05:00+00:00,short,5,2913.25,2901.25,270.25,TARGET,24
2019-10-08 15:00:00+00:00,2019-10-08 15:35:00+00:00,short,5,2907.0,2895.0,270.25,TARGET,24
2019-10-08 15:40:00+00:00,2019-10-08 16:25:00+00:00,long,5,2897.5,2909.5,270.25,TARGET,24
2019-10-08 16:30:00+00:00,2019-10-08 17:30:00+00:00,long,5,2907.0,2914.25,151.5,MAX_HOLD,24
2019-10-08 17:35:00+00:00,2019-10-08 18:35:00+00:00,short,5,2914.25,2917.0,-98.5,MAX_HOLD,24
2019-10-08 18:45:00+00:00,2019-10-08 19:00:00+00:00,long,5,2917.0,2911.0,-179.75,STOP,24
2019-10-08 19:05:00+00:00,2019-10-08 19:15:00+00:00,short,5,2915.0,2903.0,270.25,TARGET,24
2019-10-08 19:25:00+00:00,2019-10-08 19:45:00+00:00,short,5,2912.25,2900.25,270.25,TARGET,24
2019-10-08 19:50:00+00:00,2019-10-08 19:55:00+00:00,long,5,2899.5,2893.0,-192.25,SESSION_FLAT,24
2019-10-09 13:40:00+00:00,2019-10-09 13:45:00+00:00,short,5,2911.25,2917.25,-179.75,STOP,24
2019-10-09 13:50:00+00:00,2019-10-09 14:50:00+00:00,short,5,2914.75,2915.25,-42.25,MAX_HOLD,24
2019-10-09 14:55:00+00:00,2019-10-09 15:40:00+00:00,short,5,2915.0,2903.0,270.25,TARGET,24
2019-10-09 15:45:00+00:00,2019-10-09 16:45:00+00:00,short,5,2914.25,2917.0,-98.5,MAX_HOLD,24
2019-10-09 16:50:00+00:00,2019-10-09 17:00:00+00:00,short,5,2916.5,2922.5,-179.75,STOP,24
2019-10-09 17:05:00+00:00,2019-10-09 18:05:00+00:00,short,5,2923.5,2919.25,76.5,MAX_HOLD,24
2019-10-09 18:10:00+00:00,2019-10-09 19:10:00+00:00,long,5,2919.5,2926.75,151.5,MAX_HOLD,24
2019-10-09 19:15:00+00:00,2019-10-09 19:55:00+00:00,short,5,2926.75,2921.75,95.25,SESSION_FLAT,24
2019-10-10 13:35:00+00:00,2019-10-10 13:50:00+00:00,long,5,2916.5,2928.5,270.25,TARGET,24
2019-10-10 13:55:00+00:00,2019-10-10 13:55:00+00:00,short,5,2930.5,2936.5,-179.75,STOP,24
2019-10-10 14:00:00+00:00,2019-10-10 15:00:00+00:00,long,5,2935.0,2942.5,157.75,MAX_HOLD,24
2019-10-10 15:05:00+00:00,2019-10-10 16:05:00+00:00,long,5,2942.75,2946.25,57.75,MAX_HOLD,24
2019-10-10 16:20:00+00:00,2019-10-10 16:35:00+00:00,long,5,2943.5,2937.5,-179.75,STOP,24
2019-10-10 16:40:00+00:00,2019-10-10 17:40:00+00:00,long,5,2935.25,2935.75,-17.25,MAX_HOLD,24
2019-10-10 17:45:00+00:00,2019-10-10 18:10:00+00:00,long,5,2936.0,2930.0,-179.75,STOP,24
2019-10-10 18:20:00+00:00,2019-10-10 19:20:00+00:00,short,5,2935.25,2937.25,-79.75,MAX_HOLD,24
2019-10-10 19:25:00+00:00,2019-10-10 19:55:00+00:00,long,5,2937.75,2937.0,-48.5,SESSION_FLAT,24
2019-10-11 13:35:00+00:00,2019-10-11 13:50:00+00:00,long,5,2972.0,2984.0,270.25,TARGET,24
2019-10-11 13:55:00+00:00,2019-10-11 14:55:00+00:00,long,5,2981.25,2983.0,14.0,MAX_HOLD,24
