entry_time,exit_time,direction,contracts,entry_price,exit_price,pnl,reason,stop_ticks
2019-09-11 14:55:00+00:00,2019-09-11 15:55:00+00:00,short,5,2988.75,2992.0,-111.0,MAX_HOLD,24
2019-09-11 16:00:00+00:00,2019-09-11 16:40:00+00:00,short,5,2993.5,2981.5,270.25,TARGET,24
2019-09-11 16:45:00+00:00,2019-09-11 17:30:00+00:00,short,5,2992.25,2998.25,-179.75,STOP,24
2019-09-11 17:35:00+00:00,2019-09-11 17:55:00+00:00,short,5,2995.25,2983.25,270.25,TARGET,24
2019-09-11 18:00:00+00:00,2019-09-11 18:45:00+00:00,short,5,2994.75,2982.75,270.25,TARGET,24
2019-09-11 18:50:00+00:00,2019-09-11 19:45:00+00:00,short,5,2993.75,2981.75,270.25,TARGET,24
2019-09-11 19:50:00+00:00,2019-09-11 19:55:00+00:00,short,5,2994.0,2997.75,-123.5,SESSION_FLAT,24
2019-09-12 14:25:00+00:00,2019-09-12 14:40:00+00:00,short,5,3020.0,3008.0,270.25,TARGET,24
2019-09-12 14:45:00+00:00,2019-09-12 14:45:00+00:00,short,5,3014.75,3002.75,270.25,TARGET,24
2019-09-12 15:50:00+00:00,2019-09-12 16:35:00+00:00,short,5,3013.0,3001.0,270.25,TARGET,24
2019-09-12 16:40:00+00:00,2019-09-12 17:05:00+00:00,short,5,3016.75,3022.75,-179.75,STOP,24
2019-09-12 17:10:00+00:00,2019-09-12 18:10:00+00:00,short,5,3020.5,3019.25,1.5,MAX_HOLD,24
2019-09-12 18:40:00+00:00,2019-09-12 18:40:00+00:00,short,5,3018.5,3006.5,270.25,TARGET,24
2019-09-12 18:45:00+00:00,2019-09-12 18:50:00+00:00,short,5,3019.75,3007.75,270.25,TARGET,24
2019-09-12 18:55:00+00:00,2019-09-12 19:15:00+00:00,short,5,3021.25,3009.25,270.25,TARGET,24
2019-09-12 19:20:00+00:00,2019-09-12 19:55:00+00:00,short,5,3016.75,2.0,75339.0,SESSION_FLAT,24
2019-09-13 13:35:00+00:00,2019-09-13 13:35:00+00:00,short,5,3015.75,3003.75,270.25,TARGET,24
2019-09-13 13:40:00+00:00,2019-09-13 13:45:00+00:00,short,5,3014.0,3002.0,270.25,TARGET,24
2019-09-13 13:50:00+00:00,2019-09-13 13:50:00+00:00,short,5,3016.75,3004.75,270.25,TARGET,24
2019-09-13 13:55:00+00:00,2019-09-13 13:55:00+00:00,short,5,1.6,7.6,-179.75,STOP,24
2019-09-13 14:00:00+00:00,2019-09-13 14:00:00+00:00,short,5,3014.75,3002.75,270.25,TARGET,24
2019-09-13 14:05:00+00:00,2019-09-13 14:05:00+00:00,short,5,3012.75,3000.75,270.25,TARGET,24
2019-09-13 14:10:00+00:00,2019-09-13 14:10:00+00:00,short,5,3014.25,3002.25,270.25,TARGET,24
2019-09-13 14:15:00+00:00,2019-09-13 14:25:00+00:00,short,5,3012.75,3000.75,270.25,TARGET,24
2019-09-13 14:30:00+00:00,2019-09-13 14:30:00+00:00,short,5,3017.5,3005.5,270.25,TARGET,24
2019-09-13 14:35:00+00:00,2019-09-13 14:35:00+00:00,short,5,3016.5,3004.5,270.25,TARGET,24
2019-09-13 14:40:00+00:00,2019-09-13 14:55:00+00:00,short,5,3013.0,3001.0,270.25,TARGET,24
2019-09-13 15:00:00+00:00,2019-09-13 15:05:00+00:00,short,5,3016.0,3004.0,270.25,TARGET,24
2019-09-13 15:10:00+00:00,2019-09-13 15:10:00+00:00,short,5,3015.25,3003.25,270.25,TARGET,24
2019-09-13 15:15:00+00:00,2019-09-13 15:15:00+00:00,short,5,3019.75,3007.75,270.25,TARGET,24
2019-09-13 15:25:00+00:00,2019-09-13 15:25:00+00:00,short,5,3018.5,3006.5,270.25,TARGET,24
2019-09-13 15:30:00+00:00,2019-09-13 15:35:00+00:00,short,5,3015.75,3003.75,270.25,TARGET,24
2019-09-13 15:40:00+00:00,2019-09-13 15:55:00+00:00,short,5,3013.75,3001.75,270.25,TARGET,24
2019-09-13 16:00:00+00:00,2019-09-13 16:25:00+00:00,short,5,3015.5,3003.5,270.25,TARGET,24
2019-09-13 16:30:00+00:00,2019-09-13 16:30:00+00:00,short,5,3011.5,2999.5,270.25,TARGET,24
2019-09-13 16:35:00+00:00,2019-09-13 16:35:00+00:00,short,5,3012.25,3000.25,270.25,TARGET,24
2019-09-13 16:40:00+00:00,2019-09-13 16:50:00+00:00,short,5,3014.0,3002.0,270.25,TARGET,24
2019-09-13 16:55:00+00:00,2019-09-13 17:05:00+00:00,short,5,3012.0,3000.0,270.25,TARGET,24
2019-09-13 17:10:00+00:00,2019-09-13 17:55:00+00:00,short,5,3010.0,2998.0,270.25,TARGET,24
2019-09-13 18:00:00+00:00,2019-09-13 18:00:00+00:00,short,5,3010.75,2998.75,270.25,TARGET,24
2019-09-13 18:05:00+00:00,2019-09-13 18:25:00+00:00,short,5,3011.5,2999.5,270.25,TARGET,24
2019-09-13 18:30:00+00:00,2019-09-13 18:45:00+00:00,short,5,3011.0,2999.0,270.25,TARGET,24
2019-09-13 18:50:00+00:00,2019-09-13 18:55:00+00:00,short,5,3009.5,2997.5,270.25,TARGET,24
2019-09-13 19:00:00+00:00,2019-09-13 19:05:00+00:00,short,5,3011.75,2999.75,270.25,TARGET,24
2019-09-13 19:10:00+00:00,2019-09-13 19:10:00+00:00,short,5,3006.75,2994.75,270.25,TARGET,24
2019-09-13 19:20:00+00:00,2019-09-13 19:35:00+00:00,short,5,3003.75,3009.75,-179.75,STOP,24
2019-09-13 19:40:00+00:00,2019-09-13 19:40:00+00:00,short,5,3008.0,2996.0,270.25,TARGET,24
2019-09-13 19:45:00+00:00,2019-09-13 19:50:00+00:00,short,5,3009.0,2997.0,270.25,TARGET,24
2019-09-13 19:55:00+00:00,2019-09-13 19:55:00+00:00,short,5,3011.5,3007.75,64.0,SESSION_FLAT,24
2019-09-16 14:30:00+00:00,2019-09-16 14:30:00+00:00,short,5,3001.0,2989.0,270.25,TARGET,24
2019-09-16 14:45:00+00:00,2019-09-16 14:45:00+00:00,short,5,2998.0,2986.0,270.25,TARGET,24
2019-09-16 14:50:00+00:00,2019-09-16 14:55:00+00:00,short,5,2997.25,2985.25,270.25,TARGET,24
2019-09-16 15:15:00+00:00,2019-09-16 15:25:00+00:00,short,5,3003.5,2991.5,270.25,TARGET,24
2019-09-16 15:30:00+00:00,2019-09-16 15:35:00+00:00,short,5,3002.5,2990.5,270.25,TARGET,24
2019-09-16 15:40:00+00:00,2019-09-16 15:45:00+00:00,short,5,2998.0,2986.0,270.25,TARGET,24
2019-09-16 16:40:00+00:00,2019-09-16 16:45:00+00:00,short,5,2995.75,2983.75,270.25,TARGET,24
2019-09-16 16:55:00+00:00,2019-09-16 17:20:00+00:00,short,5,2997.5,2985.5,270.25,TARGET,24
2019-09-16 17:25:00+00:00,2019-09-16 17:50:00+00:00,short,5,2997.5,2985.5,270.25,TARGET,24
2019-09-16 17:55:00+00:00,2019-09-16 18:00:00+00:00,short,5,2996.5,3002.5,-179.75,STOP,24
2019-09-16 18:05:00+00:00,2019-09-16 18:20:00+00:00,short,5,2999.75,2987.75,270.25,TARGET,24
2019-09-16 18:25:00+00:00,2019-09-16 18:30:00+00:00,short,5,3000.25,2988.25,270.25,TARGET,24
2019-09-16 18:35:00+00:00,2019-09-16 18:40:00+00:00,short,5,2997.75,2985.75,270.25,TARGET,24
2019-09-16 18:45:00+00:00,2019-09-16 19:10:00+00:00,short,5,2999.75,2987.75,270.25,TARGET,24
2019-09-16 19:15:00+00:00,2019-09-16 19:15:00+00:00,short,5,2.2,8.2,-179.74999999999997,STOP,24
