entry_time,exit_time,direction,contracts,entry_price,exit_price,pnl,reason,stop_ticks,score
2020-06-09 16:20:00+00:00,2020-06-09 17:20:00+00:00,long,1,3205.5,3212.25,27.8,TIME_EXIT,50,0.550293001828298
2020-06-11 14:05:00+00:00,2020-06-11 15:05:00+00:00,short,1,3116.25,3088.75,131.55,TIME_EXIT,72,0.5516204009550898
2020-06-11 15:10:00+00:00,2020-06-11 16:10:00+00:00,short,1,3088.75,3064.75,114.05,TIME_EXIT,72,0.5798288564713994
2020-06-12 13:40:00+00:00,2020-06-12 14:40:00+00:00,short,1,3064.75,3038.75,124.05,TIME_EXIT,72,0.5633548604296541
2020-06-15 16:50:00+00:00,2020-06-15 17:50:00+00:00,long,1,3020.75,3025.75,19.05,TIME_EXIT,72,0.557055676183762
2020-06-15 18:40:00+00:00,2020-06-15 19:40:00+00:00,short,1,3057.75,3036.25,101.55,TIME_EXIT,72,0.5517196543311623
2020-06-16 14:45:00+00:00,2020-06-16 15:45:00+00:00,short,1,3121.0,3115.5,21.55,TIME_EXIT,72,0.5906587840356289
2020-06-16 16:20:00+00:00,2020-06-16 17:20:00+00:00,long,1,3107.5,3125.5,84.05,TIME_EXIT,72,0.5513186919295141
2020-06-17 16:00:00+00:00,2020-06-17 17:00:00+00:00,long,1,3115.75,3123.0,30.3,TIME_EXIT,72,0.5597479428905753
2020-06-17 17:15:00+00:00,2020-06-17 18:15:00+00:00,long,1,3125.75,3122.75,-20.95,TIME_EXIT,52,0.5500161791326206
2020-06-18 16:05:00+00:00,2020-06-18 17:05:00+00:00,long,1,3096.0,3098.0,4.05,TIME_EXIT,66,0.5586637304851568
2020-06-19 15:55:00+00:00,2020-06-19 16:15:00+00:00,long,1,3119.5,3098.25,-112.2,CATASTOP,70,0.5574566973311949
2020-06-22 15:10:00+00:00,2020-06-22 16:10:00+00:00,long,1,3083.5,3097.75,65.3,TIME_EXIT,68,0.5511055445449534
2020-06-22 16:20:00+00:00,2020-06-22 17:20:00+00:00,long,1,3103.25,3104.0,-2.2,TIME_EXIT,54,0.5653730079625554
2020-06-23 13:45:00+00:00,2020-06-23 14:45:00+00:00,long,1,3136.0,3128.0,-45.95,TIME_EXIT,72,0.5643047051818656
2020-06-23 14:50:00+00:00,2020-06-23 15:50:00+00:00,long,1,3128.0,3135.25,30.3,TIME_EXIT,72,0.5708968653868273
2020-06-25 16:50:00+00:00,2020-06-25 17:50:00+00:00,long,1,3050.75,3047.0,-24.7,TIME_EXIT,70,0.5559308150895551
2020-06-29 15:30:00+00:00,2020-06-29 16:30:00+00:00,long,1,3030.25,3035.5,20.3,TIME_EXIT,72,0.5833734166862691
2020-06-29 16:35:00+00:00,2020-06-29 17:35:00+00:00,long,1,3035.75,3034.0,-14.7,TIME_EXIT,66,0.5908182918835003
2020-06-30 13:35:00+00:00,2020-07-01 13:50:00+00:00,long,1,3040.0,3106.5,326.55,TIME_EXIT,69,0.5541726376328757
2020-07-01 13:55:00+00:00,2020-07-01 14:55:00+00:00,long,1,3106.75,3101.0,-34.7,TIME_EXIT,72,0.5751236397136774
2020-07-01 16:45:00+00:00,2020-07-01 17:45:00+00:00,short,1,3112.0,3104.0,34.05,TIME_EXIT,42,0.5685265041099022
2020-07-02 14:20:00+00:00,2020-07-02 15:20:00+00:00,short,1,3148.0,3129.25,87.8,TIME_EXIT,72,0.5525816449126929
2020-07-02 16:00:00+00:00,2020-07-02 17:00:00+00:00,long,1,3137.0,3135.75,-12.2,TIME_EXIT,72,0.551523363036055
2020-07-03 13:40:00+00:00,2020-07-03 14:40:00+00:00,short,1,3115.5,3109.5,24.05,TIME_EXIT,58,0.5530789552239249
2020-07-03 14:45:00+00:00,2020-07-03 15:45:00+00:00,long,1,3109.5,3115.5,24.05,TIME_EXIT,41,0.5961795185739358
2020-07-06 13:45:00+00:00,2020-07-06 14:45:00+00:00,long,1,3161.0,3163.5,6.55,TIME_EXIT,72,0.6048916688355819
2020-07-06 14:50:00+00:00,2020-07-06 15:50:00+00:00,long,1,3163.75,3170.5,27.8,TIME_EXIT,72,0.55324841563077
2020-07-07 13:35:00+00:00,2020-07-07 14:35:00+00:00,long,1,3151.25,3164.25,59.05,TIME_EXIT,68,0.5598469941025558
2020-07-08 13:35:00+00:00,2020-07-08 14:35:00+00:00,long,1,3143.5,3153.0,41.55,TIME_EXIT,72,0.5651681241129405
2020-07-08 16:00:00+00:00,2020-07-08 17:00:00+00:00,long,1,3140.0,3147.25,30.3,TIME_EXIT,72,0.5584374938264012
2020-07-09 13:35:00+00:00,2020-07-09 14:20:00+00:00,long,1,3169.25,3146.75,-118.45,CATASTOP,72,0.5950773153374405
2020-07-10 15:30:00+00:00,2020-07-10 16:30:00+00:00,long,1,3154.0,3150.75,-22.2,TIME_EXIT,71,0.5556333084849033
2020-07-10 16:35:00+00:00,2020-07-10 17:35:00+00:00,long,1,3151.0,3157.25,25.3,TIME_EXIT,53,0.5543738572740594
2020-07-13 13:35:00+00:00,2020-07-13 14:35:00+00:00,long,1,3202.75,3209.75,29.05,TIME_EXIT,72,0.6144883686144691
2020-07-13 14:40:00+00:00,2020-07-13 15:40:00+00:00,long,1,3210.0,3219.5,41.55,TIME_EXIT,72,0.6876802660455188
2020-07-14 16:45:00+00:00,2020-07-14 17:45:00+00:00,long,1,3159.75,3164.0,15.3,TIME_EXIT,72,0.5434275323662787
2020-07-15 13:35:00+00:00,2020-07-15 14:35:00+00:00,long,1,3224.0,3226.25,5.3,TIME_EXIT,72,0.5623994613071406
2020-07-15 14:45:00+00:00,2020-07-15 15:40:00+00:00,long,1,3228.0,3208.25,-104.7,CATASTOP,72,0.6029152609775925
2020-07-16 15:45:00+00:00,2020-07-16 16:45:00+00:00,long,1,3197.25,3199.0,2.8,TIME_EXIT,67,0.5534812063893235
2020-07-20 13:55:00+00:00,2020-07-20 14:55:00+00:00,long,1,3209.0,3226.25,80.3,TIME_EXIT,62,0.5556278363984558
2020-07-20 16:15:00+00:00,2020-07-20 17:15:00+00:00,long,1,3228.25,3229.75,1.5499999999999998,TIME_EXIT,36,0.5534010151089803
2020-07-21 13:35:00+00:00,2020-07-21 14:35:00+00:00,long,1,3261.5,3258.0,-23.45,TIME_EXIT,56,0.5627246486833994
2020-07-21 15:25:00+00:00,2020-07-21 16:25:00+00:00,long,1,3265.5,3257.0,-48.45,TIME_EXIT,71,0.5538678087123473
2020-07-23 18:00:00+00:00,2020-07-23 19:00:00+00:00,short,1,3232.25,3229.25,9.05,TIME_EXIT,71,0.5540009960019244
2020-07-24 16:00:00+00:00,2020-07-24 17:00:00+00:00,long,1,3208.5,3202.5,-35.95,TIME_EXIT,66,0.5586859030581972
2020-07-27 13:55:00+00:00,2020-07-27 14:55:00+00:00,long,1,3219.25,3227.75,36.55,TIME_EXIT,72,0.5697736684444107
2020-07-27 15:00:00+00:00,2020-07-27 15:35:00+00:00,long,1,3228.25,3213.5,-79.7,CATASTOP,48,0.5837994060087195
2020-07-28 13:55:00+00:00,2020-07-28 14:55:00+00:00,long,1,3218.5,3227.75,40.3,TIME_EXIT,57,0.5556147785897351
2020-07-29 18:35:00+00:00,2020-07-29 19:35:00+00:00,short,1,3244.25,3254.5,-57.2,CATASTOP,40,0.5436723373817977
2020-07-30 15:50:00+00:00,2020-07-30 16:50:00+00:00,long,1,3226.5,3235.5,39.05,TIME_EXIT,72,0.5534960123264709
2020-07-31 17:10:00+00:00,2020-07-31 18:10:00+00:00,long,1,3221.25,3220.75,-8.45,TIME_EXIT,71,0.5634859740011232
2020-08-03 13:35:00+00:00,2020-08-03 14:35:00+00:00,long,1,3280.75,3287.5,27.8,TIME_EXIT,72,0.6172994324066597
2020-08-03 14:45:00+00:00,2020-08-03 15:45:00+00:00,long,1,3288.25,3292.25,14.05,TIME_EXIT,62,0.577694858445997
2020-08-04 13:35:00+00:00,2020-08-04 14:35:00+00:00,long,1,3280.5,3285.75,20.3,TIME_EXIT,62,0.5719002158450206
2020-08-05 13:35:00+00:00,2020-08-05 14:35:00+00:00,long,1,3312.75,3319.0,25.3,TIME_EXIT,61,0.6030708217175551
2020-08-05 14:40:00+00:00,2020-08-05 15:40:00+00:00,long,1,3319.25,3321.0,2.8,TIME_EXIT,51,0.5859387479489857
2020-08-06 14:50:00+00:00,2020-08-06 15:50:00+00:00,long,1,3314.0,3315.75,2.8,TIME_EXIT,56,0.5523139376169378
2020-08-07 13:40:00+00:00,2020-08-07 14:40:00+00:00,long,1,3334.0,3340.0,24.05,TIME_EXIT,58,0.5557382348041885
2020-08-07 14:55:00+00:00,2020-08-07 15:55:00+00:00,short,1,3341.5,3337.25,15.3,TIME_EXIT,58,0.5520711013801339
2020-08-10 13:35:00+00:00,2020-08-10 14:35:00+00:00,long,1,3351.0,3352.75,2.8,TIME_EXIT,72,0.5778634199504453
2020-08-10 14:40:00+00:00,2020-08-10 14:50:00+00:00,long,1,3353.0,3337.5,-83.45,CATASTOP,47,0.5584962723466206
2020-08-11 13:35:00+00:00,2020-08-11 14:35:00+00:00,long,1,3370.25,3362.75,-43.45,TIME_EXIT,58,0.5802590951288727
2020-08-11 15:15:00+00:00,2020-08-11 16:15:00+00:00,long,1,3370.0,3368.25,-14.7,TIME_EXIT,55,0.561305083918318
2020-08-12 14:30:00+00:00,2020-08-12 15:30:00+00:00,long,1,3370.75,3372.75,4.05,TIME_EXIT,72,0.5522001285565487
2020-08-12 15:35:00+00:00,2020-08-12 16:35:00+00:00,long,1,3373.0,3376.0,9.05,TIME_EXIT,50,0.5580716758847138
2020-08-13 13:35:00+00:00,2020-08-13 14:35:00+00:00,long,1,3365.0,3377.25,55.3,TIME_EXIT,56,0.5605226026820439
2020-08-14 13:40:00+00:00,2020-08-14 14:40:00+00:00,long,1,3362.75,3368.5,22.8,TIME_EXIT,69,0.5545362593051778
2020-08-17 13:35:00+00:00,2020-08-17 14:35:00+00:00,long,1,3377.5,3379.0,1.5499999999999998,TIME_EXIT,59,0.5595220873341309
2020-08-18 14:30:00+00:00,2020-08-18 15:30:00+00:00,long,1,3374.5,3382.5,34.05,TIME_EXIT,57,0.5607122705783119
2020-08-19 18:20:00+00:00,2020-08-19 19:20:00+00:00,long,1,3384.5,3381.25,-22.2,TIME_EXIT,25,0.5417935071227145
2020-08-20 14:50:00+00:00,2020-08-20 15:50:00+00:00,long,1,3369.0,3374.25,20.3,TIME_EXIT,44,0.5524057711733122
2020-08-21 14:45:00+00:00,2020-08-21 15:45:00+00:00,short,1,3386.25,3380.75,21.55,TIME_EXIT,59,0.5520461266233136
2020-08-24 13:35:00+00:00,2020-08-24 14:35:00+00:00,long,1,3421.5,3417.75,-24.7,TIME_EXIT,59,0.6035763172740193
2020-08-25 13:35:00+00:00,2020-08-25 14:35:00+00:00,long,1,3434.75,3426.5,-47.2,TIME_EXIT,49,0.5605944091295882
2020-08-26 14:35:00+00:00,2020-08-26 15:35:00+00:00,long,1,3448.5,3454.25,22.8,TIME_EXIT,42,0.5527142105386668
2020-08-26 15:40:00+00:00,2020-08-26 16:40:00+00:00,long,1,3454.25,3465.5,50.3,TIME_EXIT,26,0.5724737032933715
2020-08-27 13:35:00+00:00,2020-08-27 14:35:00+00:00,long,1,3484.0,3492.5,36.55,TIME_EXIT,59,0.5847937494303318
2020-08-27 15:00:00+00:00,2020-08-27 16:00:00+00:00,long,1,3493.5,3492.5,-10.95,TIME_EXIT,72,0.5540367106609349
2020-08-31 15:45:00+00:00,2020-08-31 16:45:00+00:00,long,1,3500.0,3502.0,4.05,TIME_EXIT,51,0.5548281963025319
2020-09-01 13:35:00+00:00,2020-09-01 14:35:00+00:00,long,1,3497.75,3510.5,57.8,TIME_EXIT,60,0.5603484018455611
2020-09-02 13:35:00+00:00,2020-09-02 14:35:00+00:00,long,1,3542.5,3548.75,25.3,TIME_EXIT,68,0.5502581512281491
2020-09-02 14:55:00+00:00,2020-09-02 15:55:00+00:00,long,1,3548.75,3544.0,-29.7,TIME_EXIT,72,0.5525801744246653
2020-09-03 15:25:00+00:00,2020-09-03 16:25:00+00:00,long,1,3455.5,3476.75,100.3,TIME_EXIT,72,0.587648283963742
2020-09-04 16:40:00+00:00,2020-09-04 17:40:00+00:00,short,1,3407.75,3396.0,52.8,TIME_EXIT,72,0.5799118127661683
2020-09-07 13:50:00+00:00,2020-09-07 14:50:00+00:00,long,1,3423.0,3430.5,31.55,TIME_EXIT,72,0.5767408292762701
2020-09-07 14:55:00+00:00,2020-09-07 15:55:00+00:00,long,1,3430.75,3437.0,25.3,TIME_EXIT,43,0.575563438772463
2020-09-08 13:40:00+00:00,2020-09-08 14:40:00+00:00,short,1,3360.75,3369.0,-47.2,TIME_EXIT,72,0.5861076657223472
2020-09-09 15:35:00+00:00,2020-09-09 16:35:00+00:00,long,1,3400.0,3408.5,36.55,TIME_EXIT,72,0.5591804047388704
2020-09-09 16:40:00+00:00,2020-09-09 17:40:00+00:00,long,1,3409.0,3417.75,37.8,TIME_EXIT,51,0.5838474120405177
2020-09-14 13:35:00+00:00,2020-09-14 14:35:00+00:00,long,1,3365.5,3388.0,106.55,TIME_EXIT,72,0.588112987989027
2020-09-14 14:40:00+00:00,2020-09-14 15:40:00+00:00,long,1,3388.25,3389.5,0.2999999999999998,TIME_EXIT,72,0.5762591056831977
2020-09-15 14:40:00+00:00,2020-09-15 15:40:00+00:00,long,1,3406.75,3405.75,-10.95,TIME_EXIT,72,0.5611304353791567
2020-09-15 15:45:00+00:00,2020-09-15 16:45:00+00:00,long,1,3406.0,3405.25,-9.7,TIME_EXIT,60,0.5844182144879088
2020-09-16 15:25:00+00:00,2020-09-16 16:25:00+00:00,long,1,3410.75,3403.0,-44.7,TIME_EXIT,65,0.5531848188733959
2020-09-16 18:50:00+00:00,2020-09-16 19:50:00+00:00,short,1,3409.75,3387.0,107.8,TIME_EXIT,72,0.5520253710088806
2020-09-17 13:40:00+00:00,2020-09-17 14:05:00+00:00,short,1,3329.25,3347.25,-95.95,CATASTOP,72,0.5540369101065905
2020-09-21 13:35:00+00:00,2020-09-21 14:35:00+00:00,short,1,3256.0,3224.5,151.55,TIME_EXIT,72,0.5624157946511171
2020-09-22 15:40:00+00:00,2020-09-22 16:40:00+00:00,long,1,3267.0,3280.5,61.55,TIME_EXIT,72,0.5511253301524515
2020-09-22 16:45:00+00:00,2020-09-22 17:45:00+00:00,long,1,3281.0,3286.25,20.3,TIME_EXIT,60,0.5715778652632368
2020-09-23 13:35:00+00:00,2020-09-23 14:35:00+00:00,long,1,3308.5,3285.5,-120.95,CATASTOP,67,0.5847629330322738
2020-09-23 18:25:00+00:00,2020-09-23 19:25:00+00:00,short,1,3251.0,3228.25,107.8,TIME_EXIT,72,0.5622307568700685
2020-09-24 17:05:00+00:00,2020-09-24 18:05:00+00:00,long,1,3252.5,3254.75,5.3,TIME_EXIT,72,0.5497658846839474
2020-09-25 16:20:00+00:00,2020-09-25 17:20:00+00:00,long,1,3256.75,3261.25,16.55,TIME_EXIT,72,0.5763182227986188
2020-09-25 17:25:00+00:00,2020-09-25 18:25:00+00:00,long,1,3261.5,3277.0,71.55,TIME_EXIT,60,0.5888652114127999
2020-09-28 13:35:00+00:00,2020-09-28 14:35:00+00:00,long,1,3334.0,3342.5,36.55,TIME_EXIT,72,0.5824602361645825
2020-09-28 14:50:00+00:00,2020-09-28 15:50:00+00:00,long,1,3335.75,3339.0,10.3,TIME_EXIT,72,0.5734240298601901
2020-09-29 15:50:00+00:00,2020-09-29 16:50:00+00:00,long,1,3324.0,3325.25,0.2999999999999998,TIME_EXIT,69,0.5540162017935844
2020-09-29 17:10:00+00:00,2020-09-29 18:10:00+00:00,long,1,3324.0,3332.0,34.05,TIME_EXIT,47,0.5542598181742648
2020-09-30 14:00:00+00:00,2020-09-30 15:00:00+00:00,long,1,3347.25,3359.5,55.3,TIME_EXIT,72,0.5660430727614353
2020-09-30 15:15:00+00:00,2020-09-30 16:15:00+00:00,long,1,3363.0,3372.75,42.8,TIME_EXIT,71,0.5625212453865243
2020-10-01 16:40:00+00:00,2020-10-01 17:40:00+00:00,long,1,3370.0,3371.0,-0.9500000000000002,TIME_EXIT,58,0.5460229480156438
2020-10-05 14:05:00+00:00,2020-10-05 15:05:00+00:00,long,1,3369.0,3386.0,79.05,TIME_EXIT,72,0.5648141996081465
2020-10-05 15:10:00+00:00,2020-10-05 16:10:00+00:00,long,1,3386.25,3385.0,-12.2,TIME_EXIT,51,0.5933992220420022
2020-10-06 14:20:00+00:00,2020-10-06 15:20:00+00:00,long,1,3402.5,3396.5,-35.95,TIME_EXIT,67,0.5621445146671535
2020-10-06 16:00:00+00:00,2020-10-06 17:00:00+00:00,long,1,3389.0,3404.0,69.05,TIME_EXIT,65,0.5547903559114552
2020-10-07 14:45:00+00:00,2020-10-07 15:45:00+00:00,long,1,3392.25,3396.5,15.3,TIME_EXIT,72,0.5607399726035726
2020-10-07 16:35:00+00:00,2020-10-07 17:35:00+00:00,long,1,3392.5,3399.25,27.8,TIME_EXIT,46,0.5649803559397838
2020-10-08 13:35:00+00:00,2020-10-08 14:35:00+00:00,long,1,3428.0,3434.0,24.05,TIME_EXIT,61,0.5863841133137836
2020-10-08 14:40:00+00:00,2020-10-08 15:40:00+00:00,long,1,3434.5,3429.25,-32.2,TIME_EXIT,72,0.5781341089129522
2020-10-09 13:35:00+00:00,2020-10-09 14:35:00+00:00,long,1,3456.75,3452.5,-27.2,TIME_EXIT,56,0.579202588273295
2020-10-09 15:05:00+00:00,2020-10-09 16:05:00+00:00,long,1,3457.0,3471.25,65.3,TIME_EXIT,44,0.5500337507744366
2020-10-12 13:35:00+00:00,2020-10-12 14:35:00+00:00,long,1,3494.75,3503.5,37.8,TIME_EXIT,70,0.5950808244682892
2020-10-12 14:40:00+00:00,2020-10-12 15:40:00+00:00,long,1,3503.75,3521.75,84.05,TIME_EXIT,72,0.6911893579034633
2020-10-13 15:00:00+00:00,2020-10-13 16:00:00+00:00,long,1,3512.0,3516.5,16.55,TIME_EXIT,72,0.5573925860127924
2020-10-13 16:15:00+00:00,2020-10-13 17:15:00+00:00,long,1,3508.5,3513.25,17.8,TIME_EXIT,48,0.5525546154667037
2020-10-14 17:20:00+00:00,2020-10-14 18:20:00+00:00,long,1,3482.0,3485.0,9.05,TIME_EXIT,71,0.5444838634049145
2020-10-15 13:35:00+00:00,2020-10-15 13:55:00+00:00,short,1,3435.5,3455.75,-107.2,CATASTOP,72,0.5528529375348721
2020-10-15 16:25:00+00:00,2020-10-15 17:25:00+00:00,long,1,3453.75,3461.0,30.3,TIME_EXIT,72,0.5646205067704744
2020-10-16 13:35:00+00:00,2020-10-16 14:35:00+00:00,long,1,3491.0,3505.5,66.55,TIME_EXIT,65,0.5946657433564929
2020-10-16 14:40:00+00:00,2020-10-16 15:25:00+00:00,long,1,3505.5,3486.5,-100.95,CATASTOP,72,0.5695564514424882
2020-10-19 14:05:00+00:00,2020-10-19 15:05:00+00:00,long,1,3483.5,3472.0,-63.45,TIME_EXIT,71,0.550979670532001
2020-10-19 16:40:00+00:00,2020-10-19 17:40:00+00:00,long,1,3461.75,3454.5,-42.2,TIME_EXIT,72,0.5537517095721666
2020-10-20 16:40:00+00:00,2020-10-20 17:40:00+00:00,long,1,3454.25,3467.5,60.3,TIME_EXIT,67,0.5453268394333379
2020-10-20 17:45:00+00:00,2020-10-20 18:45:00+00:00,long,1,3467.75,3456.25,-63.45,TIME_EXIT,70,0.5656890602790942
2020-10-21 16:00:00+00:00,2020-10-21 17:00:00+00:00,long,1,3439.75,3429.25,-58.45,TIME_EXIT,66,0.5511330323835463
2020-10-22 16:10:00+00:00,2020-10-22 17:10:00+00:00,long,1,3420.5,3437.5,79.05,TIME_EXIT,72,0.5561894494750693
2020-10-22 17:20:00+00:00,2020-10-22 18:20:00+00:00,long,1,3440.75,3448.25,31.55,TIME_EXIT,65,0.5529238585049346
2020-10-23 13:35:00+00:00,2020-10-23 14:35:00+00:00,long,1,3459.5,3451.0,-48.45,TIME_EXIT,59,0.5783939036829925
2020-10-23 16:35:00+00:00,2020-10-23 17:35:00+00:00,long,1,3436.0,3446.0,44.05,TIME_EXIT,67,0.5534895999018528
2020-10-26 16:40:00+00:00,2020-10-26 17:40:00+00:00,short,1,3376.0,3363.25,57.8,TIME_EXIT,72,0.5513601279355173
2020-10-26 17:45:00+00:00,2020-10-26 18:30:00+00:00,short,1,3363.0,3384.25,-112.2,CATASTOP,70,0.567872820774507
2020-10-27 16:50:00+00:00,2020-10-27 17:50:00+00:00,long,1,3388.25,3400.75,56.55,TIME_EXIT,63,0.5440664275487563
2020-10-28 13:40:00+00:00,2020-10-28 14:40:00+00:00,short,1,3320.5,3291.0,141.55,TIME_EXIT,72,0.5587726314451484
2020-10-28 15:05:00+00:00,2020-10-28 16:05:00+00:00,short,1,3283.75,3296.25,-68.45,TIME_EXIT,72,0.5697418547497801
2020-10-29 17:00:00+00:00,2020-10-29 18:00:00+00:00,long,1,3290.5,3318.5,134.05,TIME_EXIT,72,0.5483094850903073
2020-10-29 18:05:00+00:00,2020-10-29 19:05:00+00:00,long,1,3318.75,3323.25,16.55,TIME_EXIT,71,0.5505272760165787
2020-11-02 14:55:00+00:00,2020-11-02 15:55:00+00:00,long,1,3301.0,3305.25,15.3,TIME_EXIT,72,0.5527616195002463
2020-11-02 16:50:00+00:00,2020-11-02 17:50:00+00:00,short,1,3308.25,3291.0,80.3,TIME_EXIT,72,0.5625381877856437
2020-11-03 14:50:00+00:00,2020-11-03 15:50:00+00:00,long,1,3343.75,3375.75,154.05,TIME_EXIT,72,0.5518918612409253
2020-11-03 16:25:00+00:00,2020-11-03 17:25:00+00:00,short,1,3378.0,3367.75,45.3,TIME_EXIT,72,0.5733468615957187
2020-11-04 14:50:00+00:00,2020-11-04 15:50:00+00:00,long,1,3408.5,3449.75,200.3,TIME_EXIT,72,0.5619652703419444
2020-11-04 17:10:00+00:00,2020-11-04 18:10:00+00:00,short,1,3467.75,3463.75,14.05,TIME_EXIT,72,0.5612633662048674
2020-11-05 14:40:00+00:00,2020-11-05 15:40:00+00:00,long,1,3495.0,3510.5,71.55,TIME_EXIT,72,0.5689449770867524
2020-11-05 16:20:00+00:00,2020-11-05 17:20:00+00:00,short,1,3512.75,3492.25,96.55,TIME_EXIT,72,0.5996174009993035
2020-11-06 17:35:00+00:00,2020-11-06 18:35:00+00:00,long,1,3499.5,3506.25,27.8,TIME_EXIT,69,0.5468412539690362
2020-11-09 14:45:00+00:00,2020-11-09 15:45:00+00:00,short,1,3626.25,3605.5,97.8,TIME_EXIT,72,0.5588356329121329
2020-11-09 15:50:00+00:00,2020-11-09 16:50:00+00:00,short,1,3605.5,3593.75,52.8,TIME_EXIT,72,0.5737925446081853
2020-11-11 15:45:00+00:00,2020-11-11 16:45:00+00:00,long,1,3561.25,3568.75,31.55,TIME_EXIT,72,0.5574736564649789
2020-11-11 16:50:00+00:00,2020-11-11 17:50:00+00:00,long,1,3569.25,3573.25,14.05,TIME_EXIT,50,0.5699012769794212
2020-11-12 16:50:00+00:00,2020-11-12 17:50:00+00:00,long,1,3551.5,3528.0,-123.45,CATASTOP,60,0.5546958041255492
2020-11-13 15:00:00+00:00,2020-11-13 16:00:00+00:00,long,1,3562.5,3556.0,-38.45,TIME_EXIT,72,0.5506827922542714
2020-11-13 16:05:00+00:00,2020-11-13 17:05:00+00:00,long,1,3556.0,3564.75,37.8,TIME_EXIT,68,0.5839484240326523
2020-11-16 14:35:00+00:00,2020-11-16 15:35:00+00:00,long,1,3610.75,3616.25,21.55,TIME_EXIT,72,0.5508992496170614
2020-11-16 15:40:00+00:00,2020-11-16 16:40:00+00:00,long,1,3616.75,3620.5,12.8,TIME_EXIT,72,0.6430340435210774
2020-11-17 14:50:00+00:00,2020-11-17 15:50:00+00:00,long,1,3590.75,3601.5,47.8,TIME_EXIT,72,0.5570045002819759
2020-11-17 19:05:00+00:00,2020-11-17 20:05:00+00:00,long,1,3611.5,3615.25,12.8,TIME_EXIT,36,0.5500525159570588
2020-11-19 16:50:00+00:00,2020-11-19 17:50:00+00:00,long,1,3558.25,3553.5,-29.7,TIME_EXIT,62,0.5535445223923718
2020-11-19 17:55:00+00:00,2020-11-19 18:55:00+00:00,long,1,3553.75,3566.5,57.8,TIME_EXIT,54,0.564150843287727
2020-11-23 14:35:00+00:00,2020-11-23 15:35:00+00:00,long,1,3575.75,3564.75,-60.95,TIME_EXIT,72,0.5697802915359518
2020-11-23 16:45:00+00:00,2020-11-23 17:45:00+00:00,long,1,3552.75,3562.25,41.55,TIME_EXIT,71,0.5525384642021455
2020-11-24 14:35:00+00:00,2020-11-24 15:35:00+00:00,long,1,3603.25,3607.5,15.3,TIME_EXIT,72,0.6164032119446791
2020-11-24 15:40:00+00:00,2020-11-24 16:40:00+00:00,long,1,3607.75,3626.75,89.05,TIME_EXIT,72,0.6455054982611822
2020-11-26 16:15:00+00:00,2020-11-26 17:15:00+00:00,short,1,3626.0,3622.0,14.05,TIME_EXIT,24,0.5510629640683024
2020-11-26 17:50:00+00:00,2020-11-27 15:15:00+00:00,long,1,3616.25,3639.5,110.3,TIME_EXIT,32,0.5787599288684591
2020-11-30 17:00:00+00:00,2020-11-30 18:00:00+00:00,long,1,3605.5,3613.0,31.55,TIME_EXIT,71,0.5582581119165784
2020-12-01 14:45:00+00:00,2020-12-01 15:45:00+00:00,long,1,3657.75,3664.0,25.3,TIME_EXIT,72,0.5933858867968635
2020-12-01 15:50:00+00:00,2020-12-01 16:50:00+00:00,long,1,3664.25,3664.0,-7.2,TIME_EXIT,70,0.5704530311302439
2020-12-03 18:45:00+00:00,2020-12-03 19:45:00+00:00,long,1,3669.75,3673.25,11.55,TIME_EXIT,37,0.5423150358249994
2020-12-04 14:45:00+00:00,2020-12-04 15:45:00+00:00,long,1,3680.0,3692.75,57.8,TIME_EXIT,72,0.5557922491089583
2020-12-04 15:50:00+00:00,2020-12-04 16:50:00+00:00,long,1,3693.0,3692.0,-10.95,TIME_EXIT,44,0.5717777723956786
2020-12-07 14:45:00+00:00,2020-12-07 15:45:00+00:00,long,1,3690.5,3694.0,11.55,TIME_EXIT,47,0.5547219095221324
2020-12-07 18:20:00+00:00,2020-12-07 19:20:00+00:00,long,1,3684.0,3683.5,-8.45,TIME_EXIT,30,0.5558088758670616
2020-12-08 14:35:00+00:00,2020-12-08 15:35:00+00:00,long,1,3680.5,3683.75,10.3,TIME_EXIT,59,0.5584090641020155
2020-12-08 18:30:00+00:00,2020-12-08 19:30:00+00:00,long,1,3702.5,3706.25,12.8,TIME_EXIT,28,0.550546863868204
2020-12-09 14:45:00+00:00,2020-12-09 15:45:00+00:00,short,1,3708.0,3698.0,44.05,TIME_EXIT,47,0.5530061870863504
2020-12-09 16:10:00+00:00,2020-12-09 17:10:00+00:00,long,1,3692.25,3695.25,9.05,TIME_EXIT,61,0.567631719821413
2020-12-10 17:35:00+00:00,2020-12-10 18:35:00+00:00,long,1,3671.0,3668.5,-18.45,TIME_EXIT,55,0.5505089905777927
2020-12-11 16:10:00+00:00,2020-12-11 16:45:00+00:00,long,1,3643.25,3630.0,-72.2,CATASTOP,53,0.5583302477181893
2020-12-11 17:15:00+00:00,2020-12-11 18:15:00+00:00,long,1,3632.25,3639.25,29.05,TIME_EXIT,56,0.5604506800766582
2020-12-14 14:35:00+00:00,2020-12-14 15:35:00+00:00,long,1,3679.75,3687.5,32.8,TIME_EXIT,72,0.5804058045663959
2020-12-14 15:45:00+00:00,2020-12-14 16:00:00+00:00,long,1,3687.0,3673.0,-75.95,CATASTOP,50,0.553385143882196
2020-12-15 18:35:00+00:00,2020-12-15 19:35:00+00:00,long,1,3681.25,3686.75,21.55,TIME_EXIT,38,0.5530691005232782
