entry_time,exit_time,direction,contracts,entry_price,exit_price,pnl,reason,stop_ticks
2023-06-02 17:50:00+00:00,2023-06-02 18:50:00+00:00,long,5,4289.75,4293.25,57.75,MAX_HOLD,32
2023-06-02 19:00:00+00:00,2023-06-02 19:55:00+00:00,long,5,4292.0,4290.75,-61.0,SESSION_FLAT,32
2023-06-05 14:20:00+00:00,2023-06-05 15:20:00+00:00,long,5,4286.5,4295.25,189.0,MAX_HOLD,32
2023-06-05 15:35:00+00:00,2023-06-05 16:35:00+00:00,long,5,4300.0,4301.75,14.0,MAX_HOLD,32
2023-06-05 16:55:00+00:00,2023-06-05 17:30:00+00:00,long,5,4304.75,4296.75,-229.75,STOP,32
2023-06-05 18:00:00+00:00,2023-06-05 18:35:00+00:00,long,5,4291.0,4283.0,-229.75,STOP,32
2023-06-05 18:40:00+00:00,2023-06-05 19:40:00+00:00,long,5,4278.75,4284.0,101.5,MAX_HOLD,32
2023-06-06 13:35:00+00:00,2023-06-06 14:35:00+00:00,long,5,4273.25,4283.25,220.25,MAX_HOLD,32
2023-06-06 14:40:00+00:00,2023-06-06 15:40:00+00:00,long,5,4283.25,4286.5,51.5,MAX_HOLD,32
2023-06-06 15:55:00+00:00,2023-06-06 16:40:00+00:00,long,5,4290.25,4282.25,-229.75,STOP,32
2023-06-06 17:05:00+00:00,2023-06-06 18:05:00+00:00,long,5,4279.25,4275.25,-129.75,MAX_HOLD,32
2023-06-06 18:10:00+00:00,2023-06-06 19:10:00+00:00,long,5,4275.5,4287.5,270.25,MAX_HOLD,32
2023-06-06 19:15:00+00:00,2023-06-06 19:55:00+00:00,long,5,4287.75,4291.25,57.75,SESSION_FLAT,32
2023-06-07 14:30:00+00:00,2023-06-07 14:45:00+00:00,long,5,4289.75,4281.75,-229.75,STOP,32
2023-06-07 15:35:00+00:00,2023-06-07 15:55:00+00:00,long,5,4289.0,4281.0,-229.75,STOP,32
2023-06-07 16:00:00+00:00,2023-06-07 17:00:00+00:00,long,5,4279.25,4276.0,-111.0,MAX_HOLD,32
2023-06-08 13:40:00+00:00,2023-06-08 13:50:00+00:00,long,5,4274.75,4266.75,-229.75,STOP,32
2023-06-08 13:55:00+00:00,2023-06-08 14:50:00+00:00,long,5,4268.5,4284.5,370.25,TARGET,32
2023-06-08 14:55:00+00:00,2023-06-08 15:55:00+00:00,long,5,4283.5,4289.0,107.75,MAX_HOLD,32
2023-06-08 16:00:00+00:00,2023-06-08 17:00:00+00:00,long,5,4289.0,4293.0,70.25,MAX_HOLD,32
2023-06-08 19:55:00+00:00,2023-06-08 19:55:00+00:00,long,5,4299.75,4297.5,-86.0,SESSION_FLAT,32
2023-06-09 13:35:00+00:00,2023-06-09 14:05:00+00:00,long,5,4305.25,4321.25,370.25,TARGET,32
2023-06-09 15:15:00+00:00,2023-06-09 15:25:00+00:00,long,5,4320.75,4312.75,-229.75,STOP,32
2023-06-09 16:40:00+00:00,2023-06-09 17:40:00+00:00,long,5,4299.25,4308.75,207.75,MAX_HOLD,32
2023-06-09 19:55:00+00:00,2023-06-09 19:55:00+00:00,long,5,4304.0,4303.0,-54.75,SESSION_FLAT,32
2023-06-12 13:45:00+00:00,2023-06-12 14:40:00+00:00,long,5,4359.5,4351.5,-229.75,STOP,32
2023-06-12 14:45:00+00:00,2023-06-12 15:45:00+00:00,long,5,4353.75,4361.0,151.5,MAX_HOLD,32
2023-06-12 15:50:00+00:00,2023-06-12 16:50:00+00:00,long,5,4361.25,4364.25,45.25,MAX_HOLD,32
2023-06-12 16:55:00+00:00,2023-06-12 17:55:00+00:00,long,5,4364.25,4366.0,14.0,MAX_HOLD,32
2023-06-12 18:00:00+00:00,2023-06-12 19:00:00+00:00,long,5,4366.5,4375.0,182.75,MAX_HOLD,32
2023-06-12 19:05:00+00:00,2023-06-12 19:55:00+00:00,long,5,4375.25,4384.0,189.0,SESSION_FLAT,32
2023-06-13 14:15:00+00:00,2023-06-13 15:15:00+00:00,long,5,4403.75,4419.75,370.25,MAX_HOLD,32
2023-06-13 15:20:00+00:00,2023-06-13 15:40:00+00:00,long,5,4419.75,4411.75,-229.75,STOP,32
2023-06-13 15:45:00+00:00,2023-06-13 16:45:00+00:00,long,5,4412.75,4417.5,89.0,MAX_HOLD,32
2023-06-13 16:50:00+00:00,2023-06-13 17:50:00+00:00,long,5,4417.75,4420.25,32.75,MAX_HOLD,32
2023-06-13 17:55:00+00:00,2023-06-13 18:10:00+00:00,long,5,4420.25,4412.25,-229.75,STOP,32
2023-06-13 18:35:00+00:00,2023-06-13 19:35:00+00:00,long,5,4407.0,4411.75,89.0,MAX_HOLD,32
2023-06-13 19:40:00+00:00,2023-06-13 19:55:00+00:00,long,5,4412.25,4414.5,26.5,SESSION_FLAT,32
2023-06-14 13:55:00+00:00,2023-06-14 14:55:00+00:00,long,5,4424.5,4426.5,20.25,MAX_HOLD,32
2023-06-14 15:30:00+00:00,2023-06-14 15:55:00+00:00,long,5,4439.5,4431.5,-229.75,STOP,32
2023-06-14 19:55:00+00:00,2023-06-14 19:55:00+00:00,long,5,4402.0,4411.0,195.25,SESSION_FLAT,32
2023-06-15 14:20:00+00:00,2023-06-15 15:20:00+00:00,long,5,4436.5,4446.5,220.25,MAX_HOLD,32
2023-06-15 15:25:00+00:00,2023-06-15 16:25:00+00:00,long,5,4446.5,4454.5,170.25,MAX_HOLD,32
2023-06-15 16:35:00+00:00,2023-06-15 17:10:00+00:00,long,5,4456.25,4448.25,-229.75,STOP,32
2023-06-15 17:15:00+00:00,2023-06-15 18:00:00+00:00,long,5,4449.0,4465.0,370.25,TARGET,32
2023-06-15 18:05:00+00:00,2023-06-15 18:55:00+00:00,long,5,4465.25,4481.25,370.25,TARGET,32
2023-06-16 15:30:00+00:00,2023-06-16 16:30:00+00:00,long,5,4472.0,4480.0,170.25,MAX_HOLD,32
2023-06-16 16:35:00+00:00,2023-06-16 17:35:00+00:00,long,5,4480.0,4475.0,-154.75,MAX_HOLD,32
2023-06-16 19:25:00+00:00,2023-06-16 19:55:00+00:00,long,5,4461.75,4455.75,-179.75,SESSION_FLAT,32
2023-06-19 14:20:00+00:00,2023-06-19 15:20:00+00:00,long,5,4444.0,4446.25,26.5,MAX_HOLD,32
2023-06-20 13:55:00+00:00,2023-06-20 14:00:00+00:00,long,5,4440.0,4432.0,-229.75,STOP,32
2023-06-20 14:05:00+00:00,2023-06-20 14:20:00+00:00,long,5,4431.5,4423.5,-229.75,STOP,32
2023-06-20 14:40:00+00:00,2023-06-20 15:40:00+00:00,long,5,4414.5,4423.75,201.5,MAX_HOLD,32
2023-06-20 15:45:00+00:00,2023-06-20 16:45:00+00:00,long,5,4423.75,4437.0,301.5,MAX_HOLD,32
2023-06-20 16:50:00+00:00,2023-06-20 17:50:00+00:00,long,5,4437.25,4441.0,64.0,MAX_HOLD,32
2023-06-20 18:50:00+00:00,2023-06-20 19:50:00+00:00,long,5,4434.5,4440.25,114.0,MAX_HOLD,32
2023-06-21 16:20:00+00:00,2023-06-21 17:05:00+00:00,long,5,4418.75,4410.75,-229.75,STOP,32
2023-06-21 19:55:00+00:00,2023-06-21 19:55:00+00:00,long,5,4417.0,4411.5,-167.25,SESSION_FLAT,32
2023-06-22 17:10:00+00:00,2023-06-22 18:10:00+00:00,long,5,4404.25,4415.0,239.0,MAX_HOLD,32
2023-06-23 15:00:00+00:00,2023-06-23 16:00:00+00:00,long,5,4390.0,4398.0,170.25,MAX_HOLD,32
2023-06-23 16:05:00+00:00,2023-06-23 17:05:00+00:00,long,5,4398.0,4400.5,32.75,MAX_HOLD,32
2023-06-23 18:50:00+00:00,2023-06-23 19:50:00+00:00,long,5,4386.75,4389.5,39.0,MAX_HOLD,32
2023-06-23 19:55:00+00:00,2023-06-23 19:55:00+00:00,long,5,4389.75,4395.75,120.25,SESSION_FLAT,32
2023-06-26 13:35:00+00:00,2023-06-26 14:10:00+00:00,long,5,4385.75,4401.75,370.25,TARGET,32
2023-06-26 15:25:00+00:00,2023-06-26 16:25:00+00:00,long,5,4381.0,4380.25,-48.5,MAX_HOLD,32
2023-06-26 16:30:00+00:00,2023-06-26 17:30:00+00:00,long,5,4380.25,4382.5,26.5,MAX_HOLD,32
2023-06-26 17:35:00+00:00,2023-06-26 18:15:00+00:00,long,5,4382.75,4374.75,-229.75,STOP,32
2023-06-26 18:20:00+00:00,2023-06-26 19:20:00+00:00,long,5,4375.75,4384.25,182.75,MAX_HOLD,32
2023-06-26 19:50:00+00:00,2023-06-26 19:55:00+00:00,long,5,4377.5,4373.75,-123.5,SESSION_FLAT,32
2023-06-27 13:35:00+00:00,2023-06-27 14:35:00+00:00,long,5,4382.25,4386.25,70.25,MAX_HOLD,32
2023-06-27 14:40:00+00:00,2023-06-27 15:40:00+00:00,long,5,4386.5,4396.75,226.5,MAX_HOLD,32
2023-06-27 15:45:00+00:00,2023-06-27 16:45:00+00:00,long,5,4396.75,4408.5,264.0,MAX_HOLD,32
2023-06-27 16:50:00+00:00,2023-06-27 17:50:00+00:00,long,5,4409.0,4418.0,195.25,MAX_HOLD,32
2023-06-27 17:55:00+00:00,2023-06-27 18:55:00+00:00,long,5,4418.25,4420.0,14.0,MAX_HOLD,32
2023-06-27 19:00:00+00:00,2023-06-27 19:55:00+00:00,long,5,4420.0,4420.0,-29.75,SESSION_FLAT,32
2023-06-28 13:35:00+00:00,2023-06-28 14:35:00+00:00,long,5,4406.5,4415.75,201.5,MAX_HOLD,32
2023-06-28 16:20:00+00:00,2023-06-28 16:30:00+00:00,long,5,4429.25,4421.25,-229.75,STOP,32
2023-06-28 16:55:00+00:00,2023-06-28 17:55:00+00:00,long,5,4407.75,4410.5,39.0,MAX_HOLD,32
2023-06-28 18:00:00+00:00,2023-06-28 19:00:00+00:00,long,5,4410.5,4411.75,1.5,MAX_HOLD,32
2023-06-28 19:10:00+00:00,2023-06-28 19:55:00+00:00,long,5,4403.75,4410.75,145.25,SESSION_FLAT,32
2023-06-29 13:35:00+00:00,2023-06-29 14:35:00+00:00,long,5,4412.5,4422.75,226.5,MAX_HOLD,32
2023-06-29 15:10:00+00:00,2023-06-29 16:10:00+00:00,long,5,4422.75,4431.0,176.5,MAX_HOLD,32
2023-06-29 16:35:00+00:00,2023-06-29 17:05:00+00:00,long,5,4433.75,4425.75,-229.75,STOP,32
2023-06-29 18:05:00+00:00,2023-06-29 19:05:00+00:00,long,5,4423.5,4430.25,139.0,MAX_HOLD,32
2023-06-30 15:15:00+00:00,2023-06-30 15:30:00+00:00,long,5,4485.0,4477.0,-229.75,STOP,32
2023-06-30 15:35:00+00:00,2023-06-30 16:35:00+00:00,long,5,4477.75,4484.75,145.25,MAX_HOLD,32
2023-06-30 16:40:00+00:00,2023-06-30 17:40:00+00:00,long,5,4485.25,4491.25,120.25,MAX_HOLD,32
2023-06-30 17:45:00+00:00,2023-06-30 18:45:00+00:00,long,5,4491.25,4494.0,39.0,MAX_HOLD,32
2023-06-30 18:50:00+00:00,2023-06-30 19:50:00+00:00,long,5,4494.25,4494.5,-23.5,MAX_HOLD,32
2023-06-30 19:55:00+00:00,2023-06-30 19:55:00+00:00,long,5,4494.75,4494.25,-42.25,SESSION_FLAT,32
2023-07-03 13:35:00+00:00,2023-07-03 14:35:00+00:00,long,5,4480.5,4487.25,139.0,MAX_HOLD,32
2023-07-03 14:40:00+00:00,2023-07-03 15:40:00+00:00,long,5,4487.25,4488.75,7.75,MAX_HOLD,32
2023-07-04 14:25:00+00:00,2023-07-04 15:25:00+00:00,long,5,4489.25,4490.5,1.5,MAX_HOLD,32
2023-07-05 13:40:00+00:00,2023-07-05 14:40:00+00:00,long,5,4477.0,4489.25,276.5,MAX_HOLD,32
2023-07-05 18:20:00+00:00,2023-07-05 19:20:00+00:00,long,5,4480.25,4488.75,182.75,MAX_HOLD,32
2023-07-06 14:50:00+00:00,2023-07-06 15:50:00+00:00,long,5,4426.25,4428.75,32.75,MAX_HOLD,32
2023-07-06 15:55:00+00:00,2023-07-06 16:55:00+00:00,long,5,4429.0,4439.75,239.0,MAX_HOLD,32
2023-07-06 17:00:00+00:00,2023-07-06 18:00:00+00:00,long,5,4440.25,4446.5,126.5,MAX_HOLD,32
2023-07-06 18:20:00+00:00,2023-07-06 19:20:00+00:00,long,5,4443.25,4447.25,70.25,MAX_HOLD,32
2023-07-06 19:35:00+00:00,2023-07-06 19:55:00+00:00,long,5,4446.0,4447.75,14.0,SESSION_FLAT,32
2023-07-07 13:35:00+00:00,2023-07-07 14:35:00+00:00,long,5,4435.75,4440.0,76.5,MAX_HOLD,32
2023-07-07 14:40:00+00:00,2023-07-07 15:40:00+00:00,long,5,4440.5,4451.0,232.75,MAX_HOLD,32
2023-07-07 15:50:00+00:00,2023-07-07 16:35:00+00:00,long,5,4450.5,4466.5,370.25,TARGET,32
2023-07-07 16:40:00+00:00,2023-07-07 17:40:00+00:00,long,5,4466.5,4472.25,114.0,MAX_HOLD,32
2023-07-10 14:05:00+00:00,2023-07-10 14:35:00+00:00,long,5,4440.75,4432.75,-229.75,STOP,32
2023-07-10 14:40:00+00:00,2023-07-10 15:40:00+00:00,long,5,4432.75,4437.75,95.25,MAX_HOLD,32
2023-07-10 16:10:00+00:00,2023-07-10 17:10:00+00:00,long,5,4429.25,4438.0,189.0,MAX_HOLD,32
2023-07-10 17:15:00+00:00,2023-07-10 18:15:00+00:00,long,5,4438.5,4438.25,-36.0,MAX_HOLD,32
2023-07-10 18:45:00+00:00,2023-07-10 19:45:00+00:00,long,5,4439.25,4437.5,-73.5,MAX_HOLD,32
2023-07-10 19:50:00+00:00,2023-07-10 19:55:00+00:00,long,5,4438.0,4441.0,45.25,SESSION_FLAT,32
2023-07-11 13:55:00+00:00,2023-07-11 14:55:00+00:00,long,5,4449.5,4453.25,64.0,MAX_HOLD,32
2023-07-11 15:00:00+00:00,2023-07-11 16:00:00+00:00,long,5,4453.75,4463.5,214.0,MAX_HOLD,32
2023-07-11 16:10:00+00:00,2023-07-11 16:30:00+00:00,long,5,4464.25,4456.25,-229.75,STOP,32
2023-07-11 17:45:00+00:00,2023-07-11 18:45:00+00:00,long,5,4456.25,4457.75,7.75,MAX_HOLD,32
2023-07-11 19:05:00+00:00,2023-07-11 19:50:00+00:00,long,5,4462.5,4478.5,370.25,TARGET,32
2023-07-11 19:55:00+00:00,2023-07-11 19:55:00+00:00,long,5,4476.25,4472.0,-136.0,SESSION_FLAT,32
2023-07-12 13:35:00+00:00,2023-07-12 14:35:00+00:00,long,5,4510.75,4518.5,164.0,MAX_HOLD,32
2023-07-12 15:15:00+00:00,2023-07-12 15:40:00+00:00,long,5,4515.5,4507.5,-229.75,STOP,32
2023-07-12 15:45:00+00:00,2023-07-12 16:45:00+00:00,long,5,4502.25,4506.0,64.0,MAX_HOLD,32
2023-07-12 16:50:00+00:00,2023-07-12 17:50:00+00:00,long,5,4506.25,4511.75,107.75,MAX_HOLD,32
2023-07-12 19:30:00+00:00,2023-07-12 19:55:00+00:00,long,5,4500.5,4506.5,120.25,SESSION_FLAT,32
2023-07-13 14:00:00+00:00,2023-07-13 15:00:00+00:00,long,5,4529.5,4531.0,7.75,MAX_HOLD,32
2023-07-13 15:35:00+00:00,2023-07-13 16:35:00+00:00,long,5,4527.75,4534.25,132.75,MAX_HOLD,32
2023-07-13 16:50:00+00:00,2023-07-13 17:50:00+00:00,long,5,4533.75,4534.0,-23.5,MAX_HOLD,32
2023-07-13 17:55:00+00:00,2023-07-13 18:55:00+00:00,long,5,4534.5,4538.5,70.25,MAX_HOLD,32
2023-07-13 19:00:00+00:00,2023-07-13 19:55:00+00:00,long,5,4539.0,4545.0,120.25,SESSION_FLAT,32
2023-07-14 14:50:00+00:00,2023-07-14 15:50:00+00:00,long,5,4545.5,4549.5,70.25,MAX_HOLD,32
2023-07-14 17:10:00+00:00,2023-07-14 18:10:00+00:00,long,5,4540.25,4548.0,164.0,MAX_HOLD,32
2023-07-14 19:05:00+00:00,2023-07-14 19:55:00+00:00,long,5,4535.0,4537.0,20.25,SESSION_FLAT,32
2023-07-17 13:35:00+00:00,2023-07-17 14:35:00+00:00,long,5,4541.25,4543.75,32.75,MAX_HOLD,32
2023-07-17 15:15:00+00:00,2023-07-17 16:15:00+00:00,long,5,4545.0,4550.75,114.0,MAX_HOLD,32
2023-07-17 16:20:00+00:00,2023-07-17 17:20:00+00:00,long,5,4551.0,4550.5,-42.25,MAX_HOLD,32
2023-07-17 17:25:00+00:00,2023-07-17 18:25:00+00:00,long,5,4550.5,4555.25,89.0,MAX_HOLD,32
2023-07-17 18:30:00+00:00,2023-07-17 19:30:00+00:00,long,5,4555.5,4560.5,95.25,MAX_HOLD,32
2023-07-18 13:35:00+00:00,2023-07-18 14:05:00+00:00,long,5,4546.25,4562.25,370.25,TARGET,32
2023-07-18 14:10:00+00:00,2023-07-18 15:10:00+00:00,long,5,4562.25,4571.25,195.25,MAX_HOLD,32
2023-07-18 15:15:00+00:00,2023-07-18 16:15:00+00:00,long,5,4571.5,4574.0,32.75,MAX_HOLD,32
2023-07-18 16:20:00+00:00,2023-07-18 17:20:00+00:00,long,5,4574.5,4576.25,14.0,MAX_HOLD,32
2023-07-18 17:25:00+00:00,2023-07-18 18:25:00+00:00,long,5,4576.5,4586.5,220.25,MAX_HOLD,32
2023-07-18 18:30:00+00:00,2023-07-18 19:30:00+00:00,long,5,4587.0,4590.5,57.75,MAX_HOLD,32
2023-07-18 19:50:00+00:00,2023-07-18 19:55:00+00:00,long,5,4591.0,4587.75,-111.0,SESSION_FLAT,32
2023-07-19 13:35:00+00:00,2023-07-19 14:35:00+00:00,long,5,4599.25,4602.75,57.75,MAX_HOLD,32
2023-07-19 15:00:00+00:00,2023-07-19 16:00:00+00:00,long,5,4594.5,4605.0,232.75,MAX_HOLD,32
2023-07-19 16:35:00+00:00,2023-07-19 17:35:00+00:00,long,5,4596.25,4592.75,-117.25,MAX_HOLD,32
2023-07-19 18:15:00+00:00,2023-07-19 19:15:00+00:00,long,5,4589.75,4603.5,314.0,MAX_HOLD,32
2023-07-20 13:35:00+00:00,2023-07-20 14:20:00+00:00,long,5,4586.25,4578.25,-229.75,STOP,32
2023-07-20 14:30:00+00:00,2023-07-20 15:30:00+00:00,long,5,4577.5,4580.75,51.5,MAX_HOLD,32
2023-07-20 15:45:00+00:00,2023-07-20 16:35:00+00:00,long,5,4585.75,4577.75,-229.75,STOP,32
2023-07-20 19:25:00+00:00,2023-07-20 19:55:00+00:00,long,5,4561.25,4564.75,57.75,SESSION_FLAT,32
2023-07-21 13:55:00+00:00,2023-07-21 14:55:00+00:00,long,5,4571.0,4572.0,-4.75,MAX_HOLD,32
2023-07-21 15:25:00+00:00,2023-07-21 16:25:00+00:00,long,5,4579.75,4575.25,-142.25,MAX_HOLD,32
2023-07-21 16:50:00+00:00,2023-07-21 17:50:00+00:00,long,5,4569.75,4581.5,264.0,MAX_HOLD,32
2023-07-21 19:15:00+00:00,2023-07-21 19:55:00+00:00,long,5,4566.0,4568.25,26.5,SESSION_FLAT,32
2023-07-24 14:00:00+00:00,2023-07-24 15:00:00+00:00,long,5,4571.25,4583.5,276.5,MAX_HOLD,32
2023-07-24 15:05:00+00:00,2023-07-24 16:05:00+00:00,long,5,4583.75,4586.75,45.25,MAX_HOLD,32
2023-07-24 16:15:00+00:00,2023-07-24 17:15:00+00:00,long,5,4585.75,4585.25,-42.25,MAX_HOLD,32
2023-07-24 17:20:00+00:00,2023-07-24 18:20:00+00:00,long,5,4585.75,4587.75,20.25,MAX_HOLD,32
2023-07-24 18:25:00+00:00,2023-07-24 18:45:00+00:00,long,5,4588.0,4580.0,-229.75,STOP,32
2023-07-24 19:35:00+00:00,2023-07-24 19:55:00+00:00,long,5,4578.75,4581.25,32.75,SESSION_FLAT,32
2023-07-25 13:35:00+00:00,2023-07-25 14:35:00+00:00,long,5,4580.5,4586.5,120.25,MAX_HOLD,32
2023-07-25 14:50:00+00:00,2023-07-25 15:50:00+00:00,long,5,4589.5,4595.25,114.0,MAX_HOLD,32
2023-07-25 15:55:00+00:00,2023-07-25 16:55:00+00:00,long,5,4595.5,4598.5,45.25,MAX_HOLD,32
2023-07-25 17:00:00+00:00,2023-07-25 18:00:00+00:00,long,5,4598.5,4599.0,-17.25,MAX_HOLD,32
2023-07-25 18:05:00+00:00,2023-07-25 19:05:00+00:00,long,5,4599.25,4601.0,14.0,MAX_HOLD,32
2023-07-26 13:35:00+00:00,2023-07-26 14:35:00+00:00,long,5,4589.75,4586.5,-111.0,MAX_HOLD,32
2023-07-26 14:45:00+00:00,2023-07-26 15:45:00+00:00,long,5,4585.5,4587.0,7.75,MAX_HOLD,32
2023-07-27 15:15:00+00:00,2023-07-27 16:15:00+00:00,long,5,4611.5,4619.5,170.25,MAX_HOLD,32
2023-07-27 19:40:00+00:00,2023-07-27 19:45:00+00:00,long,5,4563.25,4555.25,-229.75,STOP,32
2023-07-27 19:50:00+00:00,2023-07-27 19:55:00+00:00,long,5,4555.75,4560.0,76.5,SESSION_FLAT,32
2023-07-28 14:00:00+00:00,2023-07-28 15:00:00+00:00,long,5,4601.5,4606.5,95.25,MAX_HOLD,32
2023-07-28 15:10:00+00:00,2023-07-28 16:10:00+00:00,long,5,4606.25,4609.5,51.5,MAX_HOLD,32
2023-07-28 16:35:00+00:00,2023-07-28 17:00:00+00:00,long,5,4614.75,4606.75,-229.75,STOP,32
2023-07-28 17:40:00+00:00,2023-07-28 18:40:00+00:00,long,5,4595.25,4601.25,120.25,MAX_HOLD,32
2023-07-28 19:50:00+00:00,2023-07-28 19:55:00+00:00,long,5,4602.5,4606.75,76.5,SESSION_FLAT,32
2023-07-31 13:50:00+00:00,2023-07-31 13:55:00+00:00,long,5,4619.25,4611.25,-229.75,STOP,32
2023-07-31 14:00:00+00:00,2023-07-31 15:00:00+00:00,long,5,4606.75,4612.5,114.0,MAX_HOLD,32
2023-07-31 16:40:00+00:00,2023-07-31 17:40:00+00:00,long,5,4607.0,4607.5,-17.25,MAX_HOLD,32
2023-07-31 17:55:00+00:00,2023-07-31 18:55:00+00:00,long,5,4606.75,4608.0,1.5,MAX_HOLD,32
2023-07-31 19:25:00+00:00,2023-07-31 19:55:00+00:00,long,5,4604.0,4606.75,39.0,SESSION_FLAT,32
2023-08-01 14:00:00+00:00,2023-08-01 14:15:00+00:00,long,5,4603.75,4595.75,-229.75,STOP,32
2023-08-01 14:20:00+00:00,2023-08-01 15:20:00+00:00,long,5,4596.25,4594.75,-67.25,MAX_HOLD,32
2023-08-01 15:35:00+00:00,2023-08-01 16:35:00+00:00,long,5,4598.0,4595.75,-86.0,MAX_HOLD,32
2023-08-01 16:40:00+00:00,2023-08-01 17:40:00+00:00,long,5,4596.0,4597.5,7.75,MAX_HOLD,32
