entry_time,exit_time,direction,contracts,entry_price,exit_price,pnl,exit_reason,duration_minutes
2026-01-02 03:30:00+00:00,2026-01-02 03:40:00+00:00,LONG,1,6919.75,6923.0,12.51,target,10.0
2026-01-02 03:25:00+00:00,2026-01-02 03:50:00+00:00,LONG,1,6920.25,6923.5,12.51,target,25.0
2026-01-02 03:35:00+00:00,2026-01-02 04:25:00+00:00,LONG,1,6921.25,6924.5,12.51,target,50.0
2026-01-02 04:20:00+00:00,2026-01-02 04:30:00+00:00,LONG,1,6924.0,6922.0,-13.74,stop,10.0
2026-01-02 03:55:00+00:00,2026-01-02 04:35:00+00:00,LONG,1,6923.5,6921.5,-13.74,stop,40.0
2026-01-02 04:10:00+00:00,2026-01-02 04:35:00+00:00,LONG,1,6923.5,6921.5,-13.74,stop,25.0
2026-01-02 04:15:00+00:00,2026-01-02 04:35:00+00:00,LONG,1,6923.75,6921.75,-13.74,stop,20.0
2026-01-02 04:45:00+00:00,2026-01-02 05:00:00+00:00,LONG,1,6923.0,6921.0,-13.74,stop,15.0
2026-01-02 04:50:00+00:00,2026-01-02 05:00:00+00:00,LONG,1,6922.75,6920.75,-13.74,stop,10.0
2026-01-02 04:55:00+00:00,2026-01-02 05:00:00+00:00,LONG,1,6922.25,6920.25,-13.74,stop,5.0
2026-01-02 05:10:00+00:00,2026-01-02 06:00:00+00:00,LONG,1,6921.75,6925.25,13.76,target,50.0
2026-01-02 05:40:00+00:00,2026-01-02 06:00:00+00:00,LONG,1,6922.5,6925.5,11.26,target,20.0
2026-01-02 05:05:00+00:00,2026-01-02 06:05:00+00:00,LONG,1,6922.0,6925.75,15.01,target,60.0
2026-01-02 06:15:00+00:00,2026-01-02 06:45:00+00:00,LONG,1,6925.5,6924.0,-11.24,stop,30.0
2026-01-02 06:20:00+00:00,2026-01-02 06:45:00+00:00,LONG,1,6925.25,6923.75,-11.24,stop,25.0
2026-01-02 06:25:00+00:00,2026-01-02 06:45:00+00:00,LONG,1,6925.0,6923.75,-9.99,stop,20.0
2026-01-02 06:40:00+00:00,2026-01-02 06:45:00+00:00,LONG,1,6925.5,6924.25,-9.99,stop,5.0
2026-01-02 06:10:00+00:00,2026-01-02 06:55:00+00:00,LONG,1,6925.25,6923.5,-12.49,stop,45.0
2026-01-02 06:30:00+00:00,2026-01-02 07:00:00+00:00,LONG,1,6924.5,6923.25,-9.99,stop,30.0
2026-01-02 06:35:00+00:00,2026-01-02 07:00:00+00:00,LONG,1,6924.5,6923.25,-9.99,stop,25.0
2026-01-02 05:20:00+00:00,2026-01-02 07:10:00+00:00,LONG,1,6923.5,6921.25,-14.99,stop,110.0
2026-01-02 05:25:00+00:00,2026-01-02 07:10:00+00:00,LONG,1,6923.25,6921.0,-14.99,stop,105.0
2026-01-02 05:35:00+00:00,2026-01-02 07:10:00+00:00,LONG,1,6923.0,6921.0,-13.74,stop,95.0
2026-01-02 05:45:00+00:00,2026-01-02 07:10:00+00:00,LONG,1,6923.5,6921.75,-12.49,stop,85.0
2026-01-02 05:50:00+00:00,2026-01-02 07:10:00+00:00,LONG,1,6924.25,6922.5,-12.49,stop,80.0
2026-01-02 05:55:00+00:00,2026-01-02 07:10:00+00:00,LONG,1,6924.25,6922.5,-12.49,stop,75.0
2026-01-02 05:15:00+00:00,2026-01-02 07:15:00+00:00,LONG,1,6922.75,6920.5,-14.99,stop,120.0
2026-01-02 05:30:00+00:00,2026-01-02 07:15:00+00:00,LONG,1,6923.0,6920.75,-14.99,stop,105.0
2026-01-05 12:15:00+00:00,2026-01-05 12:25:00+00:00,LONG,1,6924.0,6920.5,-21.240000000000002,stop,10.0
2026-01-05 12:20:00+00:00,2026-01-05 12:40:00+00:00,LONG,1,6922.5,6918.75,-22.490000000000002,stop,20.0
2026-01-05 14:25:00+00:00,2026-01-05 14:30:00+00:00,LONG,1,6934.25,6944.75,48.76,target,5.0
2026-01-05 16:45:00+00:00,2026-01-05 17:20:00+00:00,LONG,1,6961.25,6954.5,-37.49,stop,35.0
2026-01-05 16:50:00+00:00,2026-01-05 17:20:00+00:00,LONG,1,6959.75,6953.0,-37.49,stop,30.0
2026-01-05 17:00:00+00:00,2026-01-05 17:20:00+00:00,LONG,1,6959.5,6953.0,-36.24,stop,20.0
2026-01-05 16:55:00+00:00,2026-01-05 17:25:00+00:00,LONG,1,6957.75,6951.25,-36.24,stop,30.0
2026-01-05 17:05:00+00:00,2026-01-05 17:25:00+00:00,LONG,1,6957.75,6951.5,-34.99,stop,20.0
2026-01-05 17:10:00+00:00,2026-01-05 17:25:00+00:00,LONG,1,6958.5,6952.5,-33.74,stop,15.0
2026-01-05 16:35:00+00:00,2026-01-05 18:05:00+00:00,LONG,1,6957.5,6950.5,-38.74,stop,90.0
2026-01-05 16:40:00+00:00,2026-01-05 18:05:00+00:00,LONG,1,6957.5,6950.5,-38.74,stop,85.0
2026-01-05 17:15:00+00:00,2026-01-05 18:05:00+00:00,LONG,1,6955.75,6949.75,-33.74,stop,50.0
2026-01-05 16:20:00+00:00,2026-01-05 18:15:00+00:00,LONG,1,6957.0,6949.25,-42.49,stop,115.0
2026-01-05 16:25:00+00:00,2026-01-05 18:15:00+00:00,LONG,1,6955.25,6947.75,-41.24,stop,110.0
2026-01-05 16:30:00+00:00,2026-01-05 18:15:00+00:00,LONG,1,6953.5,6946.0,-41.24,stop,105.0
