entry_time,exit_time,direction,contracts,entry_price,exit_price,pnl,exit_reason,duration_minutes
2025-12-01 18:55:00+00:00,2025-12-01 19:05:00+00:00,SHORT,1,6854.25,6846.0,37.51,target,10.0
2025-12-01 18:45:00+00:00,2025-12-01 19:10:00+00:00,SHORT,1,6853.5,6844.0,43.76,target,25.0
2025-12-01 18:50:00+00:00,2025-12-01 19:10:00+00:00,SHORT,1,6854.75,6845.5,42.51,target,20.0
2025-12-01 18:35:00+00:00,2025-12-01 19:15:00+00:00,SHORT,1,6852.5,6842.25,47.51,target,40.0
2025-12-01 18:40:00+00:00,2025-12-01 19:15:00+00:00,SHORT,1,6852.75,6843.0,45.01,target,35.0
2025-12-01 19:00:00+00:00,2025-12-01 19:15:00+00:00,SHORT,1,6850.25,6842.25,36.26,target,15.0
2025-12-01 19:20:00+00:00,2025-12-01 19:30:00+00:00,SHORT,1,6840.25,6831.0,42.51,target,10.0
2025-12-01 19:55:00+00:00,2025-12-01 20:15:00+00:00,SHORT,1,6827.25,6835.75,-46.24,stop,20.0
2025-12-01 20:35:00+00:00,2025-12-02 14:30:00+00:00,SHORT,1,6832.25,6840.75,-46.24,stop,1075.0
2025-12-01 20:40:00+00:00,2025-12-02 14:30:00+00:00,SHORT,1,6832.25,6840.5,-44.99,stop,1070.0
2025-12-01 20:45:00+00:00,2025-12-02 14:30:00+00:00,SHORT,1,6832.5,6840.25,-42.49,stop,1065.0
2025-12-01 20:50:00+00:00,2025-12-02 14:30:00+00:00,SHORT,1,6831.0,6838.75,-42.49,stop,1060.0
2025-12-01 20:55:00+00:00,2025-12-02 14:30:00+00:00,SHORT,1,6824.25,6832.25,-43.74,stop,1055.0
2025-12-03 14:30:00+00:00,2025-12-03 14:35:00+00:00,SHORT,1,6827.25,6835.5,-44.99,stop,5.0
2025-12-03 14:55:00+00:00,2025-12-03 15:05:00+00:00,SHORT,1,6831.5,6843.0,-61.24,stop,10.0
2025-12-03 15:00:00+00:00,2025-12-03 15:35:00+00:00,SHORT,1,6836.0,6848.25,-64.99,stop,35.0
2025-12-03 15:10:00+00:00,2025-12-03 15:35:00+00:00,SHORT,1,6838.25,6852.0,-72.49,stop,25.0
2025-12-03 15:15:00+00:00,2025-12-03 15:35:00+00:00,SHORT,1,6836.25,6850.5,-74.99,stop,20.0
2025-12-03 15:20:00+00:00,2025-12-03 16:05:00+00:00,SHORT,1,6839.0,6853.5,-76.24,stop,45.0
2025-12-03 15:25:00+00:00,2025-12-03 16:35:00+00:00,SHORT,1,6842.0,6857.0,-78.74,stop,70.0
2025-12-03 15:30:00+00:00,2025-12-03 16:35:00+00:00,SHORT,1,6839.5,6854.5,-78.74,stop,65.0
2025-12-04 14:30:00+00:00,2025-12-04 14:35:00+00:00,SHORT,1,6873.75,6863.25,48.76,target,5.0
2025-12-04 14:40:00+00:00,2025-12-04 14:50:00+00:00,SHORT,1,6871.5,6857.0,68.76,target,10.0
2025-12-04 15:25:00+00:00,2025-12-04 15:30:00+00:00,SHORT,1,6845.25,6860.0,-77.49,stop,5.0
2025-12-04 18:05:00+00:00,2025-12-04 18:30:00+00:00,SHORT,1,6861.75,6869.5,-42.49,stop,25.0
2025-12-04 18:10:00+00:00,2025-12-04 18:30:00+00:00,SHORT,1,6860.25,6868.0,-42.49,stop,20.0
2025-12-04 17:45:00+00:00,2025-12-04 19:20:00+00:00,SHORT,1,6864.75,6850.25,68.76,target,95.0
2025-12-04 17:50:00+00:00,2025-12-04 19:20:00+00:00,SHORT,1,6865.5,6851.5,66.26,target,90.0
2025-12-04 17:55:00+00:00,2025-12-04 19:20:00+00:00,SHORT,1,6867.25,6853.5,65.01,target,85.0
2025-12-04 18:00:00+00:00,2025-12-04 19:20:00+00:00,SHORT,1,6866.0,6853.75,57.51,target,80.0
2025-12-04 18:15:00+00:00,2025-12-04 19:20:00+00:00,SHORT,1,6866.0,6852.75,62.51,target,65.0
2025-12-04 18:20:00+00:00,2025-12-04 19:20:00+00:00,SHORT,1,6864.75,6852.0,60.01,target,60.0
2025-12-04 18:25:00+00:00,2025-12-04 19:20:00+00:00,SHORT,1,6867.25,6855.5,55.01,target,55.0
2025-12-04 18:35:00+00:00,2025-12-04 19:20:00+00:00,SHORT,1,6867.5,6855.75,55.01,target,45.0
2025-12-04 18:40:00+00:00,2025-12-04 19:20:00+00:00,SHORT,1,6865.5,6854.0,53.76,target,40.0
2025-12-04 18:45:00+00:00,2025-12-04 19:20:00+00:00,SHORT,1,6865.0,6853.75,52.51,target,35.0
2025-12-04 18:50:00+00:00,2025-12-04 19:20:00+00:00,SHORT,1,6864.5,6853.75,50.01,target,30.0
2025-12-04 18:55:00+00:00,2025-12-04 19:20:00+00:00,SHORT,1,6864.0,6853.75,47.51,target,25.0
2025-12-04 19:00:00+00:00,2025-12-04 19:20:00+00:00,SHORT,1,6863.25,6853.0,47.51,target,20.0
2025-12-04 19:05:00+00:00,2025-12-04 19:20:00+00:00,SHORT,1,6864.0,6853.75,47.51,target,15.0
2025-12-04 19:10:00+00:00,2025-12-04 19:20:00+00:00,SHORT,1,6861.25,6850.5,50.01,target,10.0
2025-12-04 19:15:00+00:00,2025-12-04 19:20:00+00:00,SHORT,1,6857.75,6847.25,48.76,target,5.0
2025-12-04 19:25:00+00:00,2025-12-04 19:35:00+00:00,LONG,1,6844.0,6856.75,60.01,target,10.0
2025-12-04 19:30:00+00:00,2025-12-04 19:40:00+00:00,LONG,1,6845.5,6858.75,62.51,target,10.0
2025-12-04 20:45:00+00:00,2025-12-04 20:50:00+00:00,SHORT,1,6851.25,6859.5,-44.99,stop,5.0
2025-12-04 20:40:00+00:00,2025-12-05 14:30:00+00:00,SHORT,1,6854.25,6863.5,-49.99,stop,1070.0
2025-12-04 20:55:00+00:00,2025-12-05 14:30:00+00:00,SHORT,1,6861.5,6870.0,-46.24,stop,1055.0
2025-12-05 14:35:00+00:00,2025-12-05 14:55:00+00:00,SHORT,1,6880.5,6891.0,-56.24,stop,20.0
2025-12-05 14:40:00+00:00,2025-12-05 14:55:00+00:00,SHORT,1,6879.75,6890.5,-57.49,stop,15.0
2025-12-05 14:45:00+00:00,2025-12-05 15:00:00+00:00,SHORT,1,6881.5,6892.25,-57.49,stop,15.0
2025-12-05 14:50:00+00:00,2025-12-05 15:05:00+00:00,SHORT,1,6885.25,6895.75,-56.24,stop,15.0
2025-12-08 14:30:00+00:00,2025-12-08 14:50:00+00:00,SHORT,1,6883.5,6870.75,60.01,target,20.0
2025-12-09 14:30:00+00:00,2025-12-09 14:40:00+00:00,SHORT,1,6852.75,6859.25,-36.24,stop,10.0
2025-12-09 14:35:00+00:00,2025-12-09 14:55:00+00:00,SHORT,1,6855.75,6862.75,-38.74,stop,20.0
2025-12-09 14:45:00+00:00,2025-12-09 14:55:00+00:00,SHORT,1,6855.0,6862.75,-42.49,stop,10.0
2025-12-09 15:40:00+00:00,2025-12-09 16:05:00+00:00,SHORT,1,6858.25,6866.5,-44.99,stop,25.0
2025-12-09 14:50:00+00:00,2025-12-09 16:15:00+00:00,SHORT,1,6861.25,6869.25,-43.74,stop,85.0
2025-12-09 15:20:00+00:00,2025-12-09 16:15:00+00:00,SHORT,1,6860.75,6869.5,-47.49,stop,55.0
2025-12-09 15:25:00+00:00,2025-12-09 16:15:00+00:00,SHORT,1,6860.5,6869.25,-47.49,stop,50.0
2025-12-09 15:35:00+00:00,2025-12-09 16:15:00+00:00,SHORT,1,6859.0,6868.0,-48.74,stop,40.0
2025-12-09 15:50:00+00:00,2025-12-09 16:15:00+00:00,SHORT,1,6860.75,6868.75,-43.74,stop,25.0
2025-12-09 15:00:00+00:00,2025-12-09 16:20:00+00:00,SHORT,1,6863.5,6871.5,-43.74,stop,80.0
2025-12-09 15:05:00+00:00,2025-12-09 16:20:00+00:00,SHORT,1,6861.5,6870.0,-46.24,stop,75.0
2025-12-09 15:10:00+00:00,2025-12-09 16:20:00+00:00,SHORT,1,6862.75,6871.5,-47.49,stop,70.0
2025-12-09 15:15:00+00:00,2025-12-09 16:20:00+00:00,SHORT,1,6861.0,6869.75,-47.49,stop,65.0
2025-12-09 15:30:00+00:00,2025-12-09 16:20:00+00:00,SHORT,1,6861.5,6870.5,-48.74,stop,50.0
2025-12-09 15:45:00+00:00,2025-12-09 16:20:00+00:00,SHORT,1,6863.0,6870.75,-42.49,stop,35.0
2025-12-09 15:55:00+00:00,2025-12-09 16:20:00+00:00,SHORT,1,6863.25,6871.25,-43.74,stop,25.0
2025-12-09 16:00:00+00:00,2025-12-09 16:20:00+00:00,SHORT,1,6864.75,6872.5,-42.49,stop,20.0
2025-12-09 16:10:00+00:00,2025-12-09 18:45:00+00:00,SHORT,1,6865.75,6853.0,60.01,target,155.0
2025-12-09 20:55:00+00:00,2025-12-10 14:30:00+00:00,LONG,1,6847.25,6842.25,-28.740000000000002,stop,1055.0
2025-12-10 14:35:00+00:00,2025-12-10 14:40:00+00:00,SHORT,1,6834.0,6840.25,-34.99,stop,5.0
2025-12-10 15:40:00+00:00,2025-12-10 15:50:00+00:00,SHORT,1,6837.0,6847.25,-54.99,stop,10.0
2025-12-10 15:10:00+00:00,2025-12-10 16:05:00+00:00,SHORT,1,6849.25,6832.75,78.76,target,55.0
2025-12-10 15:55:00+00:00,2025-12-10 16:15:00+00:00,SHORT,1,6838.25,6848.25,-53.74,stop,20.0
2025-12-10 16:00:00+00:00,2025-12-10 16:15:00+00:00,SHORT,1,6837.5,6847.75,-54.99,stop,15.0
2025-12-10 15:35:00+00:00,2025-12-10 16:20:00+00:00,SHORT,1,6841.25,6851.5,-54.99,stop,45.0
2025-12-10 15:45:00+00:00,2025-12-10 16:20:00+00:00,SHORT,1,6841.5,6851.5,-53.74,stop,35.0
2025-12-10 16:10:00+00:00,2025-12-10 16:20:00+00:00,SHORT,1,6843.0,6852.75,-52.49,stop,10.0
2025-12-10 15:30:00+00:00,2025-12-10 16:30:00+00:00,SHORT,1,6846.25,6856.5,-54.99,stop,60.0
2025-12-10 15:05:00+00:00,2025-12-10 17:55:00+00:00,SHORT,1,6848.0,6857.75,-52.49,stop,170.0
2025-12-10 15:15:00+00:00,2025-12-10 17:55:00+00:00,SHORT,1,6848.25,6858.25,-53.74,stop,160.0
2025-12-10 15:20:00+00:00,2025-12-10 17:55:00+00:00,SHORT,1,6847.75,6858.0,-54.99,stop,155.0
2025-12-10 15:25:00+00:00,2025-12-10 17:55:00+00:00,SHORT,1,6849.0,6859.5,-56.24,stop,150.0
2025-12-11 15:00:00+00:00,2025-12-11 15:15:00+00:00,LONG,1,6843.0,6869.0,126.26,target,15.0
2025-12-12 14:30:00+00:00,2025-12-12 14:35:00+00:00,SHORT,1,6893.75,6900.0,-34.99,stop,5.0
2025-12-12 15:50:00+00:00,2025-12-12 16:00:00+00:00,SHORT,1,6861.0,6834.25,130.01,target,10.0
2025-12-12 15:55:00+00:00,2025-12-12 16:05:00+00:00,SHORT,1,6849.75,6822.5,132.51,target,10.0
2025-12-15 14:30:00+00:00,2025-12-15 15:00:00+00:00,SHORT,1,6925.25,6892.5,160.01,target,30.0
2025-12-15 14:35:00+00:00,2025-12-15 15:15:00+00:00,SHORT,1,6915.75,6881.0,170.01,target,40.0
2025-12-15 14:40:00+00:00,2025-12-15 15:20:00+00:00,SHORT,1,6914.5,6878.75,175.01,target,40.0
2025-12-15 14:45:00+00:00,2025-12-15 15:25:00+00:00,SHORT,1,6907.0,6870.25,180.01,target,40.0
2025-12-15 14:50:00+00:00,2025-12-15 15:25:00+00:00,SHORT,1,6904.25,6867.5,180.01,target,35.0
2025-12-15 15:40:00+00:00,2025-12-15 15:45:00+00:00,SHORT,1,6873.5,6890.75,-89.99,stop,5.0
2025-12-15 15:30:00+00:00,2025-12-15 16:20:00+00:00,SHORT,1,6873.25,6899.75,-136.24,stop,50.0
2025-12-15 16:00:00+00:00,2025-12-15 16:20:00+00:00,SHORT,1,6882.0,6899.5,-91.24,stop,20.0
2025-12-15 16:05:00+00:00,2025-12-15 16:20:00+00:00,SHORT,1,6882.0,6899.75,-92.49,stop,15.0
2025-12-15 15:55:00+00:00,2025-12-15 16:30:00+00:00,SHORT,1,6885.0,6902.5,-91.24,stop,35.0
2025-12-15 16:25:00+00:00,2025-12-15 17:50:00+00:00,SHORT,1,6899.75,6871.75,136.26,target,85.0
2025-12-15 18:40:00+00:00,2025-12-15 19:00:00+00:00,SHORT,1,6872.75,6884.25,-61.24,stop,20.0
2025-12-15 18:45:00+00:00,2025-12-15 20:00:00+00:00,SHORT,1,6876.0,6887.5,-61.24,stop,75.0
2025-12-15 19:15:00+00:00,2025-12-15 20:00:00+00:00,SHORT,1,6879.0,6888.25,-49.99,stop,45.0
2025-12-15 19:20:00+00:00,2025-12-15 20:00:00+00:00,SHORT,1,6879.75,6889.0,-49.99,stop,40.0
2025-12-15 19:25:00+00:00,2025-12-15 20:00:00+00:00,SHORT,1,6879.5,6888.75,-49.99,stop,35.0
2025-12-15 19:30:00+00:00,2025-12-15 20:00:00+00:00,SHORT,1,6879.5,6888.5,-48.74,stop,30.0
2025-12-15 19:35:00+00:00,2025-12-15 20:00:00+00:00,SHORT,1,6879.75,6888.25,-46.24,stop,25.0
2025-12-15 19:40:00+00:00,2025-12-15 20:00:00+00:00,SHORT,1,6877.75,6886.0,-44.99,stop,20.0
2025-12-15 19:45:00+00:00,2025-12-15 20:00:00+00:00,SHORT,1,6877.25,6885.25,-43.74,stop,15.0
2025-12-15 19:50:00+00:00,2025-12-15 20:00:00+00:00,SHORT,1,6878.5,6886.5,-43.74,stop,10.0
2025-12-15 18:50:00+00:00,2025-12-16 14:30:00+00:00,SHORT,1,6878.75,6860.0,90.01,target,1180.0
2025-12-15 18:55:00+00:00,2025-12-16 14:30:00+00:00,SHORT,1,6881.75,6863.0,90.01,target,1175.0
2025-12-15 19:05:00+00:00,2025-12-16 14:30:00+00:00,SHORT,1,6884.5,6868.25,77.51,target,1165.0
2025-12-15 19:10:00+00:00,2025-12-16 14:30:00+00:00,SHORT,1,6882.75,6866.5,77.51,target,1160.0
2025-12-15 19:55:00+00:00,2025-12-16 14:30:00+00:00,SHORT,1,6883.75,6870.25,63.76,target,1115.0
2025-12-16 14:50:00+00:00,2025-12-16 15:20:00+00:00,SHORT,1,6876.5,6850.0,128.76,target,30.0
2025-12-16 15:00:00+00:00,2025-12-16 15:20:00+00:00,SHORT,1,6876.75,6848.25,138.76,target,20.0
2025-12-16 14:55:00+00:00,2025-12-16 15:25:00+00:00,SHORT,1,6874.75,6846.5,137.51,target,30.0
2025-12-16 15:05:00+00:00,2025-12-16 15:25:00+00:00,SHORT,1,6869.5,6838.5,151.26,target,20.0
2025-12-16 17:40:00+00:00,2025-12-16 18:00:00+00:00,LONG,1,6838.25,6822.5,-82.49,stop,20.0
2025-12-16 17:45:00+00:00,2025-12-16 18:05:00+00:00,LONG,1,6835.25,6819.75,-81.24,stop,20.0
2025-12-16 17:50:00+00:00,2025-12-16 18:05:00+00:00,LONG,1,6834.0,6818.75,-79.99,stop,15.0
