timestamp,score,executed,direction,reason
2025-12-01 18:35:00+00:00,0.5519075731672477,True,SHORT,executed
2025-12-01 18:40:00+00:00,0.3563518966337852,True,SHORT,executed
2025-12-01 18:45:00+00:00,0.3354192509281647,True,SHORT,executed
2025-12-01 18:50:00+00:00,0.32485191120760387,True,SHORT,executed
2025-12-01 18:55:00+00:00,0.40781079269337384,True,SHORT,executed
2025-12-01 19:00:00+00:00,0.36363661546090553,True,SHORT,executed
2025-12-01 19:05:00+00:00,0.4720886274226011,False,SHORT,risk_min_time
2025-12-01 19:10:00+00:00,0.5648314142579164,False,SHORT,risk_min_time
2025-12-01 19:15:00+00:00,0.5325137805056619,False,SHORT,risk_min_time
2025-12-01 19:20:00+00:00,0.524012240723383,True,SHORT,executed
2025-12-01 19:25:00+00:00,0.531637795827532,True,SHORT,executed
2025-12-01 19:30:00+00:00,0.47094240122545616,False,LONG,risk_min_time
2025-12-01 19:35:00+00:00,0.49637440599526095,False,LONG,direction_changed_awaiting_confirmation
2025-12-01 19:40:00+00:00,0.31616528022240054,True,LONG,executed
2025-12-01 19:45:00+00:00,0.3869733434225855,False,SHORT,direction_changed_awaiting_confirmation
2025-12-01 19:50:00+00:00,0.36547677403803625,True,SHORT,executed
2025-12-01 19:55:00+00:00,0.3501668170965106,True,SHORT,executed
2025-12-01 20:00:00+00:00,0.2985214658795251,True,SHORT,executed
2025-12-01 20:05:00+00:00,0.2730946376096056,True,SHORT,executed
2025-12-01 20:10:00+00:00,0.367569466440161,True,SHORT,executed
2025-12-01 20:15:00+00:00,0.3438022864133453,False,SHORT,risk_min_time
2025-12-01 20:20:00+00:00,0.44600103269865765,True,SHORT,executed
2025-12-01 20:25:00+00:00,0.4463663281978705,True,SHORT,executed
2025-12-01 20:30:00+00:00,0.2250314473953849,False,LONG,direction_changed_awaiting_confirmation
2025-12-01 20:35:00+00:00,0.3896466817453208,True,SHORT,executed
2025-12-01 20:40:00+00:00,0.44345511469256027,True,SHORT,executed
2025-12-01 20:45:00+00:00,0.39160224337206173,True,SHORT,executed
2025-12-01 20:50:00+00:00,0.478230841146972,True,SHORT,executed
2025-12-01 20:55:00+00:00,0.551957853833212,True,SHORT,executed
2025-12-02 14:30:00+00:00,0.32760241044785066,False,SHORT,risk_consecutive_losses
