entry_time,exit_time,direction,contracts,entry_price,exit_price,pnl,exit_reason,duration_minutes
2025-12-01 19:15:00+00:00,2025-12-01 19:20:00+00:00,LONG,1,6843.5,6838.25,-29.990000000000002,stop,5.0
2025-12-01 19:25:00+00:00,2025-12-01 19:35:00+00:00,LONG,1,6833.0,6827.0,-33.74,stop,10.0
2025-12-01 19:30:00+00:00,2025-12-01 19:35:00+00:00,LONG,1,6830.75,6824.5,-34.99,stop,5.0
2025-12-01 19:40:00+00:00,2025-12-01 19:55:00+00:00,LONG,1,6833.25,6826.0,-39.99,stop,15.0
2025-12-01 20:10:00+00:00,2025-12-01 20:55:00+00:00,LONG,1,6833.75,6824.5,-49.99,stop,45.0
2025-12-01 20:15:00+00:00,2025-12-01 20:55:00+00:00,LONG,1,6834.75,6825.75,-48.74,stop,40.0
2025-12-01 20:20:00+00:00,2025-12-01 20:55:00+00:00,LONG,1,6831.75,6822.5,-49.99,stop,35.0
2025-12-01 20:30:00+00:00,2025-12-01 20:55:00+00:00,LONG,1,6831.75,6822.75,-48.74,stop,25.0
2025-12-01 20:35:00+00:00,2025-12-01 20:55:00+00:00,LONG,1,6832.25,6823.75,-46.24,stop,20.0
2025-12-01 20:40:00+00:00,2025-12-01 20:55:00+00:00,LONG,1,6832.25,6824.0,-44.99,stop,15.0
2025-12-01 20:45:00+00:00,2025-12-01 20:55:00+00:00,LONG,1,6832.5,6824.75,-42.49,stop,10.0
2025-12-01 20:50:00+00:00,2025-12-01 20:55:00+00:00,LONG,1,6831.0,6823.25,-42.49,stop,5.0
2025-12-01 19:45:00+00:00,2025-12-02 14:30:00+00:00,LONG,1,6828.5,6841.75,62.51,target,1125.0
2025-12-01 19:50:00+00:00,2025-12-02 14:30:00+00:00,LONG,1,6827.75,6841.5,65.01,target,1120.0
2025-12-01 20:00:00+00:00,2025-12-02 14:30:00+00:00,LONG,1,6828.5,6843.0,68.76,target,1110.0
2025-12-01 20:05:00+00:00,2025-12-02 14:30:00+00:00,LONG,1,6829.5,6844.75,72.51,target,1105.0
2025-12-01 20:25:00+00:00,2025-12-02 14:30:00+00:00,LONG,1,6830.25,6845.5,72.51,target,1085.0
2025-12-02 14:40:00+00:00,2025-12-02 14:55:00+00:00,LONG,1,6851.25,6840.75,-56.24,stop,15.0
2025-12-02 14:35:00+00:00,2025-12-02 15:30:00+00:00,LONG,1,6845.25,6835.25,-53.74,stop,55.0
2025-12-02 14:45:00+00:00,2025-12-02 15:30:00+00:00,LONG,1,6849.5,6839.0,-56.24,stop,45.0
2025-12-02 14:50:00+00:00,2025-12-02 15:30:00+00:00,LONG,1,6845.75,6835.0,-57.49,stop,40.0
2025-12-02 15:00:00+00:00,2025-12-02 15:30:00+00:00,LONG,1,6850.75,6839.25,-61.24,stop,30.0
2025-12-02 15:05:00+00:00,2025-12-02 15:30:00+00:00,LONG,1,6857.0,6845.0,-63.74,stop,25.0
2025-12-02 15:10:00+00:00,2025-12-02 15:30:00+00:00,LONG,1,6852.75,6840.5,-64.99,stop,20.0
2025-12-02 15:15:00+00:00,2025-12-02 15:30:00+00:00,LONG,1,6856.0,6843.25,-67.49,stop,15.0
2025-12-02 15:20:00+00:00,2025-12-02 15:30:00+00:00,LONG,1,6851.25,6838.25,-68.74,stop,10.0
2025-12-02 15:25:00+00:00,2025-12-02 15:30:00+00:00,LONG,1,6853.0,6839.75,-69.99,stop,5.0
2025-12-03 14:35:00+00:00,2025-12-03 14:55:00+00:00,LONG,1,6834.25,6825.0,-49.99,stop,20.0
2025-12-03 14:40:00+00:00,2025-12-03 14:55:00+00:00,LONG,1,6834.75,6825.0,-52.49,stop,15.0
