timestamp,action,direction,contracts,price,order_id,prediction_score,reason,pnl_usd
2026-01-08 12:15:00-06:00,ENTRY,LONG,1,6962.5,2203940574,0.9486133626785559,,
2026-01-08 12:21:45.607413,EXIT,,1,6962.5,2203940574,,shutdown,-3.74
