timestamp,score,executed,direction,reason
2025-12-01 18:35:00+00:00,0.5519075731672477,False,SHORT,regime_filter_bull
2025-12-01 18:40:00+00:00,0.3563518966337852,False,SHORT,regime_filter_bull
2025-12-01 18:45:00+00:00,0.3354192509281647,False,SHORT,regime_filter_bull
2025-12-01 18:50:00+00:00,0.32485191120760387,False,SHORT,regime_filter_bull
2025-12-01 18:55:00+00:00,0.40781079269337384,False,SHORT,regime_filter_bull
2025-12-01 19:00:00+00:00,0.36363661546090553,False,SHORT,regime_filter_bull
2025-12-01 19:05:00+00:00,0.4720886274226011,False,SHORT,regime_filter_bull
2025-12-01 19:10:00+00:00,0.5648314142579164,False,SHORT,regime_filter_bull
2025-12-01 19:15:00+00:00,0.5325137805056619,False,SHORT,regime_filter_bull
2025-12-01 19:20:00+00:00,0.524012240723383,False,SHORT,regime_filter_bull
2025-12-01 19:25:00+00:00,0.531637795827532,False,SHORT,regime_filter_bull
2025-12-01 19:30:00+00:00,0.47094240122545616,True,LONG,executed
2025-12-01 19:35:00+00:00,0.49637440599526095,False,LONG,risk_min_time
2025-12-01 19:40:00+00:00,0.31616528022240054,True,LONG,executed
2025-12-01 19:45:00+00:00,0.3869733434225855,False,SHORT,regime_filter_bull
2025-12-01 19:50:00+00:00,0.36547677403803625,False,SHORT,regime_filter_bull
2025-12-01 19:55:00+00:00,0.3501668170965106,False,SHORT,risk_min_time
2025-12-01 20:00:00+00:00,0.2985214658795251,False,SHORT,regime_filter_bull
2025-12-01 20:05:00+00:00,0.2730946376096056,False,SHORT,regime_filter_bull
2025-12-01 20:10:00+00:00,0.367569466440161,False,SHORT,regime_filter_bull
2025-12-01 20:15:00+00:00,0.3438022864133453,False,SHORT,regime_filter_bull
2025-12-01 20:20:00+00:00,0.44600103269865765,False,SHORT,regime_filter_bull
2025-12-01 20:25:00+00:00,0.4463663281978705,False,SHORT,regime_filter_bull
2025-12-01 20:30:00+00:00,0.2250314473953849,True,LONG,executed
2025-12-01 20:35:00+00:00,0.3896466817453208,False,SHORT,regime_filter_bull
2025-12-01 20:40:00+00:00,0.44345511469256027,False,SHORT,regime_filter_bull
2025-12-01 20:45:00+00:00,0.39160224337206173,False,SHORT,regime_filter_bull
2025-12-01 20:50:00+00:00,0.478230841146972,False,SHORT,regime_filter_bull
2025-12-01 20:55:00+00:00,0.551957853833212,False,SHORT,risk_min_time
2025-12-02 14:30:00+00:00,0.32760241044785066,False,SHORT,regime_filter_bull
2025-12-02 14:35:00+00:00,0.2238457150805916,False,SHORT,regime_filter_bull
2025-12-02 14:40:00+00:00,0.3507812801655241,False,SHORT,regime_filter_bull
2025-12-02 14:45:00+00:00,0.4017412024261989,False,SHORT,regime_filter_bull
2025-12-02 14:50:00+00:00,0.38384219431884115,False,SHORT,regime_filter_bull
2025-12-02 14:55:00+00:00,0.48504757093511375,False,SHORT,regime_filter_bull
2025-12-02 15:00:00+00:00,0.36440267091551737,False,SHORT,regime_filter_bull
2025-12-02 15:05:00+00:00,0.23515382403011315,False,SHORT,regime_filter_bull
2025-12-02 15:10:00+00:00,0.2978845712085737,False,SHORT,regime_filter_bull
2025-12-02 15:15:00+00:00,0.28013101992623196,False,SHORT,regime_filter_bull
2025-12-02 15:20:00+00:00,0.28788374495383146,False,SHORT,regime_filter_bull
2025-12-02 15:25:00+00:00,0.23087124547026378,False,SHORT,regime_filter_bull
2025-12-02 15:30:00+00:00,0.3311046086426243,False,SHORT,regime_filter_bull
2025-12-02 15:35:00+00:00,0.34664555232396443,False,SHORT,regime_filter_bull
2025-12-02 15:40:00+00:00,0.4213589415738239,False,SHORT,regime_filter_bull
2025-12-02 15:45:00+00:00,0.4407275834338473,False,SHORT,regime_filter_bull
2025-12-02 15:50:00+00:00,0.4735704355987897,False,SHORT,regime_filter_bull
2025-12-02 15:55:00+00:00,0.46494309791706906,False,SHORT,regime_filter_bull
2025-12-02 16:00:00+00:00,0.46232712918034974,False,SHORT,regime_filter_bull
2025-12-02 16:05:00+00:00,0.4659244389661869,False,SHORT,regime_filter_bull
2025-12-02 16:10:00+00:00,0.5014409773498179,False,SHORT,regime_filter_bull
2025-12-02 16:15:00+00:00,0.34668011222725853,False,SHORT,regime_filter_bull
2025-12-02 16:20:00+00:00,0.38575280691847214,False,SHORT,regime_filter_bull
2025-12-02 16:25:00+00:00,0.3539494665578047,False,SHORT,regime_filter_bull
2025-12-02 16:30:00+00:00,0.3544612603084171,True,LONG,executed
2025-12-02 16:35:00+00:00,0.30569057753939155,True,LONG,executed
2025-12-02 16:40:00+00:00,0.29650926103073,True,LONG,executed
2025-12-02 16:45:00+00:00,0.3103607759494533,True,LONG,executed
2025-12-02 16:50:00+00:00,0.337783502757706,True,LONG,executed
2025-12-02 16:55:00+00:00,0.3079818904885257,False,SHORT,regime_filter_bull
2025-12-02 17:00:00+00:00,0.2980858867889775,True,LONG,executed
2025-12-02 17:05:00+00:00,0.3968984464486031,False,SHORT,regime_filter_bull
2025-12-02 17:10:00+00:00,0.35192292583500057,False,SHORT,regime_filter_bull
2025-12-02 17:15:00+00:00,0.3219725363881221,False,SHORT,regime_filter_bull
2025-12-02 17:20:00+00:00,0.34802619297938503,False,SHORT,risk_min_time
2025-12-02 17:25:00+00:00,0.3179559078890224,False,SHORT,regime_filter_bull
2025-12-02 17:30:00+00:00,0.3816761163204765,False,SHORT,regime_filter_bull
2025-12-02 17:35:00+00:00,0.4018497714380299,False,SHORT,risk_min_time
2025-12-02 17:40:00+00:00,0.4155405295455847,False,SHORT,regime_filter_bull
2025-12-02 17:45:00+00:00,0.37462271903233463,False,SHORT,regime_filter_bull
2025-12-02 17:50:00+00:00,0.3193047139739853,False,SHORT,regime_filter_bull
2025-12-02 17:55:00+00:00,0.29773291530321777,False,LONG,volatility_filter_low_adx
2025-12-02 18:00:00+00:00,0.3393630807325782,False,LONG,volatility_filter_low_adx
2025-12-02 18:05:00+00:00,0.49616697432397333,False,LONG,volatility_filter_low_adx
2025-12-02 18:10:00+00:00,0.46663563081608983,False,SHORT,regime_filter_bull
2025-12-02 18:15:00+00:00,0.5384676998053661,False,SHORT,regime_filter_bull
2025-12-02 18:20:00+00:00,0.3900535340373354,False,SHORT,regime_filter_bull
2025-12-02 18:25:00+00:00,0.46928949369068373,False,SHORT,regime_filter_bull
2025-12-02 18:30:00+00:00,0.42081051246963985,False,SHORT,regime_filter_bull
2025-12-02 18:35:00+00:00,0.5116059255128994,False,SHORT,regime_filter_bull
2025-12-02 18:40:00+00:00,0.513283016265285,False,SHORT,regime_filter_bull
2025-12-02 18:45:00+00:00,0.4555346094731291,False,LONG,volatility_filter_low_adx
2025-12-02 18:50:00+00:00,0.3565299283218055,False,SHORT,regime_filter_bull
2025-12-02 18:55:00+00:00,0.4285716669847005,False,SHORT,regime_filter_bull
2025-12-02 19:00:00+00:00,0.3275889061946447,False,SHORT,regime_filter_bull
2025-12-02 19:05:00+00:00,0.4079787783068218,False,SHORT,regime_filter_bull
2025-12-02 19:10:00+00:00,0.41523728006021876,False,SHORT,regime_filter_bull
2025-12-02 19:15:00+00:00,0.4348824917171451,False,SHORT,regime_filter_bull
2025-12-02 19:20:00+00:00,0.4985045043828783,False,SHORT,regime_filter_bull
2025-12-02 19:25:00+00:00,0.47894350294618204,False,SHORT,regime_filter_bull
2025-12-02 19:30:00+00:00,0.440254673827395,False,SHORT,regime_filter_bull
2025-12-02 19:35:00+00:00,0.22172599663660353,False,SHORT,regime_filter_bull
2025-12-02 19:40:00+00:00,0.326390511031797,False,SHORT,regime_filter_bull
2025-12-02 19:45:00+00:00,0.3932075207588885,False,SHORT,regime_filter_bull
2025-12-02 19:50:00+00:00,0.32962085762649607,False,SHORT,regime_filter_bull
2025-12-02 19:55:00+00:00,0.3560046290363926,False,SHORT,regime_filter_bull
2025-12-02 20:00:00+00:00,0.34220372382455705,False,SHORT,regime_filter_bull
2025-12-02 20:05:00+00:00,0.33602205975927935,False,SHORT,regime_filter_bull
2025-12-02 20:10:00+00:00,0.30548324346890865,False,SHORT,regime_filter_bull
2025-12-02 20:15:00+00:00,0.2537131469790525,False,SHORT,regime_filter_bull
2025-12-02 20:20:00+00:00,0.305486336895298,False,SHORT,regime_filter_bull
2025-12-02 20:25:00+00:00,0.3249107223933555,False,SHORT,regime_filter_bull
2025-12-02 20:30:00+00:00,0.3033555388083403,False,SHORT,regime_filter_bull
2025-12-02 20:35:00+00:00,0.2890881603448289,False,SHORT,regime_filter_bull
2025-12-02 20:40:00+00:00,0.37751756248069546,False,SHORT,regime_filter_bull
2025-12-02 20:45:00+00:00,0.30737872315447407,False,SHORT,regime_filter_bull
2025-12-02 20:50:00+00:00,0.3867035358051263,False,SHORT,regime_filter_bull
2025-12-02 20:55:00+00:00,0.6043157432185216,False,SHORT,regime_filter_bull
2025-12-03 14:30:00+00:00,0.5408756202538758,False,SHORT,regime_filter_bull
2025-12-03 14:35:00+00:00,0.5215031855320665,False,SHORT,regime_filter_bull
2025-12-03 14:40:00+00:00,0.4930467905387917,False,LONG,volatility_filter_low_adx
2025-12-03 14:45:00+00:00,0.5289344087378742,False,LONG,volatility_filter_low_adx
2025-12-03 14:50:00+00:00,0.5167177801244796,False,SHORT,regime_filter_bull
