entry_time,exit_time,direction,contracts,entry_price,exit_price,pnl,exit_reason,duration_minutes
2026-01-02 03:05:00+00:00,2026-01-02 03:40:00+00:00,LONG,1,6919.0,6922.75,15.01,target,35.0
2026-01-02 03:45:00+00:00,2026-01-02 05:00:00+00:00,LONG,1,6922.75,6920.75,-13.74,stop,75.0
2026-01-02 05:05:00+00:00,2026-01-02 06:05:00+00:00,LONG,1,6922.0,6925.75,15.01,target,60.0
2026-01-02 06:10:00+00:00,2026-01-02 06:55:00+00:00,LONG,1,6925.25,6923.5,-12.49,stop,45.0
2026-01-02 07:00:00+00:00,2026-01-02 07:10:00+00:00,LONG,1,6923.5,6922.0,-11.24,stop,10.0
2026-01-02 07:15:00+00:00,2026-01-02 07:25:00+00:00,LONG,1,6920.75,6923.5,10.01,target,10.0
2026-01-02 07:30:00+00:00,2026-01-02 08:05:00+00:00,LONG,1,6921.75,6925.0,12.51,target,35.0
2026-01-02 08:10:00+00:00,2026-01-02 08:30:00+00:00,LONG,1,6928.0,6925.25,-17.490000000000002,stop,20.0
2026-01-02 08:35:00+00:00,2026-01-02 09:00:00+00:00,LONG,1,6927.75,6933.0,22.509999999999998,target,25.0
2026-01-02 09:05:00+00:00,2026-01-02 10:30:00+00:00,LONG,1,6935.0,6931.0,-23.740000000000002,stop,85.0
2026-01-02 10:35:00+00:00,2026-01-02 11:00:00+00:00,LONG,1,6932.0,6937.25,22.509999999999998,target,25.0
2026-01-02 11:05:00+00:00,2026-01-02 11:20:00+00:00,LONG,1,6936.25,6933.0,-19.990000000000002,stop,15.0
2026-01-02 11:25:00+00:00,2026-01-02 12:00:00+00:00,LONG,1,6932.75,6929.75,-18.740000000000002,stop,35.0
2026-01-02 12:10:00+00:00,2026-01-02 13:30:00+00:00,LONG,1,6929.5,6926.75,-17.490000000000002,stop,80.0
2026-01-02 13:50:00+00:00,2026-01-02 14:30:00+00:00,LONG,1,6926.75,6923.5,-19.990000000000002,stop,40.0
2026-01-02 14:45:00+00:00,2026-01-02 15:10:00+00:00,LONG,1,6931.0,6922.0,-48.74,stop,25.0
2026-01-05 08:40:00+00:00,2026-01-05 09:25:00+00:00,LONG,1,6917.75,6913.5,-24.990000000000002,stop,45.0
2026-01-05 10:50:00+00:00,2026-01-05 13:05:00+00:00,LONG,1,6920.5,6917.0,-21.240000000000002,stop,135.0
2026-01-05 13:25:00+00:00,2026-01-05 13:55:00+00:00,LONG,1,6914.0,6922.5,38.76,target,30.0
2026-01-05 14:10:00+00:00,2026-01-05 14:30:00+00:00,LONG,1,6929.25,6939.5,47.51,target,20.0
2026-01-05 14:35:00+00:00,2026-01-05 15:25:00+00:00,LONG,1,6938.5,6951.0,58.76,target,50.0
2026-01-05 15:30:00+00:00,2026-01-05 19:40:00+00:00,LONG,1,6955.5,6943.5,-63.74,stop,250.0
2026-01-05 19:45:00+00:00,2026-01-05 20:50:00+00:00,LONG,1,6946.75,6942.5,-24.990000000000002,stop,65.0
2026-01-05 20:55:00+00:00,2026-01-06 00:10:00+00:00,LONG,1,6946.0,6940.75,-29.990000000000002,stop,195.0
2026-01-06 00:15:00+00:00,2026-01-06 01:20:00+00:00,LONG,1,6941.25,6946.75,23.759999999999998,target,65.0
2026-01-06 01:30:00+00:00,2026-01-06 04:00:00+00:00,LONG,1,6948.0,6952.75,20.009999999999998,target,150.0
2026-01-06 04:05:00+00:00,2026-01-06 06:20:00+00:00,LONG,1,6952.75,6955.5,10.01,target,135.0
2026-01-06 06:25:00+00:00,2026-01-06 06:30:00+00:00,LONG,1,6955.0,6957.5,8.76,target,5.0
2026-01-06 06:35:00+00:00,2026-01-06 07:00:00+00:00,LONG,1,6957.75,6956.0,-12.49,stop,25.0
2026-01-06 07:05:00+00:00,2026-01-06 07:15:00+00:00,LONG,1,6956.0,6953.75,-14.99,stop,10.0
2026-01-06 07:20:00+00:00,2026-01-06 08:00:00+00:00,LONG,1,6953.75,6951.5,-14.99,stop,40.0
2026-01-06 08:05:00+00:00,2026-01-06 08:10:00+00:00,LONG,1,6946.5,6943.75,-17.490000000000002,stop,5.0
2026-01-06 08:15:00+00:00,2026-01-06 08:20:00+00:00,LONG,1,6940.5,6937.0,-21.240000000000002,stop,5.0
2026-01-06 23:00:00+00:00,2026-01-06 23:20:00+00:00,LONG,1,6990.25,6987.5,-17.490000000000002,stop,20.0
2026-01-06 23:25:00+00:00,2026-01-07 01:20:00+00:00,LONG,1,6988.25,6986.0,-14.99,stop,115.0
2026-01-07 01:25:00+00:00,2026-01-07 04:05:00+00:00,LONG,1,6987.25,6984.75,-16.240000000000002,stop,160.0
2026-01-07 04:30:00+00:00,2026-01-07 05:05:00+00:00,LONG,1,6985.0,6983.25,-12.49,stop,35.0
2026-01-07 05:10:00+00:00,2026-01-07 06:35:00+00:00,LONG,1,6985.0,6983.25,-12.49,stop,85.0
2026-01-07 23:00:00+00:00,2026-01-07 23:50:00+00:00,LONG,1,6967.25,6964.0,-19.990000000000002,stop,50.0
2026-01-07 23:55:00+00:00,2026-01-08 02:35:00+00:00,LONG,1,6964.75,6962.0,-17.490000000000002,stop,160.0
2026-01-08 02:40:00+00:00,2026-01-08 02:45:00+00:00,LONG,1,6960.5,6957.75,-17.490000000000002,stop,5.0
2026-01-08 02:50:00+00:00,2026-01-08 03:45:00+00:00,LONG,1,6957.25,6954.0,-19.990000000000002,stop,55.0
2026-01-08 03:50:00+00:00,2026-01-08 05:10:00+00:00,LONG,1,6955.0,6952.0,-18.740000000000002,stop,80.0
2026-01-08 23:00:00+00:00,2026-01-08 23:25:00+00:00,LONG,1,6971.5,6967.25,-24.990000000000002,stop,25.0
2026-01-08 23:30:00+00:00,2026-01-09 00:55:00+00:00,LONG,1,6966.0,6962.25,-22.490000000000002,stop,85.0
2026-01-09 01:20:00+00:00,2026-01-09 02:20:00+00:00,LONG,1,6957.25,6963.0,25.009999999999998,target,60.0
2026-01-09 02:25:00+00:00,2026-01-09 03:05:00+00:00,LONG,1,6963.5,6960.25,-19.990000000000002,stop,40.0
2026-01-09 09:00:00+00:00,2026-01-09 09:30:00+00:00,LONG,1,6957.75,6964.5,30.009999999999998,target,30.0
2026-01-09 09:35:00+00:00,2026-01-09 11:35:00+00:00,LONG,1,6966.5,6973.0,28.759999999999998,target,120.0
2026-01-09 11:40:00+00:00,2026-01-09 11:50:00+00:00,LONG,1,6972.75,6969.75,-18.740000000000002,stop,10.0
2026-01-09 11:55:00+00:00,2026-01-09 13:00:00+00:00,LONG,1,6968.0,6973.0,21.259999999999998,target,65.0
2026-01-09 13:05:00+00:00,2026-01-09 13:30:00+00:00,LONG,1,6972.5,6978.25,25.009999999999998,target,25.0
2026-01-09 13:35:00+00:00,2026-01-09 14:10:00+00:00,LONG,1,6983.25,6977.75,-31.240000000000002,stop,35.0
2026-01-09 14:15:00+00:00,2026-01-09 14:35:00+00:00,LONG,1,6973.5,6986.5,61.26,target,20.0
2026-01-09 14:40:00+00:00,2026-01-09 15:05:00+00:00,LONG,1,6978.0,6968.5,-51.24,stop,25.0
2026-01-09 15:10:00+00:00,2026-01-09 16:50:00+00:00,LONG,1,6977.0,7003.25,127.51,target,100.0
