timestamp,score,executed,direction,reason
2026-01-02 03:05:00+00:00,0.016293192571774362,False,,primary_threshold (score=0.016 < 0.200)
2026-01-02 03:10:00+00:00,0.004773132609902975,False,,primary_threshold (score=0.005 < 0.200)
2026-01-02 03:15:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 03:20:00+00:00,0.004050590286896472,False,,primary_threshold (score=0.004 < 0.200)
2026-01-02 03:25:00+00:00,0.04470166085829286,False,,primary_threshold (score=0.045 < 0.200)
2026-01-02 03:30:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 03:35:00+00:00,0.08450410551126908,False,,primary_threshold (score=0.085 < 0.200)
2026-01-02 03:40:00+00:00,0.08542738539312861,False,,primary_threshold (score=0.085 < 0.200)
2026-01-02 03:45:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 03:50:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 03:55:00+00:00,0.024459818064260952,False,,primary_threshold (score=0.024 < 0.200)
2026-01-02 04:00:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 04:05:00+00:00,0.03307358372546554,False,,primary_threshold (score=0.033 < 0.200)
2026-01-02 04:10:00+00:00,0.004866521661366696,False,,primary_threshold (score=0.005 < 0.200)
2026-01-02 04:15:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 04:20:00+00:00,0.004866521661366696,False,,primary_threshold (score=0.005 < 0.200)
2026-01-02 04:25:00+00:00,0.009816355067224225,False,,primary_threshold (score=0.010 < 0.200)
2026-01-02 04:30:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 04:35:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 04:40:00+00:00,0.06357440689990196,False,,primary_threshold (score=0.064 < 0.200)
2026-01-02 04:45:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 04:50:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 04:55:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 05:00:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 05:05:00+00:00,0.09528933606028528,False,,primary_threshold (score=0.095 < 0.200)
2026-01-02 05:10:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 05:15:00+00:00,0.058134809552191635,False,,primary_threshold (score=0.058 < 0.200)
2026-01-02 05:20:00+00:00,0.1414242771079724,False,,primary_threshold (score=0.141 < 0.200)
2026-01-02 05:25:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 05:30:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 05:35:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 05:40:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 05:45:00+00:00,0.18001009506148707,False,,primary_threshold (score=0.180 < 0.200)
2026-01-02 05:50:00+00:00,0.11110541370638066,False,,primary_threshold (score=0.111 < 0.200)
2026-01-02 05:55:00+00:00,0.000499276961098083,False,,primary_threshold (score=0.000 < 0.200)
2026-01-02 06:00:00+00:00,0.13437449535679574,False,,primary_threshold (score=0.134 < 0.200)
2026-01-02 06:05:00+00:00,0.0175195817558203,False,,primary_threshold (score=0.018 < 0.200)
2026-01-02 06:10:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 06:15:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 06:20:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 06:25:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 06:30:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 06:35:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 06:40:00+00:00,0.0833768251852261,False,,primary_threshold (score=0.083 < 0.200)
2026-01-02 06:45:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 06:50:00+00:00,0.03641814516979769,False,,primary_threshold (score=0.036 < 0.200)
2026-01-02 06:55:00+00:00,0.04064309896667012,False,,primary_threshold (score=0.041 < 0.200)
2026-01-02 07:00:00+00:00,0.14667956986152253,False,,primary_threshold (score=0.147 < 0.200)
2026-01-02 07:05:00+00:00,0.11477261917933146,False,,primary_threshold (score=0.115 < 0.200)
2026-01-02 07:10:00+00:00,0.06097656232293086,False,,primary_threshold (score=0.061 < 0.200)
2026-01-02 07:15:00+00:00,0.08249625279228562,False,,primary_threshold (score=0.082 < 0.200)
2026-01-02 07:20:00+00:00,0.07411587472016612,False,,primary_threshold (score=0.074 < 0.200)
2026-01-02 07:25:00+00:00,0.010066489446560356,False,,primary_threshold (score=0.010 < 0.200)
2026-01-02 07:30:00+00:00,0.009228245860683382,False,,primary_threshold (score=0.009 < 0.200)
2026-01-02 07:35:00+00:00,0.09962303414909207,False,,primary_threshold (score=0.100 < 0.200)
2026-01-02 07:40:00+00:00,0.05678631820866342,False,,primary_threshold (score=0.057 < 0.200)
2026-01-02 07:45:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 07:50:00+00:00,0.05504584131320117,False,,primary_threshold (score=0.055 < 0.200)
2026-01-02 07:55:00+00:00,0.024399900316419032,False,,primary_threshold (score=0.024 < 0.200)
2026-01-02 08:00:00+00:00,0.20251026659048127,False,LONG,volatility_filter_low_adx
2026-01-02 08:05:00+00:00,0.13576180880739164,False,,primary_threshold (score=0.136 < 0.200)
2026-01-02 08:10:00+00:00,0.1501192547300575,False,,primary_threshold (score=0.150 < 0.200)
2026-01-02 08:15:00+00:00,0.027281854327466826,False,,primary_threshold (score=0.027 < 0.200)
2026-01-02 08:20:00+00:00,0.015189886017287324,False,,primary_threshold (score=0.015 < 0.200)
2026-01-02 08:25:00+00:00,0.05343253885579308,False,,primary_threshold (score=0.053 < 0.200)
2026-01-02 08:30:00+00:00,0.0010869928490235825,False,,primary_threshold (score=0.001 < 0.200)
2026-01-02 08:35:00+00:00,0.005167664167767483,False,,primary_threshold (score=0.005 < 0.200)
2026-01-02 08:40:00+00:00,0.0509937992806096,False,,primary_threshold (score=0.051 < 0.200)
2026-01-02 08:45:00+00:00,0.022512535485804563,False,,primary_threshold (score=0.023 < 0.200)
2026-01-02 08:50:00+00:00,0.05675666518188022,False,,primary_threshold (score=0.057 < 0.200)
2026-01-02 08:55:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 09:00:00+00:00,0.07122277944558447,False,,primary_threshold (score=0.071 < 0.200)
2026-01-02 09:05:00+00:00,0.08359463292213176,False,,primary_threshold (score=0.084 < 0.200)
2026-01-02 09:10:00+00:00,0.09624760653252445,False,,primary_threshold (score=0.096 < 0.200)
2026-01-02 09:15:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 09:20:00+00:00,0.0,False,,no_positive_ev_either_side
2026-01-02 09:25:00+00:00,0.09336620988320293,False,,primary_threshold (score=0.093 < 0.200)
2026-01-02 09:30:00+00:00,0.0,False,,no_positive_ev_either_side
