timestamp,action,direction,contracts,price,order_id,prediction_score,reason,pnl_usd
2026-01-08 13:30:00-06:00,ENTRY,LONG,1,6956.5,2204416515,0.9722448831583599,,
2026-01-08 13:39:23.044103,EXIT,,1,6956.5,2204416515,,shutdown,-3.74
