timestamp,score,executed,direction,reason
2026-01-02 03:05:00+00:00,0.7681441921326224,True,SHORT,executed
2026-01-02 03:10:00+00:00,0.675346246237636,True,SHORT,executed
2026-01-02 03:15:00+00:00,0.7736434677692594,True,SHORT,executed
2026-01-02 03:20:00+00:00,0.680435533406966,True,SHORT,executed
2026-01-02 03:25:00+00:00,0.6922566204117556,True,SHORT,executed
2026-01-02 03:30:00+00:00,0.7146516392912597,True,SHORT,executed
2026-01-02 03:35:00+00:00,0.613658942455687,False,SHORT,risk_min_time
2026-01-02 03:40:00+00:00,0.649511254035267,False,SHORT,risk_consecutive_losses
2026-01-02 03:45:00+00:00,0.6550102422562285,False,SHORT,risk_consecutive_losses
2026-01-02 03:50:00+00:00,0.7536113100886122,False,SHORT,risk_consecutive_losses
2026-01-02 03:55:00+00:00,0.6719920026077454,False,SHORT,risk_consecutive_losses
2026-01-02 04:00:00+00:00,0.6863351428869437,False,SHORT,risk_consecutive_losses
2026-01-02 04:05:00+00:00,0.7048361966060264,False,SHORT,risk_consecutive_losses
2026-01-02 04:10:00+00:00,0.7023176332868566,False,SHORT,risk_consecutive_losses
2026-01-02 04:15:00+00:00,0.7023176332868566,False,SHORT,risk_consecutive_losses
2026-01-02 04:20:00+00:00,0.7023176332868566,False,SHORT,risk_consecutive_losses
2026-01-02 04:25:00+00:00,0.7261677572694477,False,SHORT,risk_consecutive_losses
2026-01-02 04:30:00+00:00,0.635651686734498,False,SHORT,risk_consecutive_losses
2026-01-02 04:35:00+00:00,0.5998893983031124,False,SHORT,risk_consecutive_losses
2026-01-02 04:40:00+00:00,0.6721225347020298,False,SHORT,risk_consecutive_losses
2026-01-02 04:45:00+00:00,0.6113666600040047,False,SHORT,risk_consecutive_losses
2026-01-02 04:50:00+00:00,0.6139459875868054,False,SHORT,risk_consecutive_losses
2026-01-02 04:55:00+00:00,0.44299474712319575,False,LONG,risk_consecutive_losses
2026-01-02 05:00:00+00:00,0.47142133005454,False,LONG,risk_consecutive_losses
2026-01-02 05:05:00+00:00,0.41545201294428735,False,LONG,risk_consecutive_losses
2026-01-02 05:10:00+00:00,0.561730232385733,False,SHORT,risk_consecutive_losses
2026-01-02 05:15:00+00:00,0.5391018138903011,False,SHORT,risk_consecutive_losses
