timestamp,action,direction,contracts,price,order_id,prediction_score,reason,pnl_usd
2026-01-08 11:55:00-06:00,ENTRY,LONG,1,6967.25,DRY_20260108_115500,0.927628786584332,,
2026-01-08 12:00:00-06:00,ENTRY,LONG,1,6965.0,DRY_20260108_120000,0.9339206786789014,,
2026-01-08 12:07:10.352660,EXIT,,1,6965.0,DRY_20260108_115500,,shutdown,-14.99
2026-01-08 12:07:10.352660,EXIT,,1,6965.0,DRY_20260108_120000,,shutdown,-3.74
