timestamp,action,direction,contracts,price,order_id,prediction_score,reason,pnl_usd
2026-01-08 13:55:00-06:00,ENTRY,LONG,1,6955.25,2204541405,0.9804722072601285,,
2026-01-08 14:04:39.941997,EXIT,,1,6955.25,2204541405,,shutdown,-3.74
