timestamp,score,executed,direction,reason
2026-01-02 03:05:00+00:00,0.6998969937510886,True,LONG,executed
2026-01-02 03:10:00+00:00,0.5601280545565641,True,LONG,executed
2026-01-02 03:15:00+00:00,0.6716810628888168,True,LONG,executed
2026-01-02 03:20:00+00:00,0.5567277345829892,True,LONG,executed
2026-01-02 03:25:00+00:00,0.5606489428373255,True,LONG,executed
2026-01-02 03:30:00+00:00,0.6111139080663998,True,LONG,executed
2026-01-02 03:35:00+00:00,0.5223643784993819,True,LONG,executed
2026-01-02 03:40:00+00:00,0.5860481986169321,False,LONG,risk_min_time
2026-01-02 03:45:00+00:00,0.5863599735147047,True,LONG,executed
2026-01-02 03:50:00+00:00,0.6811622227372938,False,LONG,risk_min_time
2026-01-02 03:55:00+00:00,0.5863599735147047,True,LONG,executed
2026-01-02 04:00:00+00:00,0.5949580889393449,True,LONG,executed
2026-01-02 04:05:00+00:00,0.5875143721638939,True,LONG,executed
2026-01-02 04:10:00+00:00,0.5762829402440275,True,LONG,executed
2026-01-02 04:15:00+00:00,0.5762829402440275,True,LONG,executed
2026-01-02 04:20:00+00:00,0.575603263602346,True,LONG,executed
2026-01-02 04:25:00+00:00,0.6356204893318615,False,LONG,risk_min_time
2026-01-02 04:30:00+00:00,0.5445677967390149,False,LONG,risk_min_time
2026-01-02 04:35:00+00:00,0.5585705240500161,False,LONG,risk_min_time
2026-01-02 04:40:00+00:00,0.5905679858100956,True,LONG,executed
2026-01-02 04:45:00+00:00,0.5786995198380067,True,LONG,executed
2026-01-02 04:50:00+00:00,0.5653409561537873,True,LONG,executed
2026-01-02 04:55:00+00:00,0.5371458211283742,True,LONG,executed
2026-01-02 05:00:00+00:00,0.5245240390068749,False,LONG,risk_consecutive_losses
2026-01-02 05:05:00+00:00,0.48281950287544767,False,LONG,risk_consecutive_losses
2026-01-02 05:10:00+00:00,0.6463899108645156,False,LONG,risk_consecutive_losses
2026-01-02 05:15:00+00:00,0.5660903684530058,False,SHORT,risk_consecutive_losses
2026-01-02 05:20:00+00:00,0.544883035433557,False,SHORT,risk_consecutive_losses
2026-01-02 05:25:00+00:00,0.6131455657254947,False,LONG,risk_consecutive_losses
2026-01-02 05:30:00+00:00,0.5257069026784469,False,LONG,risk_consecutive_losses
2026-01-02 05:35:00+00:00,0.6776080666627898,False,LONG,risk_consecutive_losses
2026-01-02 05:40:00+00:00,0.6674578384268781,False,LONG,risk_consecutive_losses
2026-01-02 05:45:00+00:00,0.5067822199034716,False,LONG,risk_consecutive_losses
2026-01-02 05:50:00+00:00,0.5622245417681829,False,LONG,risk_consecutive_losses
2026-01-02 05:55:00+00:00,0.6634940290041773,False,LONG,risk_consecutive_losses
2026-01-02 06:00:00+00:00,0.5424546639765295,False,LONG,risk_consecutive_losses
2026-01-02 06:05:00+00:00,0.5550235196545467,False,LONG,risk_consecutive_losses
2026-01-02 06:10:00+00:00,0.6054903459711892,False,LONG,risk_consecutive_losses
2026-01-02 06:15:00+00:00,0.5572157943235838,False,LONG,risk_consecutive_losses
2026-01-02 06:20:00+00:00,0.5937891866785304,False,LONG,risk_consecutive_losses
2026-01-02 06:25:00+00:00,0.6022678305498141,False,LONG,risk_consecutive_losses
2026-01-02 06:30:00+00:00,0.5524059934961203,False,LONG,risk_consecutive_losses
2026-01-02 06:35:00+00:00,0.5945492970215083,False,LONG,risk_consecutive_losses
2026-01-02 06:40:00+00:00,0.5697495179758132,False,LONG,risk_consecutive_losses
2026-01-02 06:45:00+00:00,0.6168410156132675,False,LONG,risk_consecutive_losses
2026-01-02 06:50:00+00:00,0.44344391500701724,False,LONG,risk_consecutive_losses
2026-01-02 06:55:00+00:00,0.5789186982084367,False,LONG,risk_consecutive_losses
2026-01-02 07:00:00+00:00,0.7070906360163891,False,LONG,risk_consecutive_losses
2026-01-02 07:05:00+00:00,0.6751272740770133,False,LONG,risk_consecutive_losses
2026-01-02 07:10:00+00:00,0.6644165075910953,False,LONG,risk_consecutive_losses
2026-01-02 07:15:00+00:00,0.658041518675666,False,LONG,risk_consecutive_losses
2026-01-02 07:20:00+00:00,0.6589658856497557,False,LONG,risk_consecutive_losses
2026-01-02 07:25:00+00:00,0.595442911615937,False,LONG,risk_consecutive_losses
2026-01-02 07:30:00+00:00,0.640233279537106,False,LONG,risk_consecutive_losses
2026-01-02 07:35:00+00:00,0.6377523793046129,False,LONG,risk_consecutive_losses
2026-01-02 07:40:00+00:00,0.7089469454931998,False,LONG,risk_consecutive_losses
2026-01-02 07:45:00+00:00,0.6141828244920072,False,LONG,risk_consecutive_losses
