timestamp,score,executed,direction,reason
2026-01-02 03:05:00+00:00,0.5158062888941767,True,LONG,executed
2026-01-02 03:10:00+00:00,0.49839433284288936,False,LONG,max_concurrent_positions
2026-01-02 03:15:00+00:00,0.5136217133249366,False,LONG,max_concurrent_positions
2026-01-02 03:20:00+00:00,0.5139039882093099,False,LONG,max_concurrent_positions
2026-01-02 03:25:00+00:00,0.5383041138446409,False,LONG,max_concurrent_positions
2026-01-02 03:30:00+00:00,0.5603301137023028,False,LONG,max_concurrent_positions
2026-01-02 03:35:00+00:00,0.5423834261389677,False,LONG,max_concurrent_positions
2026-01-02 03:40:00+00:00,0.5812045729042423,False,LONG,risk_min_time
2026-01-02 03:45:00+00:00,0.5370701720270866,True,LONG,executed
2026-01-02 03:50:00+00:00,0.5915247285056098,False,LONG,max_concurrent_positions
2026-01-02 03:55:00+00:00,0.5400341020379533,False,LONG,max_concurrent_positions
2026-01-02 04:00:00+00:00,0.5940880667891536,False,LONG,max_concurrent_positions
2026-01-02 04:05:00+00:00,0.505893412251712,False,LONG,max_concurrent_positions
2026-01-02 04:10:00+00:00,0.5916828601799953,False,LONG,max_concurrent_positions
2026-01-02 04:15:00+00:00,0.5301895500242741,False,LONG,max_concurrent_positions
2026-01-02 04:20:00+00:00,0.529941952957169,False,LONG,max_concurrent_positions
2026-01-02 04:25:00+00:00,0.5650781053726386,False,LONG,max_concurrent_positions
2026-01-02 04:30:00+00:00,0.4822341320587946,False,LONG,max_concurrent_positions
2026-01-02 04:35:00+00:00,0.5097125247471961,False,LONG,max_concurrent_positions
2026-01-02 04:40:00+00:00,0.5362077104319746,False,LONG,max_concurrent_positions
2026-01-02 04:45:00+00:00,0.4705557760775346,False,LONG,max_concurrent_positions
2026-01-02 04:50:00+00:00,0.4490397656588111,False,LONG,max_concurrent_positions
2026-01-02 04:55:00+00:00,0.5197805176389725,False,LONG,max_concurrent_positions
2026-01-02 05:00:00+00:00,0.544534319978272,False,LONG,risk_min_time
2026-01-02 05:05:00+00:00,0.5132771189372201,True,LONG,executed
2026-01-02 05:10:00+00:00,0.4790406746973541,False,LONG,max_concurrent_positions
2026-01-02 05:15:00+00:00,0.48895832605260703,False,LONG,max_concurrent_positions
2026-01-02 05:20:00+00:00,0.501101866900433,False,LONG,max_concurrent_positions
2026-01-02 05:25:00+00:00,0.47998805157608615,False,LONG,max_concurrent_positions
2026-01-02 05:30:00+00:00,0.47773397436741183,False,LONG,max_concurrent_positions
2026-01-02 05:35:00+00:00,0.5146487311313527,False,LONG,max_concurrent_positions
2026-01-02 05:40:00+00:00,0.5143206050519586,False,LONG,max_concurrent_positions
2026-01-02 05:45:00+00:00,0.45518207174741254,False,LONG,max_concurrent_positions
2026-01-02 05:50:00+00:00,0.621469589227072,False,LONG,max_concurrent_positions
2026-01-02 05:55:00+00:00,0.6282983584441,False,LONG,max_concurrent_positions
2026-01-02 06:00:00+00:00,0.6489640413152261,False,LONG,max_concurrent_positions
2026-01-02 06:05:00+00:00,0.6837671042219922,False,LONG,risk_min_time
2026-01-02 06:10:00+00:00,0.6782015334389783,True,LONG,executed
