timestamp,action,direction,contracts,price,order_id,prediction_score,reason,pnl_usd
2026-01-08 19:55:00-06:00,ENTRY,LONG,1,6957.75,2205914801,0.9998474979905178,,
2026-01-08 20:00:00-06:00,ENTRY,LONG,1,6958.5,2205951854,0.9998411570231852,,
2026-01-08 20:05:00-06:00,ENTRY,LONG,1,6958.75,2205983777,0.9998420747987881,,
2026-01-08 20:11:07.201448,EXIT,,1,6958.75,2205914801,,shutdown,1.2599999999999998
2026-01-08 20:11:07.201448,EXIT,,1,6958.75,2205951854,,shutdown,-2.49
2026-01-08 20:11:07.201448,EXIT,,1,6958.75,2205983777,,shutdown,-3.74
