entry_time,exit_time,direction,contracts,entry_price,exit_price,pnl,exit_reason,duration_minutes
2025-01-02 18:55:00+00:00,2025-01-02 19:10:00+00:00,SHORT,1,5881.0,5898.5,-91.24,stop,15.0
2025-01-02 20:00:00+00:00,2025-01-02 20:15:00+00:00,SHORT,1,5896.25,5911.75,-81.24,stop,15.0
2025-01-02 19:55:00+00:00,2025-01-02 20:35:00+00:00,SHORT,1,5905.0,5920.25,-79.99,stop,40.0
2025-01-02 20:05:00+00:00,2025-01-02 20:35:00+00:00,SHORT,1,5905.5,5921.75,-84.99,stop,30.0
2025-01-02 20:10:00+00:00,2025-01-03 14:30:00+00:00,SHORT,1,5910.25,5926.0,-82.49,stop,1100.0
2025-01-02 20:20:00+00:00,2025-01-03 14:30:00+00:00,SHORT,1,5913.75,5928.75,-78.74,stop,1090.0
2025-01-02 20:25:00+00:00,2025-01-03 14:30:00+00:00,SHORT,1,5914.25,5929.25,-78.74,stop,1085.0
2025-01-02 20:30:00+00:00,2025-01-03 14:30:00+00:00,SHORT,1,5913.0,5928.0,-78.74,stop,1080.0
2025-01-02 20:40:00+00:00,2025-01-03 14:30:00+00:00,SHORT,1,5912.75,5928.0,-79.99,stop,1070.0
2025-01-02 20:45:00+00:00,2025-01-03 14:30:00+00:00,SHORT,1,5913.5,5928.0,-76.24,stop,1065.0
2025-01-02 20:50:00+00:00,2025-01-03 14:30:00+00:00,SHORT,1,5917.5,5932.0,-76.24,stop,1060.0
2025-01-02 20:55:00+00:00,2025-01-03 14:30:00+00:00,SHORT,1,5916.75,5931.75,-78.74,stop,1055.0
2025-01-06 14:30:00+00:00,2025-01-06 14:45:00+00:00,SHORT,1,6034.5,6045.75,-59.99,stop,15.0
2025-01-06 14:35:00+00:00,2025-01-06 14:45:00+00:00,SHORT,1,6034.75,6046.75,-63.74,stop,10.0
2025-01-06 14:40:00+00:00,2025-01-06 14:55:00+00:00,SHORT,1,6040.25,6053.0,-67.49,stop,15.0
2025-01-06 14:50:00+00:00,2025-01-06 15:15:00+00:00,SHORT,1,6044.75,6058.5,-72.49,stop,25.0
2025-01-06 15:00:00+00:00,2025-01-06 16:00:00+00:00,SHORT,1,6048.5,6063.5,-78.74,stop,60.0
2025-01-06 15:10:00+00:00,2025-01-06 16:30:00+00:00,SHORT,1,6050.25,6066.25,-83.74,stop,80.0
2025-01-06 15:05:00+00:00,2025-01-06 16:35:00+00:00,SHORT,1,6052.0,6067.5,-81.24,stop,90.0
2025-01-06 15:40:00+00:00,2025-01-06 16:35:00+00:00,SHORT,1,6054.75,6067.5,-67.49,stop,55.0
2025-01-06 15:45:00+00:00,2025-01-06 18:05:00+00:00,SHORT,1,6058.25,6038.0,97.51,target,140.0
2025-01-06 15:50:00+00:00,2025-01-06 18:05:00+00:00,SHORT,1,6057.5,6038.5,91.26,target,135.0
2025-01-06 15:55:00+00:00,2025-01-06 18:05:00+00:00,SHORT,1,6061.5,6043.0,88.76,target,130.0
