timestamp,date,side,probability_up,entry_price,pnl_base,exit_reason,atr,contracts,pnl_final
2025-12-01 19:30:00+00:00,2025-12-01,SHORT,0.42615303239151464,6830.75,52.45535714285714,target,4.196428571428571,2,104.91071428571428
2025-12-01 19:40:00+00:00,2025-12-01,SHORT,0.4381669777744771,6833.25,-36.69642857142858,stop,4.892857142857143,2,-73.39285714285715
2025-12-01 19:50:00+00:00,2025-12-01,SHORT,0.436356370282443,6827.75,-40.982142857142854,stop,5.464285714285714,2,-81.96428571428571
2025-12-01 19:55:00+00:00,2025-12-01,SHORT,0.44905020545066987,6827.25,-42.857142857142854,stop,5.714285714285714,2,-85.71428571428571
2025-12-01 20:40:00+00:00,2025-12-01,SHORT,0.4345937870454472,6832.25,68.75,target,5.5,2,137.5
2025-12-01 20:45:00+00:00,2025-12-01,SHORT,0.44909914335634415,6832.5,65.40178571428571,target,5.232142857142857,2,130.80357142857142
2025-12-02 14:40:00+00:00,2025-12-02,SHORT,0.4439170218515376,6851.25,87.72321428571429,target,7.017857142857143,2,175.44642857142858
2025-12-02 14:55:00+00:00,2025-12-02,SHORT,0.4433712151282592,6842.25,-56.517857142857146,stop,7.535714285714286,2,-113.03571428571429
2025-12-02 16:10:00+00:00,2025-12-02,SHORT,0.4434993203595425,6849.75,-65.75892857142857,stop,8.767857142857142,2,-131.51785714285714
2025-12-02 16:30:00+00:00,2025-12-02,SHORT,0.43737200079445615,6824.25,-76.20535714285715,stop,10.160714285714286,2,-152.4107142857143
2025-12-02 16:55:00+00:00,2025-12-02,SHORT,0.4488307988792806,6834.75,117.85714285714286,target,9.428571428571429,2,235.71428571428572
2025-12-02 17:20:00+00:00,2025-12-02,SHORT,0.44849356656269423,6847.25,-71.65178571428571,stop,9.553571428571429,2,-143.30357142857142
2025-12-02 18:10:00+00:00,2025-12-02,SHORT,0.4451242954909158,6832.5,-53.169642857142854,stop,7.089285714285714,2,-106.33928571428571
2025-12-02 18:45:00+00:00,2025-12-02,SHORT,0.4479835587435236,6829.75,89.0625,target,7.125,2,178.125
2025-12-02 20:50:00+00:00,2025-12-02,SHORT,0.4289952924163174,6846.5,56.91964285714286,target,4.553571428571429,2,113.83928571428572
2025-12-03 14:40:00+00:00,2025-12-03,SHORT,0.44235566638116125,6834.75,80.58035714285714,target,6.446428571428571,2,161.16071428571428
2025-12-03 14:45:00+00:00,2025-12-03,SHORT,0.44356094052418366,6832.0,83.92857142857142,target,6.714285714285714,2,167.85714285714283
2025-12-03 15:20:00+00:00,2025-12-03,SHORT,0.43480947334066844,6839.0,121.65178571428572,target,9.732142857142858,2,243.30357142857144
2025-12-03 15:30:00+00:00,2025-12-03,SHORT,0.4327216807698394,6839.5,125.66964285714286,target,10.053571428571429,2,251.33928571428572
2025-12-03 17:00:00+00:00,2025-12-03,LONG,0.559751341836906,6847.5,89.50892857142858,target,7.160714285714286,2,179.01785714285717
2025-12-04 14:30:00+00:00,2025-12-04,SHORT,0.44094418513350186,6873.75,-31.741071428571423,stop,4.232142857142857,2,-63.48214285714285
2025-12-04 14:40:00+00:00,2025-12-04,LONG,0.576047052024576,6871.5,72.54464285714286,target,5.803571428571429,2,145.08928571428572
2025-12-04 15:15:00+00:00,2025-12-04,SHORT,0.44445904244954176,6853.25,105.58035714285714,target,8.446428571428571,2,211.16071428571428
2025-12-04 15:25:00+00:00,2025-12-04,SHORT,0.43384784550270955,6845.25,122.09821428571428,target,9.767857142857142,2,244.19642857142856
2025-12-04 15:55:00+00:00,2025-12-04,SHORT,0.4431765499937935,6857.25,108.48214285714286,target,8.678571428571429,2,216.96428571428572
2025-12-04 16:40:00+00:00,2025-12-04,SHORT,0.43361179681733997,6854.25,-51.5625,stop,6.875,2,-103.125
2025-12-04 19:25:00+00:00,2025-12-04,LONG,0.5605562345415157,6844.0,64.28571428571429,target,5.142857142857143,2,128.57142857142858
2025-12-04 19:40:00+00:00,2025-12-04,SHORT,0.4418116381116449,6857.75,77.23214285714286,target,6.178571428571429,2,154.46428571428572
2025-12-04 19:50:00+00:00,2025-12-04,SHORT,0.44034145668194946,6857.25,-47.67857142857142,stop,6.357142857142857,2,-95.35714285714285
2025-12-04 20:25:00+00:00,2025-12-04,SHORT,0.4351965846913184,6853.5,93.97321428571429,target,7.517857142857143,2,187.94642857142858
2025-12-04 20:35:00+00:00,2025-12-04,SHORT,0.43841353035900277,6852.75,-47.544642857142854,stop,6.339285714285714,2,-95.08928571428571
2025-12-05 14:35:00+00:00,2025-12-05,SHORT,0.44314914838952396,6880.5,87.72321428571429,target,7.017857142857143,2,175.44642857142858
2025-12-05 14:40:00+00:00,2025-12-05,SHORT,0.4478005991617961,6879.75,88.83928571428571,target,7.107142857142857,2,177.67857142857142
2025-12-05 14:50:00+00:00,2025-12-05,SHORT,0.42919511779107544,6885.25,-52.90178571428571,stop,7.053571428571429,2,-105.80357142857142
2025-12-05 15:10:00+00:00,2025-12-05,SHORT,0.43972192060282167,6900.0,-60.9375,stop,8.125,2,-121.875
2025-12-05 15:15:00+00:00,2025-12-05,SHORT,0.43824321465429716,6901.0,-61.20535714285715,stop,8.160714285714286,2,-122.4107142857143
2025-12-05 16:10:00+00:00,2025-12-05,SHORT,0.44531843684634437,6884.0,85.26785714285714,target,6.821428571428571,2,170.53571428571428
2025-12-05 16:15:00+00:00,2025-12-05,SHORT,0.44531843684634437,6880.75,81.91964285714286,target,6.553571428571429,2,163.83928571428572
2025-12-05 20:55:00+00:00,2025-12-05,SHORT,0.4388684906142667,6872.0,-31.607142857142854,stop,4.214285714285714,2,-63.21428571428571
2025-12-08 14:50:00+00:00,2025-12-08,SHORT,0.43910790209143513,6875.5,80.80357142857142,target,6.464285714285714,2,161.60714285714283
2025-12-08 14:55:00+00:00,2025-12-08,SHORT,0.44077136657128463,6876.0,81.69642857142858,target,6.535714285714286,2,163.39285714285717
2025-12-08 15:50:00+00:00,2025-12-08,SHORT,0.432434297564618,6860.25,80.35714285714286,target,6.428571428571429,2,160.71428571428572
2025-12-08 16:10:00+00:00,2025-12-08,SHORT,0.4442156477725256,6854.75,77.90178571428571,target,6.232142857142857,2,155.80357142857142
2025-12-08 16:15:00+00:00,2025-12-08,SHORT,0.432434297564618,6852.0,-47.142857142857146,stop,6.285714285714286,2,-94.28571428571429
2025-12-08 16:25:00+00:00,2025-12-08,SHORT,0.43529400104221516,6857.5,78.34821428571429,target,6.267857142857143,2,156.69642857142858
2025-12-08 18:40:00+00:00,2025-12-08,SHORT,0.4483057404332741,6847.5,-41.517857142857146,stop,5.535714285714286,2,-83.03571428571429
2025-12-08 19:45:00+00:00,2025-12-08,SHORT,0.4422655297796769,6843.75,59.82142857142857,target,4.785714285714286,2,119.64285714285714
2025-12-09 14:30:00+00:00,2025-12-09,SHORT,0.4371585827846452,6852.75,54.01785714285714,target,4.321428571428571,2,108.03571428571428
2025-12-09 14:35:00+00:00,2025-12-09,LONG,0.5666159492205187,6855.75,59.15178571428571,target,4.732142857142857,2,118.30357142857142
2025-12-09 14:45:00+00:00,2025-12-09,SHORT,0.4486983814578689,6855.0,63.61607142857143,target,5.089285714285714,2,127.23214285714286
2025-12-09 15:35:00+00:00,2025-12-09,SHORT,0.4438312849985221,6859.0,-45.0,stop,6.0,2,-90.0
2025-12-10 14:30:00+00:00,2025-12-10,SHORT,0.43336331237703973,6843.0,-26.78571428571429,stop,3.5714285714285716,2,-53.57142857142858
2025-12-10 15:00:00+00:00,2025-12-10,SHORT,0.4473521170162153,6845.75,-48.080357142857146,stop,6.410714285714286,2,-96.16071428571429
2025-12-10 15:15:00+00:00,2025-12-10,SHORT,0.44135554185369497,6848.25,-50.357142857142854,stop,6.714285714285714,2,-100.71428571428571
2025-12-10 15:20:00+00:00,2025-12-10,SHORT,0.4420510198533848,6847.75,-51.5625,stop,6.875,2,-103.125
2025-12-10 15:25:00+00:00,2025-12-10,SHORT,0.4418860061512284,6849.0,-52.5,stop,7.0,2,-105.0
2025-12-10 16:20:00+00:00,2025-12-10,SHORT,0.44317673781945144,6852.75,87.05357142857142,target,6.964285714285714,2,174.10714285714283
2025-12-10 19:50:00+00:00,2025-12-10,SHORT,0.44369964371800275,6873.25,187.27678571428572,target,14.982142857142858,2,374.55357142857144
2025-12-10 20:20:00+00:00,2025-12-10,SHORT,0.44792827831647886,6900.75,180.80357142857142,target,14.464285714285714,2,361.60714285714283
2025-12-10 20:35:00+00:00,2025-12-10,SHORT,0.4474581674265814,6904.5,174.33035714285717,target,13.946428571428571,2,348.66071428571433
2025-12-10 20:40:00+00:00,2025-12-10,SHORT,0.4392308312863667,6902.5,165.40178571428572,target,13.232142857142858,2,330.80357142857144
2025-12-11 14:40:00+00:00,2025-12-11,SHORT,0.44075286653602935,6870.25,118.75,target,9.5,2,237.5
2025-12-11 14:45:00+00:00,2025-12-11,SHORT,0.438001779664598,6867.0,-68.30357142857143,stop,9.107142857142858,2,-136.60714285714286
2025-12-11 14:50:00+00:00,2025-12-11,SHORT,0.42598569039874595,6848.75,126.33928571428572,target,10.107142857142858,2,252.67857142857144
2025-12-11 14:55:00+00:00,2025-12-11,SHORT,0.4366462649103162,6845.5,131.25,target,10.5,2,262.5
2025-12-11 15:10:00+00:00,2025-12-11,SHORT,0.4344744715224422,6859.75,139.50892857142858,target,11.160714285714286,2,279.01785714285717
2025-12-11 15:15:00+00:00,2025-12-11,SHORT,0.44043908248321545,6866.0,143.08035714285714,target,11.446428571428571,2,286.1607142857143
2025-12-11 15:25:00+00:00,2025-12-11,SHORT,0.4396987701561422,6877.75,-92.41071428571429,stop,12.321428571428571,2,-184.82142857142858
2025-12-11 15:30:00+00:00,2025-12-11,SHORT,0.4435340120639444,6877.75,156.25,target,12.5,2,312.5
2025-12-11 15:35:00+00:00,2025-12-11,SHORT,0.4318280960320312,6876.5,-94.6875,stop,12.625,2,-189.375
2025-12-11 15:40:00+00:00,2025-12-11,SHORT,0.4318280960320312,6873.0,-80.89285714285715,stop,10.785714285714286,2,-161.7857142857143
2025-12-11 16:05:00+00:00,2025-12-11,SHORT,0.43963023413632696,6868.5,135.71428571428572,target,10.857142857142858,2,271.42857142857144
2025-12-11 16:10:00+00:00,2025-12-11,SHORT,0.4398805702614656,6866.75,135.49107142857142,target,10.839285714285714,2,270.98214285714283
2025-12-11 16:25:00+00:00,2025-12-11,SHORT,0.44814346082500545,6867.0,-71.25,stop,9.5,2,-142.5
2025-12-11 17:30:00+00:00,2025-12-11,LONG,0.5625231098283826,6893.25,-61.47321428571429,stop,8.196428571428571,2,-122.94642857142858
2025-12-11 18:00:00+00:00,2025-12-11,LONG,0.5553702041068455,6890.75,-50.49107142857142,stop,6.732142857142857,2,-100.98214285714285
2025-12-11 20:25:00+00:00,2025-12-11,SHORT,0.4426623502174863,6903.25,-23.97321428571429,stop,3.1964285714285716,2,-47.94642857142858
2025-12-12 14:30:00+00:00,2025-12-12,LONG,0.5539580127478101,6893.75,53.125,target,4.25,2,106.25
2025-12-12 14:50:00+00:00,2025-12-12,SHORT,0.4371428923290052,6887.5,73.88392857142857,target,5.910714285714286,2,147.76785714285714
2025-12-12 15:15:00+00:00,2025-12-12,SHORT,0.4470952916656022,6871.25,103.34821428571428,target,8.267857142857142,2,206.69642857142856
2025-12-12 15:20:00+00:00,2025-12-12,SHORT,0.4440569125530996,6872.0,-63.21428571428571,stop,8.428571428571429,2,-126.42857142857142
2025-12-12 15:30:00+00:00,2025-12-12,SHORT,0.443300298777901,6851.75,-72.45535714285715,stop,9.660714285714286,2,-144.9107142857143
2025-12-12 15:40:00+00:00,2025-12-12,SHORT,0.44862401461472834,6858.25,129.24107142857142,target,10.339285714285714,2,258.48214285714283
2025-12-12 15:50:00+00:00,2025-12-12,SHORT,0.44522352600353016,6861.0,133.70535714285714,target,10.696428571428571,2,267.4107142857143
2025-12-12 16:10:00+00:00,2025-12-12,SHORT,0.4368727689951032,6820.0,161.38392857142858,target,12.910714285714286,2,322.76785714285717
2025-12-12 16:15:00+00:00,2025-12-12,LONG,0.556227918988909,6829.5,168.52678571428572,target,13.482142857142858,2,337.05357142857144
2025-12-12 16:50:00+00:00,2025-12-12,SHORT,0.44032994787885593,6812.25,-97.90178571428571,stop,13.053571428571429,2,-195.80357142857142
2025-12-12 18:25:00+00:00,2025-12-12,LONG,0.5608816715223797,6848.75,-62.8125,stop,8.375,2,-125.625
2025-12-12 18:40:00+00:00,2025-12-12,LONG,0.5581478815464566,6850.75,-55.71428571428571,stop,7.428571428571429,2,-111.42857142857142
2025-12-12 19:20:00+00:00,2025-12-12,SHORT,0.434718928862987,6832.0,89.50892857142858,target,7.160714285714286,2,179.01785714285717
2025-12-12 19:45:00+00:00,2025-12-12,SHORT,0.4370451085239,6830.75,79.6875,target,6.375,2,159.375
2025-12-12 20:10:00+00:00,2025-12-12,SHORT,0.4233094411038582,6836.0,-43.392857142857146,stop,5.785714285714286,2,-86.78571428571429
2025-12-12 20:50:00+00:00,2025-12-12,SHORT,0.43260988127510647,6826.25,-44.46428571428571,stop,5.928571428571429,2,-88.92857142857142
2025-12-15 14:35:00+00:00,2025-12-15,SHORT,0.4423288908587416,6915.75,-103.92857142857142,stop,13.857142857142858,2,-207.85714285714283
2025-12-15 15:25:00+00:00,2025-12-15,SHORT,0.4415358542019556,6867.75,-131.38392857142858,stop,17.517857142857142,2,-262.76785714285717
2025-12-15 15:35:00+00:00,2025-12-15,SHORT,0.4476100379302236,6882.25,225.44642857142856,target,18.035714285714285,2,450.8928571428571
2025-12-15 16:10:00+00:00,2025-12-15,SHORT,0.43691285159137866,6885.25,145.53571428571428,target,11.642857142857142,2,291.07142857142856
2025-12-15 16:20:00+00:00,2025-12-15,SHORT,0.4465572234158567,6896.25,142.1875,target,11.375,2,284.375
2025-12-15 16:30:00+00:00,2025-12-15,SHORT,0.443395926916999,6896.75,137.5,target,11.0,2,275.0
2025-12-15 16:55:00+00:00,2025-12-15,SHORT,0.4492868742803072,6886.0,116.74107142857142,target,9.339285714285714,2,233.48214285714283
2025-12-15 17:35:00+00:00,2025-12-15,LONG,0.5534966300713278,6877.0,97.99107142857142,target,7.839285714285714,2,195.98214285714283
2025-12-15 18:05:00+00:00,2025-12-15,LONG,0.5521194340560447,6879.75,-57.857142857142854,stop,7.714285714285714,2,-115.71428571428571
2025-12-15 19:20:00+00:00,2025-12-15,SHORT,0.4438022730809983,6879.75,77.67857142857143,target,6.214285714285714,2,155.35714285714286
2025-12-15 19:35:00+00:00,2025-12-15,SHORT,0.4474305074742443,6879.75,71.20535714285714,target,5.696428571428571,2,142.41071428571428
2025-12-15 20:30:00+00:00,2025-12-15,SHORT,0.4404072864737547,6880.75,-37.36607142857142,stop,4.982142857142857,2,-74.73214285714285
2025-12-15 20:40:00+00:00,2025-12-15,SHORT,0.4458717482209644,6881.25,64.0625,target,5.125,2,128.125
2025-12-16 14:40:00+00:00,2025-12-16,SHORT,0.44331530459468,6858.25,100.89285714285714,target,8.071428571428571,2,201.78571428571428
2025-12-16 14:55:00+00:00,2025-12-16,SHORT,0.4488565269297192,6874.75,-84.375,stop,11.25,2,-168.75
2025-12-16 15:00:00+00:00,2025-12-16,SHORT,0.4450942770074231,6876.75,142.41071428571428,target,11.392857142857142,2,284.82142857142856
2025-12-16 15:10:00+00:00,2025-12-16,SHORT,0.4371428923290052,6861.75,166.51785714285717,target,13.321428571428571,2,333.03571428571433
2025-12-16 15:15:00+00:00,2025-12-16,SHORT,0.4337034764842225,6856.0,173.66071428571428,target,13.892857142857142,2,347.32142857142856
2025-12-16 15:35:00+00:00,2025-12-16,SHORT,0.44862401461472834,6850.0,197.99107142857142,target,15.839285714285714,2,395.98214285714283
2025-12-16 15:40:00+00:00,2025-12-16,SHORT,0.44434302862536157,6842.0,-114.24107142857142,stop,15.232142857142858,2,-228.48214285714283
2025-12-16 15:50:00+00:00,2025-12-16,SHORT,0.44009245048166556,6845.5,-115.44642857142858,stop,15.392857142857142,2,-230.89285714285717
2025-12-16 16:05:00+00:00,2025-12-16,SHORT,0.43737200079445615,6855.75,-103.52678571428571,stop,13.803571428571429,2,-207.05357142857142
2025-12-16 16:20:00+00:00,2025-12-16,SHORT,0.44433596720033336,6841.5,-95.08928571428571,stop,12.678571428571429,2,-190.17857142857142
2025-12-16 16:25:00+00:00,2025-12-16,SHORT,0.4473640385747533,6840.5,-92.41071428571429,stop,12.321428571428571,2,-184.82142857142858
2025-12-16 17:10:00+00:00,2025-12-16,SHORT,0.44357306016065046,6845.75,119.86607142857142,target,9.589285714285714,2,239.73214285714283
2025-12-16 20:40:00+00:00,2025-12-16,SHORT,0.4344307919899198,6866.75,-48.75,stop,6.5,2,-97.5
2025-12-16 20:45:00+00:00,2025-12-16,SHORT,0.4301225009987725,6865.5,78.34821428571429,target,6.267857142857143,2,156.69642857142858
2025-12-16 20:50:00+00:00,2025-12-16,SHORT,0.44665424517025065,6864.75,-47.41071428571429,stop,6.321428571428571,2,-94.82142857142858
2025-12-16 20:55:00+00:00,2025-12-16,SHORT,0.426198583366411,6868.0,-48.21428571428571,stop,6.428571428571429,2,-96.42857142857142
2025-12-17 14:35:00+00:00,2025-12-17,SHORT,0.4460821165678363,6863.0,88.16964285714286,target,7.053571428571429,2,176.33928571428572
2025-12-17 14:50:00+00:00,2025-12-17,SHORT,0.44478716775749155,6852.75,106.91964285714286,target,8.553571428571429,2,213.83928571428572
2025-12-17 14:55:00+00:00,2025-12-17,SHORT,0.4455858757747017,6849.5,110.49107142857142,target,8.839285714285714,2,220.98214285714283
2025-12-17 15:00:00+00:00,2025-12-17,SHORT,0.44217666727005295,6853.75,116.96428571428572,target,9.357142857142858,2,233.92857142857144
2025-12-17 15:15:00+00:00,2025-12-17,SHORT,0.4432593478036926,6851.0,-77.67857142857143,stop,10.357142857142858,2,-155.35714285714286
2025-12-17 15:30:00+00:00,2025-12-17,SHORT,0.444946524003191,6854.25,-82.90178571428571,stop,11.053571428571429,2,-165.80357142857142
2025-12-17 15:40:00+00:00,2025-12-17,SHORT,0.44449408460892414,6834.75,145.53571428571428,target,11.642857142857142,2,291.07142857142856
