combo,meta_threshold,primary_long,primary_short,require_meta_for_trade,windows,total_pnl_sum,mean_pnl_per_window,max_drawdown_worst,trades_sum,mean_trades_per_window,pnl_over_mdd
m0.45_L0.28_S0.43_rm0,0.45,0.28,0.43,False,1,3427.319275200726,3427.319275200726,954.9837053552983,60,60.0,3.5888772300314846
m0.45_L0.28_S0.43_rm1,0.45,0.28,0.43,True,1,3392.948226270162,3392.948226270162,49.9800000000032,16,16.0,67.88611897298809
m0.45_L0.28_S0.48_rm0,0.45,0.28,0.48,False,1,3145.000420313832,3145.000420313832,954.9837053552983,59,59.0,3.293250348333164
m0.45_L0.28_S0.48_rm1,0.45,0.28,0.48,True,1,3392.948226270162,3392.948226270162,49.9800000000032,16,16.0,67.88611897298809
m0.45_L0.28_S0.53_rm0,0.45,0.28,0.53,False,1,3227.3051774665237,3227.3051774665237,954.9837053552983,58,58.0,3.379434810634613
m0.45_L0.28_S0.53_rm1,0.45,0.28,0.53,True,1,3392.948226270162,3392.948226270162,49.9800000000032,16,16.0,67.88611897298809
m0.45_L0.28_S0.58_rm0,0.45,0.28,0.58,False,1,3024.3611047281224,3024.3611047281224,1137.8293728588033,67,67.0,2.658009343816988
m0.45_L0.28_S0.58_rm1,0.45,0.28,0.58,True,1,3303.069137436475,3303.069137436475,49.9800000000032,14,14.0,66.08781787587561
m0.45_L0.28_S0.63_rm0,0.45,0.28,0.63,False,1,1330.4629618562221,1330.4629618562221,1596.38592449922,84,84.0,0.8334218821639781
m0.45_L0.28_S0.63_rm1,0.45,0.28,0.63,True,1,3250.6118113946804,3250.6118113946804,49.9800000000032,14,14.0,65.03825152850085
m0.45_L0.31_S0.43_rm0,0.45,0.31,0.43,False,1,3424.6055659616013,3424.6055659616013,881.6591644226719,58,58.0,3.8842737694493334
m0.45_L0.31_S0.43_rm1,0.45,0.31,0.43,True,1,3009.4296512117876,3009.4296512117876,49.9800000000032,15,15.0,60.21267809547008
m0.45_L0.31_S0.48_rm0,0.45,0.31,0.48,False,1,3396.0611424487333,3396.0611424487333,649.2575492169126,56,56.0,5.2306841045511385
m0.45_L0.31_S0.48_rm1,0.45,0.31,0.48,True,1,3009.4296512117876,3009.4296512117876,49.9800000000032,15,15.0,60.21267809547008
m0.45_L0.31_S0.53_rm0,0.45,0.31,0.53,False,1,3435.3521841063284,3435.3521841063284,532.8060449497498,50,50.0,6.447659925536928
m0.45_L0.31_S0.53_rm1,0.45,0.31,0.53,True,1,3009.4296512117876,3009.4296512117876,49.9800000000032,15,15.0,60.21267809547008
m0.45_L0.31_S0.58_rm0,0.45,0.31,0.58,False,1,3143.294039501685,3143.294039501685,897.6808816623961,50,50.0,3.501571776465469
m0.45_L0.31_S0.58_rm1,0.45,0.31,0.58,True,1,3338.069137436475,3338.069137436475,49.9800000000032,14,14.0,66.7880979879204
m0.45_L0.31_S0.63_rm0,0.45,0.31,0.63,False,1,3126.7991327715995,3126.7991327715995,863.6126811324648,52,52.0,3.620603542633711
m0.45_L0.31_S0.63_rm1,0.45,0.31,0.63,True,1,3013.430547126192,3013.430547126192,49.9800000000032,13,13.0,60.29272803373347
m0.45_L0.33_S0.43_rm0,0.45,0.33,0.43,False,1,3186.9632616485474,3186.9632616485474,881.6591644226719,57,57.0,3.6147338906587954
m0.45_L0.33_S0.43_rm1,0.45,0.33,0.43,True,1,3665.0247144085524,3665.0247144085524,49.9800000000032,14,14.0,73.32982621865382
m0.45_L0.33_S0.48_rm0,0.45,0.33,0.48,False,1,3379.464981775498,3379.464981775498,649.2575492169126,54,54.0,5.205122352218413
m0.45_L0.33_S0.48_rm1,0.45,0.33,0.48,True,1,3665.0247144085524,3665.0247144085524,49.9800000000032,14,14.0,73.32982621865382
m0.45_L0.33_S0.53_rm0,0.45,0.33,0.53,False,1,3146.754553215992,3146.754553215992,463.47932750362816,48,48.0,6.789417275987048
m0.45_L0.33_S0.53_rm1,0.45,0.33,0.53,True,1,3665.0247144085524,3665.0247144085524,49.9800000000032,14,14.0,73.32982621865382
m0.45_L0.33_S0.58_rm0,0.45,0.33,0.58,False,1,3022.2107013297027,3022.2107013297027,463.47932750362816,45,45.0,6.52070226650194
m0.45_L0.33_S0.58_rm1,0.45,0.33,0.58,True,1,3163.438524427949,3163.438524427949,49.9800000000032,13,13.0,63.29408812380444
m0.45_L0.33_S0.63_rm0,0.45,0.33,0.63,False,1,3211.8815020257207,3211.8815020257207,407.355214158888,46,46.0,7.884719258246523
m0.45_L0.33_S0.63_rm1,0.45,0.33,0.63,True,1,3128.8399341176655,3128.8399341176655,49.9800000000032,14,14.0,62.60183941811655
m0.45_L0.38_S0.43_rm0,0.45,0.38,0.43,False,1,3232.4271072814868,3232.4271072814868,1115.2660936481698,57,57.0,2.898346076950863
m0.45_L0.38_S0.43_rm1,0.45,0.38,0.43,True,1,3367.0172965565016,3367.0172965565016,49.9800000000032,12,12.0,67.36729284826502
m0.45_L0.38_S0.48_rm0,0.45,0.38,0.48,False,1,3477.4288274084374,3477.4288274084374,1062.7660936481698,54,54.0,3.2720547335786994
m0.45_L0.38_S0.48_rm1,0.45,0.38,0.48,True,1,3367.0172965565016,3367.0172965565016,49.9800000000032,12,12.0,67.36729284826502
m0.45_L0.38_S0.53_rm0,0.45,0.38,0.53,False,1,3039.1998690660325,3039.1998690660325,918.661119546945,47,47.0,3.3082926929190943
m0.45_L0.38_S0.53_rm1,0.45,0.38,0.53,True,1,3367.0172965565016,3367.0172965565016,49.9800000000032,12,12.0,67.36729284826502
m0.45_L0.38_S0.58_rm0,0.45,0.38,0.58,False,1,3009.136964986576,3009.136964986576,1062.8462740830873,53,53.0,2.831206203909916
m0.45_L0.38_S0.58_rm1,0.45,0.38,0.58,True,1,3212.3369929901273,3212.3369929901273,49.9800000000032,12,12.0,64.27244883933416
m0.45_L0.38_S0.63_rm0,0.45,0.38,0.63,False,1,3016.0420613831893,3016.0420613831893,686.7299306900968,46,46.0,4.391889630254444
m0.45_L0.38_S0.63_rm1,0.45,0.38,0.63,True,1,3338.6679772128136,3338.6679772128136,49.9800000000032,12,12.0,66.80007957608242
m0.45_L0.43_S0.43_rm0,0.45,0.43,0.43,False,1,3037.1943907303016,3037.1943907303016,1115.2660936481698,58,58.0,2.723291246840718
m0.45_L0.43_S0.43_rm1,0.45,0.43,0.43,True,1,3176.9972965565016,3176.9972965565016,49.9800000000032,11,11.0,63.565372079957946
m0.45_L0.43_S0.48_rm0,0.45,0.43,0.48,False,1,3180.713526568154,3180.713526568154,1067.3459322621784,53,53.0,2.980021219387434
m0.45_L0.43_S0.48_rm1,0.45,0.43,0.48,True,1,3176.9972965565016,3176.9972965565016,49.9800000000032,11,11.0,63.565372079957946
m0.45_L0.43_S0.53_rm0,0.45,0.43,0.53,False,1,3220.503098008648,3220.503098008648,918.661119546945,47,47.0,3.5056486330856145
m0.45_L0.43_S0.53_rm1,0.45,0.43,0.53,True,1,3176.9972965565016,3176.9972965565016,49.9800000000032,11,11.0,63.565372079957946
m0.45_L0.43_S0.58_rm0,0.45,0.43,0.58,False,1,3173.7632567024666,3173.7632567024666,1252.8662740830841,54,54.0,2.533201924543144
m0.45_L0.43_S0.58_rm1,0.45,0.43,0.58,True,1,3022.3169929901273,3022.3169929901273,49.9800000000032,11,11.0,60.47052807102708
m0.45_L0.43_S0.63_rm0,0.45,0.43,0.63,False,1,3308.805933808267,3308.805933808267,876.7499306900936,50,50.0,3.77394490491022
m0.45_L0.43_S0.63_rm1,0.45,0.43,0.63,True,1,3236.0124684892903,3236.0124684892903,49.9800000000032,13,13.0,64.74614782891322
m0.45_L0.48_S0.43_rm0,0.45,0.48,0.43,False,1,3064.923831251285,3064.923831251285,1357.4111603266792,57,57.0,2.2579185443809595
m0.45_L0.48_S0.43_rm1,0.45,0.48,0.43,True,1,3176.9972965565016,3176.9972965565016,49.9800000000032,11,11.0,63.565372079957946
m0.45_L0.48_S0.48_rm0,0.45,0.48,0.48,False,1,3208.4429670891377,3208.4429670891377,1304.9111603266792,52,52.0,2.4587443686863075
m0.45_L0.48_S0.48_rm1,0.45,0.48,0.48,True,1,3176.9972965565016,3176.9972965565016,49.9800000000032,11,11.0,63.565372079957946
m0.45_L0.48_S0.53_rm0,0.45,0.48,0.53,False,1,3248.232538529632,3248.232538529632,1160.8061862254544,46,46.0,2.7982557097595904
m0.45_L0.48_S0.53_rm1,0.45,0.48,0.53,True,1,3176.9972965565016,3176.9972965565016,49.9800000000032,11,11.0,63.565372079957946
m0.45_L0.48_S0.58_rm0,0.45,0.48,0.58,False,1,3201.49269722345,3201.49269722345,1255.3453755052833,53,53.0,2.550288358639814
m0.45_L0.48_S0.58_rm1,0.45,0.48,0.58,True,1,3022.3169929901273,3022.3169929901273,49.9800000000032,11,11.0,60.47052807102708
m0.45_L0.48_S0.63_rm0,0.45,0.48,0.63,False,1,3279.2954632378583,3279.2954632378583,889.9040840389425,47,47.0,3.6849987791429837
m0.45_L0.48_S0.63_rm1,0.45,0.48,0.63,True,1,3236.0124684892903,3236.0124684892903,49.9800000000032,13,13.0,64.74614782891322
m0.4_L0.28_S0.43_rm0,0.4,0.28,0.43,False,1,3427.319275200726,3427.319275200726,954.9837053552983,60,60.0,3.5888772300314846
m0.4_L0.28_S0.43_rm1,0.4,0.28,0.43,True,1,3392.948226270162,3392.948226270162,49.9800000000032,16,16.0,67.88611897298809
m0.4_L0.28_S0.48_rm0,0.4,0.28,0.48,False,1,3145.000420313832,3145.000420313832,954.9837053552983,59,59.0,3.293250348333164
m0.4_L0.28_S0.48_rm1,0.4,0.28,0.48,True,1,3392.948226270162,3392.948226270162,49.9800000000032,16,16.0,67.88611897298809
m0.4_L0.28_S0.53_rm0,0.4,0.28,0.53,False,1,3227.3051774665237,3227.3051774665237,954.9837053552983,58,58.0,3.379434810634613
m0.4_L0.28_S0.53_rm1,0.4,0.28,0.53,True,1,3392.948226270162,3392.948226270162,49.9800000000032,16,16.0,67.88611897298809
m0.4_L0.28_S0.58_rm0,0.4,0.28,0.58,False,1,3024.3611047281224,3024.3611047281224,1137.8293728588033,67,67.0,2.658009343816988
m0.4_L0.28_S0.58_rm1,0.4,0.28,0.58,True,1,3303.069137436475,3303.069137436475,49.9800000000032,14,14.0,66.08781787587561
m0.4_L0.28_S0.63_rm0,0.4,0.28,0.63,False,1,1330.4629618562221,1330.4629618562221,1596.38592449922,84,84.0,0.8334218821639781
m0.4_L0.28_S0.63_rm1,0.4,0.28,0.63,True,1,3250.6118113946804,3250.6118113946804,49.9800000000032,14,14.0,65.03825152850085
m0.4_L0.31_S0.43_rm0,0.4,0.31,0.43,False,1,3424.6055659616013,3424.6055659616013,881.6591644226719,58,58.0,3.8842737694493334
m0.4_L0.31_S0.43_rm1,0.4,0.31,0.43,True,1,3009.4296512117876,3009.4296512117876,49.9800000000032,15,15.0,60.21267809547008
m0.4_L0.31_S0.48_rm0,0.4,0.31,0.48,False,1,3396.0611424487333,3396.0611424487333,649.2575492169126,56,56.0,5.2306841045511385
m0.4_L0.31_S0.48_rm1,0.4,0.31,0.48,True,1,3009.4296512117876,3009.4296512117876,49.9800000000032,15,15.0,60.21267809547008
m0.4_L0.31_S0.53_rm0,0.4,0.31,0.53,False,1,3435.3521841063284,3435.3521841063284,532.8060449497498,50,50.0,6.447659925536928
m0.4_L0.31_S0.53_rm1,0.4,0.31,0.53,True,1,3009.4296512117876,3009.4296512117876,49.9800000000032,15,15.0,60.21267809547008
m0.4_L0.31_S0.58_rm0,0.4,0.31,0.58,False,1,3143.294039501685,3143.294039501685,897.6808816623961,50,50.0,3.501571776465469
m0.4_L0.31_S0.58_rm1,0.4,0.31,0.58,True,1,3338.069137436475,3338.069137436475,49.9800000000032,14,14.0,66.7880979879204
m0.4_L0.31_S0.63_rm0,0.4,0.31,0.63,False,1,3126.7991327715995,3126.7991327715995,863.6126811324648,52,52.0,3.620603542633711
m0.4_L0.31_S0.63_rm1,0.4,0.31,0.63,True,1,3013.430547126192,3013.430547126192,49.9800000000032,13,13.0,60.29272803373347
m0.4_L0.33_S0.43_rm0,0.4,0.33,0.43,False,1,3186.9632616485474,3186.9632616485474,881.6591644226719,57,57.0,3.6147338906587954
m0.4_L0.33_S0.43_rm1,0.4,0.33,0.43,True,1,3665.0247144085524,3665.0247144085524,49.9800000000032,14,14.0,73.32982621865382
m0.4_L0.33_S0.48_rm0,0.4,0.33,0.48,False,1,3379.464981775498,3379.464981775498,649.2575492169126,54,54.0,5.205122352218413
m0.4_L0.33_S0.48_rm1,0.4,0.33,0.48,True,1,3665.0247144085524,3665.0247144085524,49.9800000000032,14,14.0,73.32982621865382
m0.4_L0.33_S0.53_rm0,0.4,0.33,0.53,False,1,3146.754553215992,3146.754553215992,463.47932750362816,48,48.0,6.789417275987048
m0.4_L0.33_S0.53_rm1,0.4,0.33,0.53,True,1,3665.0247144085524,3665.0247144085524,49.9800000000032,14,14.0,73.32982621865382
m0.4_L0.33_S0.58_rm0,0.4,0.33,0.58,False,1,3022.2107013297027,3022.2107013297027,463.47932750362816,45,45.0,6.52070226650194
m0.4_L0.33_S0.58_rm1,0.4,0.33,0.58,True,1,3163.438524427949,3163.438524427949,49.9800000000032,13,13.0,63.29408812380444
m0.4_L0.33_S0.63_rm0,0.4,0.33,0.63,False,1,3211.8815020257207,3211.8815020257207,407.355214158888,46,46.0,7.884719258246523
m0.4_L0.33_S0.63_rm1,0.4,0.33,0.63,True,1,3128.8399341176655,3128.8399341176655,49.9800000000032,14,14.0,62.60183941811655
m0.4_L0.38_S0.43_rm0,0.4,0.38,0.43,False,1,3232.4271072814868,3232.4271072814868,1115.2660936481698,57,57.0,2.898346076950863
m0.4_L0.38_S0.43_rm1,0.4,0.38,0.43,True,1,3367.0172965565016,3367.0172965565016,49.9800000000032,12,12.0,67.36729284826502
m0.4_L0.38_S0.48_rm0,0.4,0.38,0.48,False,1,3477.4288274084374,3477.4288274084374,1062.7660936481698,54,54.0,3.2720547335786994
m0.4_L0.38_S0.48_rm1,0.4,0.38,0.48,True,1,3367.0172965565016,3367.0172965565016,49.9800000000032,12,12.0,67.36729284826502
m0.4_L0.38_S0.53_rm0,0.4,0.38,0.53,False,1,3039.1998690660325,3039.1998690660325,918.661119546945,47,47.0,3.3082926929190943
m0.4_L0.38_S0.53_rm1,0.4,0.38,0.53,True,1,3367.0172965565016,3367.0172965565016,49.9800000000032,12,12.0,67.36729284826502
m0.4_L0.38_S0.58_rm0,0.4,0.38,0.58,False,1,3009.136964986576,3009.136964986576,1062.8462740830873,53,53.0,2.831206203909916
m0.4_L0.38_S0.58_rm1,0.4,0.38,0.58,True,1,3212.3369929901273,3212.3369929901273,49.9800000000032,12,12.0,64.27244883933416
m0.4_L0.38_S0.63_rm0,0.4,0.38,0.63,False,1,3016.0420613831893,3016.0420613831893,686.7299306900968,46,46.0,4.391889630254444
m0.4_L0.38_S0.63_rm1,0.4,0.38,0.63,True,1,3338.6679772128136,3338.6679772128136,49.9800000000032,12,12.0,66.80007957608242
m0.4_L0.43_S0.43_rm0,0.4,0.43,0.43,False,1,3037.1943907303016,3037.1943907303016,1115.2660936481698,58,58.0,2.723291246840718
m0.4_L0.43_S0.43_rm1,0.4,0.43,0.43,True,1,3176.9972965565016,3176.9972965565016,49.9800000000032,11,11.0,63.565372079957946
m0.4_L0.43_S0.48_rm0,0.4,0.43,0.48,False,1,3180.713526568154,3180.713526568154,1067.3459322621784,53,53.0,2.980021219387434
m0.4_L0.43_S0.48_rm1,0.4,0.43,0.48,True,1,3176.9972965565016,3176.9972965565016,49.9800000000032,11,11.0,63.565372079957946
m0.4_L0.43_S0.53_rm0,0.4,0.43,0.53,False,1,3220.503098008648,3220.503098008648,918.661119546945,47,47.0,3.5056486330856145
m0.4_L0.43_S0.53_rm1,0.4,0.43,0.53,True,1,3176.9972965565016,3176.9972965565016,49.9800000000032,11,11.0,63.565372079957946
m0.4_L0.43_S0.58_rm0,0.4,0.43,0.58,False,1,3173.7632567024666,3173.7632567024666,1252.8662740830841,54,54.0,2.533201924543144
m0.4_L0.43_S0.58_rm1,0.4,0.43,0.58,True,1,3022.3169929901273,3022.3169929901273,49.9800000000032,11,11.0,60.47052807102708
m0.4_L0.43_S0.63_rm0,0.4,0.43,0.63,False,1,3308.805933808267,3308.805933808267,876.7499306900936,50,50.0,3.77394490491022
m0.4_L0.43_S0.63_rm1,0.4,0.43,0.63,True,1,3236.0124684892903,3236.0124684892903,49.9800000000032,13,13.0,64.74614782891322
m0.4_L0.48_S0.43_rm0,0.4,0.48,0.43,False,1,3064.923831251285,3064.923831251285,1357.4111603266792,57,57.0,2.2579185443809595
m0.4_L0.48_S0.43_rm1,0.4,0.48,0.43,True,1,3176.9972965565016,3176.9972965565016,49.9800000000032,11,11.0,63.565372079957946
m0.4_L0.48_S0.48_rm0,0.4,0.48,0.48,False,1,3208.4429670891377,3208.4429670891377,1304.9111603266792,52,52.0,2.4587443686863075
m0.4_L0.48_S0.48_rm1,0.4,0.48,0.48,True,1,3176.9972965565016,3176.9972965565016,49.9800000000032,11,11.0,63.565372079957946
m0.4_L0.48_S0.53_rm0,0.4,0.48,0.53,False,1,3248.232538529632,3248.232538529632,1160.8061862254544,46,46.0,2.7982557097595904
m0.4_L0.48_S0.53_rm1,0.4,0.48,0.53,True,1,3176.9972965565016,3176.9972965565016,49.9800000000032,11,11.0,63.565372079957946
m0.4_L0.48_S0.58_rm0,0.4,0.48,0.58,False,1,3201.49269722345,3201.49269722345,1255.3453755052833,53,53.0,2.550288358639814
m0.4_L0.48_S0.58_rm1,0.4,0.48,0.58,True,1,3022.3169929901273,3022.3169929901273,49.9800000000032,11,11.0,60.47052807102708
m0.4_L0.48_S0.63_rm0,0.4,0.48,0.63,False,1,3279.2954632378583,3279.2954632378583,889.9040840389425,47,47.0,3.6849987791429837
m0.4_L0.48_S0.63_rm1,0.4,0.48,0.63,True,1,3236.0124684892903,3236.0124684892903,49.9800000000032,13,13.0,64.74614782891322
m0.55_L0.28_S0.43_rm0,0.55,0.28,0.43,False,1,3427.319275200726,3427.319275200726,954.9837053552983,60,60.0,3.5888772300314846
m0.55_L0.28_S0.43_rm1,0.55,0.28,0.43,True,1,3392.948226270162,3392.948226270162,49.9800000000032,16,16.0,67.88611897298809
