combo,window,meta_threshold,primary_long,primary_short,require_meta_for_trade,max_trades_per_day,trades_count,total_pnl_usd,max_drawdown_usd,profit_factor,win_rate,avg_trade_usd,passes_constraints
m0.35_L0.28_S0.63_rm0,y2024,0.35,0.28,0.63,False,,151,268.813836492821,1595.621430657011,1.022877939899232,0.47019867549668876,1.780224082733914,True
m0.35_L0.28_S0.63_rm0,y2025_ytd,0.35,0.28,0.63,False,,43,3578.9652460404764,563.5516159382314,2.030841203062352,0.5348837209302325,83.23174990791806,True
m0.35_L0.28_S0.63_rm1,y2022,0.35,0.28,0.63,True,,10,3011.3318769894295,0.0,,1.0,301.13318769894295,True
m0.35_L0.28_S0.63_rm1,y2023,0.35,0.28,0.63,True,,16,3021.2450449550197,0.0,,1.0,188.82781530968873,True
m0.35_L0.28_S0.63_rm1,y2024,0.35,0.28,0.63,True,,25,3039.574199123797,297.91316975885275,7.106047880322089,0.84,121.58296796495188,True
m0.35_L0.28_S0.63_rm1,y2025_ytd,0.35,0.28,0.63,True,,9,3001.767133248131,0.0,,1.0,333.52968147201454,False
m0.35_L0.31_S0.43_rm0,y2022,0.35,0.31,0.43,False,,36,-1533.2690321971604,1601.1804065614851,0.669842330847856,0.3888888888888889,-42.590806449921125,True
m0.35_L0.31_S0.43_rm0,y2023,0.35,0.31,0.43,False,,56,-558.0687304991002,1606.0008024965427,0.888229209815457,0.44642857142857145,-9.965513044626789,True
m0.35_L0.31_S0.43_rm0,y2024,0.35,0.31,0.43,False,,149,3027.506800839803,1323.464258161177,1.324815312931729,0.5302013422818792,20.31883758952888,True
m0.35_L0.31_S0.43_rm0,y2025_ytd,0.35,0.31,0.43,False,,16,-1609.4145979931927,1644.6690262595293,0.4952867577175213,0.375,-100.58841237457455,True
m0.35_L0.31_S0.43_rm1,y2022,0.35,0.31,0.43,True,,14,3069.6332932200103,0.0,,1.0,219.25952094428644,True
m0.35_L0.31_S0.43_rm1,y2023,0.35,0.31,0.43,True,,16,3018.9561898374027,0.0,,1.0,188.68476186483767,True
m0.35_L0.31_S0.43_rm1,y2024,0.35,0.31,0.43,True,,24,3059.160739606043,163.00337235367624,8.526814465769009,0.875,127.46503081691846,True
m0.35_L0.31_S0.43_rm1,y2025_ytd,0.35,0.31,0.43,True,,18,3853.5587137112443,663.5076385766515,6.022214349964977,0.7777777777777778,214.08659520618025,True
m0.35_L0.31_S0.48_rm0,y2022,0.35,0.31,0.48,False,,33,-1255.1286449026143,1553.919638423824,0.7049372974237628,0.42424242424242425,-38.03420136068528,True
m0.35_L0.31_S0.48_rm0,y2023,0.35,0.31,0.48,False,,52,184.5271355937408,1606.0008024965427,1.0434142794500796,0.4807692307692308,3.5485987614180923,True
m0.35_L0.31_S0.48_rm0,y2024,0.35,0.31,0.48,False,,153,3236.4041768721963,1357.0595871774858,1.3412503896537218,0.5294117647058824,21.152968476288866,True
