combo,window,meta_threshold,primary_long,primary_short,require_meta_for_trade,max_trades_per_day,trades_count,total_pnl_usd,max_drawdown_usd,profit_factor,win_rate,avg_trade_usd,passes_constraints
m0.35_L0.43_S0.53_rm1_mtd6,ytd_2026_jan_apr,0.35,0.43,0.53,True,6,11,3176.9972965565016,49.9800000000032,64.56537207996202,0.9090909090909091,288.8179360505911,True
m0.35_L0.43_S0.53_rm1_mtd8,ytd_2026_jan_apr,0.35,0.43,0.53,True,8,11,3176.9972965565016,49.9800000000032,64.56537207996202,0.9090909090909091,288.8179360505911,True
m0.35_L0.43_S0.53_rm1_mtd12,ytd_2026_jan_apr,0.35,0.43,0.53,True,12,11,3176.9972965565016,49.9800000000032,64.56537207996202,0.9090909090909091,288.8179360505911,True
m0.35_L0.43_S0.58_rm1_mtd4,ytd_2026_jan_apr,0.35,0.43,0.58,True,4,11,3022.3169929901273,49.9800000000032,61.470528071030955,0.9090909090909091,274.75609027182975,True
m0.35_L0.43_S0.58_rm1_mtd6,ytd_2026_jan_apr,0.35,0.43,0.58,True,6,11,3022.3169929901273,49.9800000000032,61.470528071030955,0.9090909090909091,274.75609027182975,True
m0.35_L0.43_S0.58_rm1_mtd8,ytd_2026_jan_apr,0.35,0.43,0.58,True,8,11,3022.3169929901273,49.9800000000032,61.470528071030955,0.9090909090909091,274.75609027182975,True
m0.35_L0.43_S0.58_rm1_mtd12,ytd_2026_jan_apr,0.35,0.43,0.58,True,12,11,3022.3169929901273,49.9800000000032,61.470528071030955,0.9090909090909091,274.75609027182975,True
m0.45_L0.28_S0.48_rm1_mtd4,ytd_2026_jan_apr,0.45,0.28,0.48,True,4,16,3392.948226270162,49.9800000000032,68.88611897299243,0.9375,212.05926414188514,True
m0.45_L0.28_S0.48_rm1_mtd6,ytd_2026_jan_apr,0.45,0.28,0.48,True,6,16,3392.948226270162,49.9800000000032,68.88611897299243,0.9375,212.05926414188514,True
m0.45_L0.28_S0.48_rm1_mtd8,ytd_2026_jan_apr,0.45,0.28,0.48,True,8,16,3392.948226270162,49.9800000000032,68.88611897299243,0.9375,212.05926414188514,True
m0.45_L0.28_S0.48_rm1_mtd12,ytd_2026_jan_apr,0.45,0.28,0.48,True,12,16,3392.948226270162,49.9800000000032,68.88611897299243,0.9375,212.05926414188514,True
